clock,in1,in2,in3,in4,in5,output1,output2
12782,0,1,1,1,0,0,0
12783,1,1,1,1,0,1,0
12784,0,0,0,0,1,0,1
12785,1,0,0,0,1,0,1
12786,0,1,0,0,1,1,1
12787,1,1,0,0,1,1,1
12788,0,0,1,0,1,0,1
12789,1,0,1,0,1,1,1
12790,0,1,1,0,1,1,1
12791,1,1,1,0,1,1,1
12792,0,0,0,1,1,0,1
12793,1,0,0,1,1,0,1
12794,0,1,0,1,1,1,1
12795,1,1,0,1,1,1,1
12796,0,0,1,1,1,0,0
12797,1,0,1,1,1,1,0
12798,0,1,1,1,1,0,0
12799,1,1,1,1,1,1,0
12800,0,0,0,0,0,0,0
12801,1,0,0,0,0,0,0
12802,0,1,0,0,0,1,1
12803,1,1,0,0,0,1,1
12804,0,0,1,0,0,0,0
12805,1,0,1,0,0,1,0
12806,0,1,1,0,0,1,1
12807,1,1,1,0,0,1,1
12808,0,0,0,1,0,0,0
12809,1,0,0,1,0,0,0
12810,0,1,0,1,0,1,1
12811,1,1,0,1,0,1,1
12812,0,0,1,1,0,0,0
12813,1,0,1,1,0,1,0
12814,0,1,1,1,0,0,0
12815,1,1,1,1,0,1,0
12816,0,0,0,0,1,0,1
12817,1,0,0,0,1,0,1
12818,0,1,0,0,1,1,1
12819,1,1,0,0,1,1,1
12820,0,0,1,0,1,0,1
12821,1,0,1,0,1,1,1
12822,0,1,1,0,1,1,1
12823,1,1,1,0,1,1,1
12824,0,0,0,1,1,0,1
12825,1,0,0,1,1,0,1
12826,0,1,0,1,1,1,1
12827,1,1,0,1,1,1,1
12828,0,0,1,1,1,0,0
12829,1,0,1,1,1,1,0
12830,0,1,1,1,1,0,0
12831,1,1,1,1,1,1,0
12832,0,0,0,0,0,0,0
12833,1,0,0,0,0,0,0
12834,0,1,0,0,0,1,1
12835,1,1,0,0,0,1,1
12836,0,0,1,0,0,0,0
12837,1,0,1,0,0,1,0
12838,0,1,1,0,0,1,1
12839,1,1,1,0,0,1,1
12840,0,0,0,1,0,0,0
12841,1,0,0,1,0,0,0
12842,0,1,0,1,0,1,1
12843,1,1,0,1,0,1,1
12844,0,0,1,1,0,0,0
12845,1,0,1,1,0,1,0
12846,0,1,1,1,0,0,0
12847,1,1,1,1,0,1,0
12848,0,0,0,0,1,0,1
12849,1,0,0,0,1,0,1
12850,0,1,0,0,1,1,1
12851,1,1,0,0,1,1,1
12852,0,0,1,0,1,0,1
12853,1,0,1,0,1,1,1
12854,0,1,1,0,1,1,1
12855,1,1,1,0,1,1,1
12856,0,0,0,1,1,0,1
12857,1,0,0,1,1,0,1
12858,0,1,0,1,1,1,1
12859,1,1,0,1,1,1,1
12860,0,0,1,1,1,0,0
12861,1,0,1,1,1,1,0
12862,0,1,1,1,1,0,0
12863,1,1,1,1,1,1,0
12864,0,0,0,0,0,0,0
12865,1,0,0,0,0,0,0
12866,0,1,0,0,0,1,1
12867,1,1,0,0,0,1,1
12868,0,0,1,0,0,0,0
12869,1,0,1,0,0,1,0
12870,0,1,1,0,0,1,1
12871,1,1,1,0,0,1,1
12872,0,0,0,1,0,0,0
12873,1,0,0,1,0,0,0
12874,0,1,0,1,0,1,1
12875,1,1,0,1,0,1,1
12876,0,0,1,1,0,0,0
12877,1,0,1,1,0,1,0
12878,0,1,1,1,0,0,0
12879,1,1,1,1,0,1,0
12880,0,0,0,0,1,0,1
12881,1,0,0,0,1,0,1
12882,0,1,0,0,1,1,1
12883,1,1,0,0,1,1,1
12884,0,0,1,0,1,0,1
12885,1,0,1,0,1,1,1
12886,0,1,1,0,1,1,1
12887,1,1,1,0,1,1,1
12888,0,0,0,1,1,0,1
12889,1,0,0,1,1,0,1
12890,0,1,0,1,1,1,1
12891,1,1,0,1,1,1,1
12892,0,0,1,1,1,0,0
12893,1,0,1,1,1,1,0
12894,0,1,1,1,1,0,0
12895,1,1,1,1,1,1,0
12896,0,0,0,0,0,0,0
12897,1,0,0,0,0,0,0
12898,0,1,0,0,0,1,1
12899,1,1,0,0,0,1,1
12900,0,0,1,0,0,0,0
12901,1,0,1,0,0,1,0
12902,0,1,1,0,0,1,1
12903,1,1,1,0,0,1,1
12904,0,0,0,1,0,0,0
12905,1,0,0,1,0,0,0
12906,0,1,0,1,0,1,1
12907,1,1,0,1,0,1,1
12908,0,0,1,1,0,0,0
12909,1,0,1,1,0,1,0
12910,0,1,1,1,0,0,0
12911,1,1,1,1,0,1,0
12912,0,0,0,0,1,0,1
12913,1,0,0,0,1,0,1
12914,0,1,0,0,1,1,1
12915,1,1,0,0,1,1,1
12916,0,0,1,0,1,0,1
12917,1,0,1,0,1,1,1
12918,0,1,1,0,1,1,1
12919,1,1,1,0,1,1,1
12920,0,0,0,1,1,0,1
12921,1,0,0,1,1,0,1
12922,0,1,0,1,1,1,1
12923,1,1,0,1,1,1,1
12924,0,0,1,1,1,0,0
12925,1,0,1,1,1,1,0
12926,0,1,1,1,1,0,0
12927,1,1,1,1,1,1,0
12928,0,0,0,0,0,0,0
12929,1,0,0,0,0,0,0
12930,0,1,0,0,0,1,1
12931,1,1,0,0,0,1,1
12932,0,0,1,0,0,0,0
12933,1,0,1,0,0,1,0
12934,0,1,1,0,0,1,1
12935,1,1,1,0,0,1,1
12936,0,0,0,1,0,0,0
12937,1,0,0,1,0,0,0
12938,0,1,0,1,0,1,1
12939,1,1,0,1,0,1,1
12940,0,0,1,1,0,0,0
12941,1,0,1,1,0,1,0
12942,0,1,1,1,0,0,0
12943,1,1,1,1,0,1,0
12944,0,0,0,0,1,0,1
12945,1,0,0,0,1,0,1
12946,0,1,0,0,1,1,1
12947,1,1,0,0,1,1,1
12948,0,0,1,0,1,0,1
12949,1,0,1,0,1,1,1
12950,0,1,1,0,1,1,1
12951,1,1,1,0,1,1,1
12952,0,0,0,1,1,0,1
12953,1,0,0,1,1,0,1
12954,0,1,0,1,1,1,1
12955,1,1,0,1,1,1,1
12956,0,0,1,1,1,0,0
12957,1,0,1,1,1,1,0
12958,0,1,1,1,1,0,0
12959,1,1,1,1,1,1,0
12960,0,0,0,0,0,0,0
12961,1,0,0,0,0,0,0
12962,0,1,0,0,0,1,1
12963,1,1,0,0,0,1,1
12964,0,0,1,0,0,0,0
12965,1,0,1,0,0,1,0
12966,0,1,1,0,0,1,1
12967,1,1,1,0,0,1,1
12968,0,0,0,1,0,0,0
12969,1,0,0,1,0,0,0
12970,0,1,0,1,0,1,1
12971,1,1,0,1,0,1,1
12972,0,0,1,1,0,0,0
12973,1,0,1,1,0,1,0
12974,0,1,1,1,0,0,0
12975,1,1,1,1,0,1,0
12976,0,0,0,0,1,0,1
12977,1,0,0,0,1,0,1
12978,0,1,0,0,1,1,1
12979,1,1,0,0,1,1,1
12980,0,0,1,0,1,0,1
12981,1,0,1,0,1,1,1
12982,0,1,1,0,1,1,1
12983,1,1,1,0,1,1,1
12984,0,0,0,1,1,0,1
12985,1,0,0,1,1,0,1
12986,0,1,0,1,1,1,1
12987,1,1,0,1,1,1,1
12988,0,0,1,1,1,0,0
12989,1,0,1,1,1,1,0
12990,0,1,1,1,1,0,0
12991,1,1,1,1,1,1,0
12992,0,0,0,0,0,0,0
12993,1,0,0,0,0,0,0
12994,0,1,0,0,0,1,1
12995,1,1,0,0,0,1,1
12996,0,0,1,0,0,0,0
12997,1,0,1,0,0,1,0
12998,0,1,1,0,0,1,1
12999,1,1,1,0,0,1,1
13000,0,0,0,1,0,0,0
13001,1,0,0,1,0,0,0
13002,0,1,0,1,0,1,1
13003,1,1,0,1,0,1,1
13004,0,0,1,1,0,0,0
13005,1,0,1,1,0,1,0
13006,0,1,1,1,0,0,0
13007,1,1,1,1,0,1,0
13008,0,0,0,0,1,0,1
13009,1,0,0,0,1,0,1
13010,0,1,0,0,1,1,1
13011,1,1,0,0,1,1,1
13012,0,0,1,0,1,0,1
13013,1,0,1,0,1,1,1
13014,0,1,1,0,1,1,1
13015,1,1,1,0,1,1,1
13016,0,0,0,1,1,0,1
13017,1,0,0,1,1,0,1
13018,0,1,0,1,1,1,1
13019,1,1,0,1,1,1,1
13020,0,0,1,1,1,0,0
13021,1,0,1,1,1,1,0
13022,0,1,1,1,1,0,0
13023,1,1,1,1,1,1,0
13024,0,0,0,0,0,0,0
13025,1,0,0,0,0,0,0
13026,0,1,0,0,0,1,1
13027,1,1,0,0,0,1,1
13028,0,0,1,0,0,0,0
13029,1,0,1,0,0,1,0
13030,0,1,1,0,0,1,1
13031,1,1,1,0,0,1,1
13032,0,0,0,1,0,0,0
13033,1,0,0,1,0,0,0
13034,0,1,0,1,0,1,1
13035,1,1,0,1,0,1,1
13036,0,0,1,1,0,0,0
13037,1,0,1,1,0,1,0
13038,0,1,1,1,0,0,0
13039,1,1,1,1,0,1,0
13040,0,0,0,0,1,0,1
13041,1,0,0,0,1,0,1
13042,0,1,0,0,1,1,1
13043,1,1,0,0,1,1,1
13044,0,0,1,0,1,0,1
13045,1,0,1,0,1,1,1
13046,0,1,1,0,1,1,1
13047,1,1,1,0,1,1,1
13048,0,0,0,1,1,0,1
13049,1,0,0,1,1,0,1
13050,0,1,0,1,1,1,1
13051,1,1,0,1,1,1,1
13052,0,0,1,1,1,0,0
13053,1,0,1,1,1,1,0
13054,0,1,1,1,1,0,0
13055,1,1,1,1,1,1,0
13056,0,0,0,0,0,0,0
13057,1,0,0,0,0,0,0
13058,0,1,0,0,0,1,1
13059,1,1,0,0,0,1,1
13060,0,0,1,0,0,0,0
13061,1,0,1,0,0,1,0
13062,0,1,1,0,0,1,1
13063,1,1,1,0,0,1,1
13064,0,0,0,1,0,0,0
13065,1,0,0,1,0,0,0
13066,0,1,0,1,0,1,1
13067,1,1,0,1,0,1,1
13068,0,0,1,1,0,0,0
13069,1,0,1,1,0,1,0
13070,0,1,1,1,0,0,0
13071,1,1,1,1,0,1,0
13072,0,0,0,0,1,0,1
13073,1,0,0,0,1,0,1
13074,0,1,0,0,1,1,1
13075,1,1,0,0,1,1,1
13076,0,0,1,0,1,0,1
13077,1,0,1,0,1,1,1
13078,0,1,1,0,1,1,1
13079,1,1,1,0,1,1,1
13080,0,0,0,1,1,0,1
13081,1,0,0,1,1,0,1
13082,0,1,0,1,1,1,1
13083,1,1,0,1,1,1,1
13084,0,0,1,1,1,0,0
13085,1,0,1,1,1,1,0
13086,0,1,1,1,1,0,0
13087,1,1,1,1,1,1,0
13088,0,0,0,0,0,0,0
13089,1,0,0,0,0,0,0
13090,0,1,0,0,0,1,1
13091,1,1,0,0,0,1,1
13092,0,0,1,0,0,0,0
13093,1,0,1,0,0,1,0
13094,0,1,1,0,0,1,1
13095,1,1,1,0,0,1,1
13096,0,0,0,1,0,0,0
13097,1,0,0,1,0,0,0
13098,0,1,0,1,0,1,1
13099,1,1,0,1,0,1,1
13100,0,0,1,1,0,0,0
13101,1,0,1,1,0,1,0
13102,0,1,1,1,0,0,0
13103,1,1,1,1,0,1,0
13104,0,0,0,0,1,0,1
13105,1,0,0,0,1,0,1
13106,0,1,0,0,1,1,1
13107,1,1,0,0,1,1,1
13108,0,0,1,0,1,0,1
13109,1,0,1,0,1,1,1
13110,0,1,1,0,1,1,1
13111,1,1,1,0,1,1,1
13112,0,0,0,1,1,0,1
13113,1,0,0,1,1,0,1
13114,0,1,0,1,1,1,1
13115,1,1,0,1,1,1,1
13116,0,0,1,1,1,0,0
13117,1,0,1,1,1,1,0
13118,0,1,1,1,1,0,0
13119,1,1,1,1,1,1,0
13120,0,0,0,0,0,0,0
13121,1,0,0,0,0,0,0
13122,0,1,0,0,0,1,1
13123,1,1,0,0,0,1,1
13124,0,0,1,0,0,0,0
13125,1,0,1,0,0,1,0
13126,0,1,1,0,0,1,1
13127,1,1,1,0,0,1,1
13128,0,0,0,1,0,0,0
13129,1,0,0,1,0,0,0
13130,0,1,0,1,0,1,1
13131,1,1,0,1,0,1,1
13132,0,0,1,1,0,0,0
13133,1,0,1,1,0,1,0
13134,0,1,1,1,0,0,0
13135,1,1,1,1,0,1,0
13136,0,0,0,0,1,0,1
13137,1,0,0,0,1,0,1
13138,0,1,0,0,1,1,1
13139,1,1,0,0,1,1,1
13140,0,0,1,0,1,0,1
13141,1,0,1,0,1,1,1
13142,0,1,1,0,1,1,1
13143,1,1,1,0,1,1,1
13144,0,0,0,1,1,0,1
13145,1,0,0,1,1,0,1
13146,0,1,0,1,1,1,1
13147,1,1,0,1,1,1,1
13148,0,0,1,1,1,0,0
13149,1,0,1,1,1,1,0
13150,0,1,1,1,1,0,0
13151,1,1,1,1,1,1,0
13152,0,0,0,0,0,0,0
13153,1,0,0,0,0,0,0
13154,0,1,0,0,0,1,1
13155,1,1,0,0,0,1,1
13156,0,0,1,0,0,0,0
13157,1,0,1,0,0,1,0
13158,0,1,1,0,0,1,1
13159,1,1,1,0,0,1,1
13160,0,0,0,1,0,0,0
13161,1,0,0,1,0,0,0
13162,0,1,0,1,0,1,1
13163,1,1,0,1,0,1,1
13164,0,0,1,1,0,0,0
13165,1,0,1,1,0,1,0
13166,0,1,1,1,0,0,0
13167,1,1,1,1,0,1,0
13168,0,0,0,0,1,0,1
13169,1,0,0,0,1,0,1
13170,0,1,0,0,1,1,1
13171,1,1,0,0,1,1,1
13172,0,0,1,0,1,0,1
13173,1,0,1,0,1,1,1
13174,0,1,1,0,1,1,1
13175,1,1,1,0,1,1,1
13176,0,0,0,1,1,0,1
13177,1,0,0,1,1,0,1
13178,0,1,0,1,1,1,1
13179,1,1,0,1,1,1,1
13180,0,0,1,1,1,0,0
13181,1,0,1,1,1,1,0
13182,0,1,1,1,1,0,0
13183,1,1,1,1,1,1,0
13184,0,0,0,0,0,0,0
13185,1,0,0,0,0,0,0
13186,0,1,0,0,0,1,1
13187,1,1,0,0,0,1,1
13188,0,0,1,0,0,0,0
13189,1,0,1,0,0,1,0
13190,0,1,1,0,0,1,1
13191,1,1,1,0,0,1,1
13192,0,0,0,1,0,0,0
13193,1,0,0,1,0,0,0
13194,0,1,0,1,0,1,1
13195,1,1,0,1,0,1,1
13196,0,0,1,1,0,0,0
13197,1,0,1,1,0,1,0
13198,0,1,1,1,0,0,0
13199,1,1,1,1,0,1,0
13200,0,0,0,0,1,0,1
13201,1,0,0,0,1,0,1
13202,0,1,0,0,1,1,1
13203,1,1,0,0,1,1,1
13204,0,0,1,0,1,0,1
13205,1,0,1,0,1,1,1
13206,0,1,1,0,1,1,1
13207,1,1,1,0,1,1,1
13208,0,0,0,1,1,0,1
13209,1,0,0,1,1,0,1
13210,0,1,0,1,1,1,1
13211,1,1,0,1,1,1,1
13212,0,0,1,1,1,0,0
13213,1,0,1,1,1,1,0
13214,0,1,1,1,1,0,0
13215,1,1,1,1,1,1,0
13216,0,0,0,0,0,0,0
13217,1,0,0,0,0,0,0
13218,0,1,0,0,0,1,1
13219,1,1,0,0,0,1,1
13220,0,0,1,0,0,0,0
13221,1,0,1,0,0,1,0
13222,0,1,1,0,0,1,1
13223,1,1,1,0,0,1,1
13224,0,0,0,1,0,0,0
13225,1,0,0,1,0,0,0
13226,0,1,0,1,0,1,1
13227,1,1,0,1,0,1,1
13228,0,0,1,1,0,0,0
13229,1,0,1,1,0,1,0
13230,0,1,1,1,0,0,0
13231,1,1,1,1,0,1,0
13232,0,0,0,0,1,0,1
13233,1,0,0,0,1,0,1
13234,0,1,0,0,1,1,1
13235,1,1,0,0,1,1,1
13236,0,0,1,0,1,0,1
13237,1,0,1,0,1,1,1
13238,0,1,1,0,1,1,1
13239,1,1,1,0,1,1,1
13240,0,0,0,1,1,0,1
13241,1,0,0,1,1,0,1
13242,0,1,0,1,1,1,1
13243,1,1,0,1,1,1,1
13244,0,0,1,1,1,0,0
13245,1,0,1,1,1,1,0
13246,0,1,1,1,1,0,0
13247,1,1,1,1,1,1,0
13248,0,0,0,0,0,0,0
13249,1,0,0,0,0,0,0
13250,0,1,0,0,0,1,1
13251,1,1,0,0,0,1,1
13252,0,0,1,0,0,0,0
13253,1,0,1,0,0,1,0
13254,0,1,1,0,0,1,1
13255,1,1,1,0,0,1,1
13256,0,0,0,1,0,0,0
13257,1,0,0,1,0,0,0
13258,0,1,0,1,0,1,1
13259,1,1,0,1,0,1,1
13260,0,0,1,1,0,0,0
13261,1,0,1,1,0,1,0
13262,0,1,1,1,0,0,0
13263,1,1,1,1,0,1,0
13264,0,0,0,0,1,0,1
13265,1,0,0,0,1,0,1
13266,0,1,0,0,1,1,1
13267,1,1,0,0,1,1,1
13268,0,0,1,0,1,0,1
13269,1,0,1,0,1,1,1
13270,0,1,1,0,1,1,1
13271,1,1,1,0,1,1,1
13272,0,0,0,1,1,0,1
13273,1,0,0,1,1,0,1
13274,0,1,0,1,1,1,1
13275,1,1,0,1,1,1,1
13276,0,0,1,1,1,0,0
13277,1,0,1,1,1,1,0
13278,0,1,1,1,1,0,0
13279,1,1,1,1,1,1,0
13280,0,0,0,0,0,0,0
13281,1,0,0,0,0,0,0
13282,0,1,0,0,0,1,1
13283,1,1,0,0,0,1,1
13284,0,0,1,0,0,0,0
13285,1,0,1,0,0,1,0
13286,0,1,1,0,0,1,1
13287,1,1,1,0,0,1,1
13288,0,0,0,1,0,0,0
13289,1,0,0,1,0,0,0
13290,0,1,0,1,0,1,1
13291,1,1,0,1,0,1,1
13292,0,0,1,1,0,0,0
13293,1,0,1,1,0,1,0
13294,0,1,1,1,0,0,0
13295,1,1,1,1,0,1,0
13296,0,0,0,0,1,0,1
13297,1,0,0,0,1,0,1
13298,0,1,0,0,1,1,1
13299,1,1,0,0,1,1,1
13300,0,0,1,0,1,0,1
13301,1,0,1,0,1,1,1
13302,0,1,1,0,1,1,1
13303,1,1,1,0,1,1,1
13304,0,0,0,1,1,0,1
13305,1,0,0,1,1,0,1
13306,0,1,0,1,1,1,1
13307,1,1,0,1,1,1,1
13308,0,0,1,1,1,0,0
13309,1,0,1,1,1,1,0
13310,0,1,1,1,1,0,0
13311,1,1,1,1,1,1,0
13312,0,0,0,0,0,0,0
13313,1,0,0,0,0,0,0
13314,0,1,0,0,0,1,1
13315,1,1,0,0,0,1,1
13316,0,0,1,0,0,0,0
13317,1,0,1,0,0,1,0
13318,0,1,1,0,0,1,1
13319,1,1,1,0,0,1,1
13320,0,0,0,1,0,0,0
13321,1,0,0,1,0,0,0
13322,0,1,0,1,0,1,1
13323,1,1,0,1,0,1,1
13324,0,0,1,1,0,0,0
13325,1,0,1,1,0,1,0
13326,0,1,1,1,0,0,0
13327,1,1,1,1,0,1,0
13328,0,0,0,0,1,0,1
13329,1,0,0,0,1,0,1
13330,0,1,0,0,1,1,1
13331,1,1,0,0,1,1,1
13332,0,0,1,0,1,0,1
13333,1,0,1,0,1,1,1
13334,0,1,1,0,1,1,1
13335,1,1,1,0,1,1,1
13336,0,0,0,1,1,0,1
13337,1,0,0,1,1,0,1
13338,0,1,0,1,1,1,1
13339,1,1,0,1,1,1,1
13340,0,0,1,1,1,0,0
13341,1,0,1,1,1,1,0
13342,0,1,1,1,1,0,0
13343,1,1,1,1,1,1,0
13344,0,0,0,0,0,0,0
13345,1,0,0,0,0,0,0
13346,0,1,0,0,0,1,1
13347,1,1,0,0,0,1,1
13348,0,0,1,0,0,0,0
13349,1,0,1,0,0,1,0
13350,0,1,1,0,0,1,1
13351,1,1,1,0,0,1,1
13352,0,0,0,1,0,0,0
13353,1,0,0,1,0,0,0
13354,0,1,0,1,0,1,1
13355,1,1,0,1,0,1,1
13356,0,0,1,1,0,0,0
13357,1,0,1,1,0,1,0
13358,0,1,1,1,0,0,0
13359,1,1,1,1,0,1,0
13360,0,0,0,0,1,0,1
13361,1,0,0,0,1,0,1
13362,0,1,0,0,1,1,1
13363,1,1,0,0,1,1,1
13364,0,0,1,0,1,0,1
13365,1,0,1,0,1,1,1
13366,0,1,1,0,1,1,1
13367,1,1,1,0,1,1,1
13368,0,0,0,1,1,0,1
13369,1,0,0,1,1,0,1
13370,0,1,0,1,1,1,1
13371,1,1,0,1,1,1,1
13372,0,0,1,1,1,0,0
13373,1,0,1,1,1,1,0
13374,0,1,1,1,1,0,0
13375,1,1,1,1,1,1,0
13376,0,0,0,0,0,0,0
13377,1,0,0,0,0,0,0
13378,0,1,0,0,0,1,1
13379,1,1,0,0,0,1,1
13380,0,0,1,0,0,0,0
13381,1,0,1,0,0,1,0
13382,0,1,1,0,0,1,1
13383,1,1,1,0,0,1,1
13384,0,0,0,1,0,0,0
13385,1,0,0,1,0,0,0
13386,0,1,0,1,0,1,1
13387,1,1,0,1,0,1,1
13388,0,0,1,1,0,0,0
13389,1,0,1,1,0,1,0
13390,0,1,1,1,0,0,0
13391,1,1,1,1,0,1,0
13392,0,0,0,0,1,0,1
13393,1,0,0,0,1,0,1
13394,0,1,0,0,1,1,1
13395,1,1,0,0,1,1,1
13396,0,0,1,0,1,0,1
13397,1,0,1,0,1,1,1
13398,0,1,1,0,1,1,1
13399,1,1,1,0,1,1,1
13400,0,0,0,1,1,0,1
13401,1,0,0,1,1,0,1
13402,0,1,0,1,1,1,1
13403,1,1,0,1,1,1,1
13404,0,0,1,1,1,0,0
13405,1,0,1,1,1,1,0
13406,0,1,1,1,1,0,0
13407,1,1,1,1,1,1,0
13408,0,0,0,0,0,0,0
13409,1,0,0,0,0,0,0
13410,0,1,0,0,0,1,1
13411,1,1,0,0,0,1,1
13412,0,0,1,0,0,0,0
13413,1,0,1,0,0,1,0
13414,0,1,1,0,0,1,1
13415,1,1,1,0,0,1,1
13416,0,0,0,1,0,0,0
13417,1,0,0,1,0,0,0
13418,0,1,0,1,0,1,1
13419,1,1,0,1,0,1,1
13420,0,0,1,1,0,0,0
13421,1,0,1,1,0,1,0
13422,0,1,1,1,0,0,0
13423,1,1,1,1,0,1,0
13424,0,0,0,0,1,0,1
13425,1,0,0,0,1,0,1
13426,0,1,0,0,1,1,1
13427,1,1,0,0,1,1,1
13428,0,0,1,0,1,0,1
13429,1,0,1,0,1,1,1
13430,0,1,1,0,1,1,1
13431,1,1,1,0,1,1,1
13432,0,0,0,1,1,0,1
13433,1,0,0,1,1,0,1
13434,0,1,0,1,1,1,1
13435,1,1,0,1,1,1,1
13436,0,0,1,1,1,0,0
13437,1,0,1,1,1,1,0
13438,0,1,1,1,1,0,0
13439,1,1,1,1,1,1,0
13440,0,0,0,0,0,0,0
13441,1,0,0,0,0,0,0
13442,0,1,0,0,0,1,1
13443,1,1,0,0,0,1,1
13444,0,0,1,0,0,0,0
13445,1,0,1,0,0,1,0
13446,0,1,1,0,0,1,1
13447,1,1,1,0,0,1,1
13448,0,0,0,1,0,0,0
13449,1,0,0,1,0,0,0
13450,0,1,0,1,0,1,1
13451,1,1,0,1,0,1,1
13452,0,0,1,1,0,0,0
13453,1,0,1,1,0,1,0
13454,0,1,1,1,0,0,0
13455,1,1,1,1,0,1,0
13456,0,0,0,0,1,0,1
13457,1,0,0,0,1,0,1
13458,0,1,0,0,1,1,1
13459,1,1,0,0,1,1,1
13460,0,0,1,0,1,0,1
13461,1,0,1,0,1,1,1
13462,0,1,1,0,1,1,1
13463,1,1,1,0,1,1,1
13464,0,0,0,1,1,0,1
13465,1,0,0,1,1,0,1
13466,0,1,0,1,1,1,1
13467,1,1,0,1,1,1,1
13468,0,0,1,1,1,0,0
13469,1,0,1,1,1,1,0
13470,0,1,1,1,1,0,0
13471,1,1,1,1,1,1,0
13472,0,0,0,0,0,0,0
13473,1,0,0,0,0,0,0
13474,0,1,0,0,0,1,1
13475,1,1,0,0,0,1,1
13476,0,0,1,0,0,0,0
13477,1,0,1,0,0,1,0
13478,0,1,1,0,0,1,1
13479,1,1,1,0,0,1,1
13480,0,0,0,1,0,0,0
13481,1,0,0,1,0,0,0
13482,0,1,0,1,0,1,1
13483,1,1,0,1,0,1,1
13484,0,0,1,1,0,0,0
13485,1,0,1,1,0,1,0
13486,0,1,1,1,0,0,0
13487,1,1,1,1,0,1,0
13488,0,0,0,0,1,0,1
13489,1,0,0,0,1,0,1
13490,0,1,0,0,1,1,1
13491,1,1,0,0,1,1,1
13492,0,0,1,0,1,0,1
13493,1,0,1,0,1,1,1
13494,0,1,1,0,1,1,1
13495,1,1,1,0,1,1,1
13496,0,0,0,1,1,0,1
13497,1,0,0,1,1,0,1
13498,0,1,0,1,1,1,1
13499,1,1,0,1,1,1,1
13500,0,0,1,1,1,0,0
13501,1,0,1,1,1,1,0
13502,0,1,1,1,1,0,0
13503,1,1,1,1,1,1,0
13504,0,0,0,0,0,0,0
13505,1,0,0,0,0,0,0
13506,0,1,0,0,0,1,1
13507,1,1,0,0,0,1,1
13508,0,0,1,0,0,0,0
13509,1,0,1,0,0,1,0
13510,0,1,1,0,0,1,1
13511,1,1,1,0,0,1,1
13512,0,0,0,1,0,0,0
13513,1,0,0,1,0,0,0
13514,0,1,0,1,0,1,1
13515,1,1,0,1,0,1,1
13516,0,0,1,1,0,0,0
13517,1,0,1,1,0,1,0
13518,0,1,1,1,0,0,0
13519,1,1,1,1,0,1,0
13520,0,0,0,0,1,0,1
13521,1,0,0,0,1,0,1
13522,0,1,0,0,1,1,1
13523,1,1,0,0,1,1,1
13524,0,0,1,0,1,0,1
13525,1,0,1,0,1,1,1
13526,0,1,1,0,1,1,1
13527,1,1,1,0,1,1,1
13528,0,0,0,1,1,0,1
13529,1,0,0,1,1,0,1
13530,0,1,0,1,1,1,1
13531,1,1,0,1,1,1,1
13532,0,0,1,1,1,0,0
13533,1,0,1,1,1,1,0
13534,0,1,1,1,1,0,0
13535,1,1,1,1,1,1,0
13536,0,0,0,0,0,0,0
13537,1,0,0,0,0,0,0
13538,0,1,0,0,0,1,1
13539,1,1,0,0,0,1,1
13540,0,0,1,0,0,0,0
13541,1,0,1,0,0,1,0
13542,0,1,1,0,0,1,1
13543,1,1,1,0,0,1,1
13544,0,0,0,1,0,0,0
13545,1,0,0,1,0,0,0
13546,0,1,0,1,0,1,1
13547,1,1,0,1,0,1,1
13548,0,0,1,1,0,0,0
13549,1,0,1,1,0,1,0
13550,0,1,1,1,0,0,0
13551,1,1,1,1,0,1,0
13552,0,0,0,0,1,0,1
13553,1,0,0,0,1,0,1
13554,0,1,0,0,1,1,1
13555,1,1,0,0,1,1,1
13556,0,0,1,0,1,0,1
13557,1,0,1,0,1,1,1
13558,0,1,1,0,1,1,1
13559,1,1,1,0,1,1,1
13560,0,0,0,1,1,0,1
13561,1,0,0,1,1,0,1
13562,0,1,0,1,1,1,1
13563,1,1,0,1,1,1,1
13564,0,0,1,1,1,0,0
13565,1,0,1,1,1,1,0
13566,0,1,1,1,1,0,0
13567,1,1,1,1,1,1,0
13568,0,0,0,0,0,0,0
13569,1,0,0,0,0,0,0
13570,0,1,0,0,0,1,1
13571,1,1,0,0,0,1,1
13572,0,0,1,0,0,0,0
13573,1,0,1,0,0,1,0
13574,0,1,1,0,0,1,1
13575,1,1,1,0,0,1,1
13576,0,0,0,1,0,0,0
13577,1,0,0,1,0,0,0
13578,0,1,0,1,0,1,1
13579,1,1,0,1,0,1,1
13580,0,0,1,1,0,0,0
13581,1,0,1,1,0,1,0
13582,0,1,1,1,0,0,0
13583,1,1,1,1,0,1,0
13584,0,0,0,0,1,0,1
13585,1,0,0,0,1,0,1
13586,0,1,0,0,1,1,1
13587,1,1,0,0,1,1,1
13588,0,0,1,0,1,0,1
13589,1,0,1,0,1,1,1
13590,0,1,1,0,1,1,1
13591,1,1,1,0,1,1,1
13592,0,0,0,1,1,0,1
13593,1,0,0,1,1,0,1
13594,0,1,0,1,1,1,1
13595,1,1,0,1,1,1,1
13596,0,0,1,1,1,0,0
13597,1,0,1,1,1,1,0
13598,0,1,1,1,1,0,0
13599,1,1,1,1,1,1,0
13600,0,0,0,0,0,0,0
13601,1,0,0,0,0,0,0
13602,0,1,0,0,0,1,1
13603,1,1,0,0,0,1,1
