,Time,IN1,IN2,OUTCHANGED,CORRECT
8471,8471,1,0,0,1
8472,8472,1,0,1,0
8473,8473,0,1,1,0
8474,8474,1,0,1,0
8475,8475,1,1,1,1
8476,8476,1,1,1,1
8477,8477,0,1,1,0
8478,8478,1,1,0,0
8479,8479,0,0,1,0
8480,8480,1,1,0,0
8481,8481,0,0,0,1
8482,8482,0,0,1,0
8483,8483,0,0,0,1
8484,8484,1,1,1,1
8485,8485,1,0,1,0
8486,8486,0,1,1,0
8487,8487,0,0,0,1
8488,8488,1,1,1,1
8489,8489,0,0,1,0
8490,8490,1,1,0,0
8491,8491,0,0,1,0
8492,8492,1,1,1,1
8493,8493,1,0,0,1
8494,8494,0,0,1,0
8495,8495,0,1,0,1
8496,8496,0,1,0,1
8497,8497,0,1,1,0
8498,8498,0,0,0,1
8499,8499,0,1,0,1
8500,8500,1,1,0,0
8501,8501,0,1,1,0
8502,8502,1,0,0,1
8503,8503,0,1,1,0
8504,8504,1,1,1,1
8505,8505,0,0,0,1
8506,8506,1,1,1,1
8507,8507,1,0,1,0
8508,8508,0,0,1,0
8509,8509,1,1,0,0
8510,8510,1,0,1,0
8511,8511,0,1,1,0
8512,8512,1,0,0,1
8513,8513,1,0,1,0
8514,8514,1,0,1,0
8515,8515,0,0,0,1
8516,8516,1,1,1,1
8517,8517,0,0,1,0
8518,8518,1,0,1,0
8519,8519,0,1,1,0
8520,8520,1,1,1,1
8521,8521,1,0,0,1
8522,8522,0,1,0,1
8523,8523,0,1,0,1
8524,8524,0,1,0,1
8525,8525,0,1,0,1
8526,8526,1,1,0,0
8527,8527,0,0,0,1
8528,8528,0,0,1,0
8529,8529,0,1,0,1
8530,8530,0,1,0,1
8531,8531,0,1,0,1
8532,8532,0,0,1,0
8533,8533,0,0,1,0
8534,8534,1,0,0,1
8535,8535,1,1,0,0
8536,8536,1,1,0,0
8537,8537,1,1,0,0
8538,8538,0,1,0,1
8539,8539,0,0,1,0
8540,8540,0,0,0,1
8541,8541,1,1,1,1
8542,8542,0,1,1,0
8543,8543,0,0,0,1
8544,8544,0,1,1,0
8545,8545,1,0,1,0
8546,8546,1,1,0,0
8547,8547,0,1,0,1
8548,8548,0,0,1,0
8549,8549,0,1,0,1
8550,8550,1,0,1,0
8551,8551,0,0,0,1
8552,8552,0,1,1,0
8553,8553,0,1,0,1
8554,8554,0,0,1,0
8555,8555,0,1,0,1
8556,8556,1,1,0,0
8557,8557,0,0,0,1
8558,8558,1,0,1,0
8559,8559,0,1,0,1
8560,8560,1,1,1,1
8561,8561,0,1,0,1
8562,8562,0,0,0,1
8563,8563,0,1,0,1
8564,8564,0,0,1,0
8565,8565,1,0,1,0
8566,8566,0,1,1,0
8567,8567,0,1,0,1
8568,8568,1,1,0,0
8569,8569,1,0,1,0
8570,8570,1,0,0,1
8571,8571,0,1,1,0
8572,8572,1,1,0,0
8573,8573,0,1,1,0
8574,8574,1,1,0,0
8575,8575,1,1,0,0
8576,8576,1,0,0,1
8577,8577,0,1,0,1
8578,8578,1,1,1,1
8579,8579,1,1,1,1
8580,8580,1,1,0,0
8581,8581,1,0,1,0
8582,8582,0,0,1,0
8583,8583,0,0,0,1
8584,8584,1,1,1,1
8585,8585,1,0,1,0
8586,8586,1,1,0,0
8587,8587,1,1,1,1
8588,8588,1,1,0,0
8589,8589,0,0,0,1
8590,8590,1,0,0,1
8591,8591,0,0,0,1
8592,8592,0,0,1,0
8593,8593,0,0,0,1
8594,8594,0,1,1,0
8595,8595,1,1,0,0
8596,8596,0,1,0,1
8597,8597,0,1,1,0
8598,8598,0,0,1,0
8599,8599,0,0,0,1
8600,8600,0,1,1,0
8601,8601,1,1,0,0
8602,8602,1,0,1,0
8603,8603,0,0,1,0
8604,8604,0,1,0,1
8605,8605,0,1,0,1
8606,8606,0,1,1,0
8607,8607,1,1,1,1
8608,8608,1,0,0,1
8609,8609,0,0,1,0
8610,8610,0,0,1,0
8611,8611,0,0,0,1
8612,8612,1,1,0,0
8613,8613,1,0,1,0
8614,8614,0,1,0,1
8615,8615,1,0,1,0
8616,8616,0,1,1,0
8617,8617,1,1,0,0
8618,8618,0,1,0,1
8619,8619,0,1,1,0
8620,8620,1,0,0,1
8621,8621,1,1,0,0
8622,8622,0,0,1,0
8623,8623,0,0,0,1
8624,8624,0,0,1,0
8625,8625,0,1,1,0
8626,8626,1,0,1,0
8627,8627,0,1,1,0
8628,8628,0,1,0,1
8629,8629,0,1,0,1
8630,8630,0,0,0,1
8631,8631,0,1,1,0
8632,8632,0,0,0,1
8633,8633,1,0,0,1
8634,8634,1,1,1,1
8635,8635,0,1,0,1
8636,8636,1,1,0,0
8637,8637,0,1,0,1
8638,8638,0,1,0,1
8639,8639,1,0,0,1
8640,8640,1,0,1,0
8641,8641,1,0,0,1
8642,8642,1,0,0,1
8643,8643,1,0,0,1
8644,8644,0,0,0,1
8645,8645,1,0,1,0
8646,8646,0,0,0,1
8647,8647,1,0,0,1
8648,8648,1,0,0,1
8649,8649,0,1,0,1
8650,8650,1,1,0,0
8651,8651,1,0,0,1
8652,8652,0,0,1,0
8653,8653,1,1,0,0
8654,8654,1,0,0,1
8655,8655,1,0,1,0
8656,8656,0,0,1,0
8657,8657,0,0,0,1
8658,8658,1,1,1,1
8659,8659,1,1,0,0
8660,8660,0,1,1,0
8661,8661,1,1,0,0
8662,8662,0,0,1,0
8663,8663,0,0,0,1
8664,8664,0,0,1,0
8665,8665,0,0,1,0
8666,8666,1,1,0,0
8667,8667,1,0,0,1
8668,8668,1,0,1,0
8669,8669,0,1,1,0
8670,8670,0,1,0,1
8671,8671,0,1,1,0
8672,8672,0,0,0,1
8673,8673,1,0,1,0
8674,8674,1,1,1,1
8675,8675,1,1,1,1
8676,8676,0,0,1,0
8677,8677,1,1,0,0
8678,8678,0,1,0,1
8679,8679,0,0,1,0
8680,8680,1,0,0,1
8681,8681,0,1,0,1
8682,8682,1,1,1,1
8683,8683,0,0,1,0
8684,8684,0,1,1,0
8685,8685,1,1,1,1
8686,8686,1,1,0,0
8687,8687,0,1,0,1
8688,8688,0,0,0,1
8689,8689,1,0,1,0
8690,8690,0,1,0,1
8691,8691,1,1,0,0
8692,8692,0,1,0,1
8693,8693,1,1,1,1
8694,8694,0,1,1,0
8695,8695,0,1,0,1
8696,8696,1,1,1,1
8697,8697,1,0,0,1
8698,8698,0,0,0,1
8699,8699,0,1,0,1
8700,8700,1,1,1,1
8701,8701,0,0,0,1
8702,8702,0,0,1,0
8703,8703,1,1,1,1
8704,8704,1,1,1,1
8705,8705,1,0,1,0
8706,8706,1,0,0,1
8707,8707,1,0,0,1
8708,8708,1,1,1,1
8709,8709,0,0,0,1
8710,8710,1,0,1,0
8711,8711,0,1,0,1
8712,8712,0,1,1,0
8713,8713,1,0,1,0
8714,8714,1,0,1,0
8715,8715,0,1,0,1
8716,8716,0,1,1,0
8717,8717,1,1,0,0
8718,8718,0,0,0,1
8719,8719,1,0,1,0
8720,8720,1,0,1,0
8721,8721,0,0,1,0
8722,8722,1,1,1,1
8723,8723,1,1,1,1
8724,8724,1,1,0,0
8725,8725,1,1,1,1
8726,8726,0,0,0,1
8727,8727,0,0,1,0
8728,8728,0,0,0,1
8729,8729,0,0,1,0
8730,8730,0,1,0,1
8731,8731,0,1,1,0
8732,8732,0,1,0,1
8733,8733,1,1,0,0
8734,8734,0,0,0,1
8735,8735,1,1,1,1
8736,8736,1,1,1,1
8737,8737,1,0,0,1
8738,8738,1,1,0,0
8739,8739,0,0,1,0
8740,8740,1,1,0,0
8741,8741,1,0,1,0
8742,8742,1,1,0,0
8743,8743,1,0,0,1
8744,8744,1,1,1,1
8745,8745,0,0,0,1
8746,8746,1,1,1,1
8747,8747,1,1,0,0
8748,8748,1,1,1,1
8749,8749,1,1,0,0
8750,8750,1,0,1,0
8751,8751,1,0,1,0
8752,8752,0,1,1,0
8753,8753,1,0,1,0
8754,8754,0,1,0,1
8755,8755,1,1,1,1
8756,8756,1,1,0,0
8757,8757,0,0,0,1
8758,8758,1,0,1,0
8759,8759,0,1,0,1
8760,8760,0,0,0,1
8761,8761,0,1,0,1
8762,8762,1,0,1,0
8763,8763,1,0,1,0
8764,8764,1,1,0,0
8765,8765,1,1,0,0
8766,8766,1,1,1,1
8767,8767,1,1,1,1
8768,8768,1,0,1,0
8769,8769,1,1,0,0
8770,8770,1,0,1,0
8771,8771,0,0,0,1
8772,8772,0,0,1,0
8773,8773,0,1,0,1
8774,8774,1,0,1,0
8775,8775,1,1,0,0
8776,8776,0,0,0,1
8777,8777,0,0,1,0
8778,8778,1,1,1,1
8779,8779,1,0,0,1
8780,8780,0,1,1,0
8781,8781,0,0,0,1
8782,8782,0,1,1,0
8783,8783,0,0,0,1
8784,8784,0,0,1,0
8785,8785,1,0,0,1
8786,8786,1,1,1,1
8787,8787,0,0,0,1
8788,8788,0,0,1,0
8789,8789,0,0,1,0
8790,8790,0,0,0,1
8791,8791,1,0,0,1
8792,8792,1,1,1,1
8793,8793,1,0,0,1
8794,8794,1,0,0,1
8795,8795,1,1,0,0
8796,8796,1,1,1,1
8797,8797,1,1,0,0
8798,8798,0,1,0,1
8799,8799,0,0,0,1
8800,8800,1,0,1,0
8801,8801,0,1,0,1
8802,8802,0,0,0,1
8803,8803,1,0,1,0
8804,8804,1,0,0,1
8805,8805,0,0,0,1
8806,8806,0,0,0,1
8807,8807,0,1,0,1
8808,8808,0,0,1,0
8809,8809,1,0,1,0
8810,8810,1,1,1,1
8811,8811,0,0,0,1
8812,8812,1,1,1,1
8813,8813,0,1,0,1
8814,8814,0,0,0,1
8815,8815,0,1,0,1
8816,8816,1,1,0,0
8817,8817,0,1,1,0
8818,8818,0,1,1,0
8819,8819,0,1,1,0
8820,8820,1,1,1,1
8821,8821,1,1,0,0
8822,8822,0,1,0,1
8823,8823,0,0,0,1
8824,8824,0,0,0,1
8825,8825,0,1,1,0
8826,8826,1,0,0,1
8827,8827,0,0,1,0
8828,8828,1,0,0,1
8829,8829,0,0,1,0
8830,8830,1,1,1,1
8831,8831,1,0,1,0
8832,8832,1,1,0,0
8833,8833,1,1,1,1
8834,8834,0,1,1,0
8835,8835,1,1,0,0
8836,8836,0,1,0,1
8837,8837,1,0,0,1
8838,8838,0,0,1,0
8839,8839,0,0,1,0
8840,8840,0,0,0,1
8841,8841,1,0,0,1
8842,8842,0,1,1,0
8843,8843,0,0,0,1
8844,8844,1,0,1,0
8845,8845,1,0,0,1
8846,8846,0,0,0,1
8847,8847,1,0,1,0
8848,8848,1,1,0,0
8849,8849,1,0,0,1
8850,8850,1,0,1,0
8851,8851,0,1,1,0
8852,8852,0,0,1,0
8853,8853,1,0,0,1
8854,8854,1,0,1,0
8855,8855,1,1,1,1
8856,8856,0,0,1,0
8857,8857,1,1,1,1
8858,8858,0,0,1,0
8859,8859,0,0,1,0
8860,8860,0,0,1,0
8861,8861,1,1,1,1
8862,8862,1,0,1,0
8863,8863,0,0,1,0
8864,8864,0,0,0,1
8865,8865,1,0,1,0
8866,8866,0,0,0,1
8867,8867,1,0,1,0
8868,8868,0,0,1,0
8869,8869,0,0,0,1
8870,8870,1,1,0,0
8871,8871,1,1,0,0
8872,8872,1,0,1,0
8873,8873,0,1,0,1
8874,8874,1,1,1,1
8875,8875,1,0,1,0
8876,8876,1,1,1,1
8877,8877,1,1,0,0
8878,8878,0,0,0,1
8879,8879,0,0,0,1
8880,8880,1,1,1,1
8881,8881,1,0,1,0
8882,8882,1,1,1,1
8883,8883,1,1,1,1
8884,8884,1,0,0,1
8885,8885,0,0,0,1
8886,8886,1,1,1,1
8887,8887,0,0,1,0
8888,8888,0,1,0,1
8889,8889,0,0,1,0
8890,8890,0,1,1,0
8891,8891,0,0,0,1
8892,8892,1,0,1,0
8893,8893,1,1,0,0
8894,8894,0,1,1,0
8895,8895,0,0,0,1
8896,8896,0,0,0,1
8897,8897,0,0,0,1
8898,8898,0,0,0,1
8899,8899,1,1,1,1
8900,8900,1,0,0,1
8901,8901,0,0,1,0
8902,8902,0,1,0,1
8903,8903,0,1,0,1
8904,8904,1,0,1,0
8905,8905,1,1,0,0
8906,8906,0,0,0,1
8907,8907,1,1,0,0
8908,8908,1,1,0,0
8909,8909,0,1,0,1
8910,8910,1,0,0,1
8911,8911,0,0,0,1
8912,8912,0,1,1,0
8913,8913,1,1,1,1
8914,8914,1,1,1,1
8915,8915,0,1,0,1
8916,8916,0,1,1,0
8917,8917,0,0,0,1
8918,8918,1,0,1,0
8919,8919,0,0,0,1
8920,8920,1,0,0,1
8921,8921,1,1,0,0
8922,8922,0,0,1,0
8923,8923,1,0,1,0
8924,8924,0,0,0,1
8925,8925,1,1,1,1
8926,8926,0,0,0,1
8927,8927,0,0,1,0
8928,8928,0,1,0,1
8929,8929,1,0,0,1
8930,8930,1,1,1,1
8931,8931,0,0,1,0
8932,8932,1,1,1,1
8933,8933,1,1,1,1
8934,8934,0,0,0,1
8935,8935,0,1,1,0
8936,8936,0,1,1,0
8937,8937,1,1,0,0
8938,8938,0,0,1,0
8939,8939,1,0,1,0
8940,8940,0,1,0,1
8941,8941,1,1,1,1
8942,8942,0,0,0,1
8943,8943,1,0,1,0
8944,8944,1,1,0,0
8945,8945,0,1,1,0
8946,8946,0,0,0,1
8947,8947,1,0,0,1
8948,8948,0,1,1,0
8949,8949,0,1,0,1
8950,8950,1,0,1,0
8951,8951,1,1,0,0
8952,8952,0,0,0,1
8953,8953,0,1,0,1
8954,8954,0,0,1,0
8955,8955,1,1,1,1
8956,8956,0,0,0,1
8957,8957,0,0,0,1
8958,8958,0,0,1,0
8959,8959,0,0,0,1
8960,8960,0,0,1,0
8961,8961,0,0,1,0
8962,8962,0,1,1,0
8963,8963,0,0,1,0
8964,8964,1,0,1,0
8965,8965,1,1,1,1
8966,8966,1,1,0,0
8967,8967,0,1,1,0
8968,8968,0,0,1,0
8969,8969,1,0,1,0
8970,8970,0,1,1,0
8971,8971,0,0,0,1
8972,8972,0,0,1,0
8973,8973,1,1,1,1
8974,8974,1,0,0,1
8975,8975,1,0,0,1
8976,8976,0,0,0,1
8977,8977,1,0,1,0
8978,8978,0,1,1,0
8979,8979,1,1,0,0
8980,8980,0,0,0,1
8981,8981,0,0,1,0
8982,8982,1,0,0,1
8983,8983,1,0,1,0
8984,8984,1,1,0,0
8985,8985,1,1,0,0
8986,8986,1,0,0,1
8987,8987,0,0,0,1
8988,8988,0,0,1,0
8989,8989,0,1,1,0
8990,8990,1,0,1,0
8991,8991,0,0,0,1
8992,8992,1,0,1,0
8993,8993,1,0,0,1
8994,8994,0,1,1,0
8995,8995,1,1,1,1
8996,8996,1,1,0,0
8997,8997,1,0,0,1
8998,8998,0,1,1,0
8999,8999,1,1,1,1
9000,9000,1,0,0,1
9001,9001,0,0,0,1
9002,9002,1,0,0,1
9003,9003,1,0,1,0
9004,9004,0,1,1,0
9005,9005,0,0,0,1
9006,9006,0,1,0,1
9007,9007,0,1,1,0
9008,9008,1,0,1,0
9009,9009,0,1,0,1
9010,9010,0,1,1,0
9011,9011,0,1,0,1
9012,9012,1,0,1,0
9013,9013,1,1,1,1
9014,9014,0,0,1,0
9015,9015,1,0,0,1
9016,9016,1,0,0,1
9017,9017,0,1,1,0
9018,9018,1,1,0,0
9019,9019,1,1,0,0
9020,9020,0,1,0,1
9021,9021,1,0,0,1
9022,9022,0,0,1,0
9023,9023,0,1,0,1
9024,9024,0,1,1,0
9025,9025,1,0,0,1
9026,9026,0,0,0,1
9027,9027,0,1,1,0
9028,9028,1,0,0,1
9029,9029,1,1,0,0
9030,9030,0,0,0,1
9031,9031,0,0,0,1
9032,9032,0,0,0,1
9033,9033,0,0,1,0
9034,9034,0,1,1,0
9035,9035,0,1,0,1
9036,9036,1,1,1,1
9037,9037,0,0,1,0
9038,9038,1,0,0,1
9039,9039,0,0,0,1
9040,9040,1,1,0,0
9041,9041,1,0,1,0
9042,9042,0,1,1,0
9043,9043,1,0,1,0
9044,9044,0,1,1,0
9045,9045,0,0,0,1
9046,9046,0,0,0,1
9047,9047,1,1,1,1
9048,9048,1,0,1,0
9049,9049,0,0,1,0
9050,9050,0,0,0,1
9051,9051,1,1,1,1
9052,9052,0,0,0,1
9053,9053,1,0,0,1
9054,9054,0,0,1,0
9055,9055,0,1,1,0
9056,9056,0,0,0,1
9057,9057,1,1,0,0
9058,9058,1,0,0,1
9059,9059,1,1,0,0
9060,9060,0,1,1,0
9061,9061,1,0,0,1
9062,9062,1,1,1,1
9063,9063,1,0,1,0
9064,9064,0,1,0,1
9065,9065,1,1,1,1
9066,9066,1,0,1,0
9067,9067,1,0,1,0
9068,9068,1,0,1,0
9069,9069,1,1,1,1
9070,9070,1,1,1,1
9071,9071,0,1,0,1
9072,9072,1,1,1,1
9073,9073,0,1,0,1
9074,9074,1,0,0,1
9075,9075,1,1,0,0
9076,9076,1,0,1,0
9077,9077,1,1,0,0
9078,9078,0,1,0,1
9079,9079,0,1,0,1
9080,9080,1,0,1,0
9081,9081,1,1,0,0
9082,9082,0,1,0,1
9083,9083,1,1,0,0
9084,9084,0,0,1,0
9085,9085,1,1,0,0
9086,9086,0,0,1,0
9087,9087,0,0,1,0
9088,9088,0,1,1,0
9089,9089,0,0,1,0
9090,9090,1,0,0,1
9091,9091,1,1,0,0
9092,9092,0,1,1,0
9093,9093,0,1,1,0
9094,9094,1,0,0,1
9095,9095,1,0,0,1
9096,9096,0,1,0,1
9097,9097,1,0,0,1
9098,9098,1,0,1,0
9099,9099,1,0,1,0
9100,9100,0,1,1,0
9101,9101,0,1,1,0
9102,9102,0,0,1,0
9103,9103,0,1,1,0
9104,9104,0,0,0,1
9105,9105,1,1,0,0
9106,9106,0,1,1,0
9107,9107,1,1,1,1
9108,9108,1,1,0,0
9109,9109,1,1,1,1
9110,9110,1,1,1,1
9111,9111,0,1,1,0
9112,9112,0,0,1,0
9113,9113,1,0,1,0
9114,9114,1,0,1,0
9115,9115,0,1,1,0
9116,9116,1,0,0,1
9117,9117,1,0,0,1
9118,9118,1,0,0,1
9119,9119,1,0,1,0
9120,9120,0,1,1,0
9121,9121,1,1,1,1
9122,9122,1,0,0,1
9123,9123,1,1,1,1
9124,9124,0,0,0,1
9125,9125,0,0,1,0
9126,9126,1,1,1,1
9127,9127,0,1,0,1
9128,9128,1,1,1,1
9129,9129,0,0,1,0
9130,9130,0,0,1,0
9131,9131,0,0,0,1
9132,9132,1,1,1,1
9133,9133,1,0,0,1
9134,9134,1,1,1,1
9135,9135,0,1,0,1
9136,9136,1,0,1,0
9137,9137,0,0,0,1
9138,9138,0,0,1,0
9139,9139,0,1,1,0
9140,9140,0,0,1,0
9141,9141,1,1,0,0
9142,9142,1,1,0,0
9143,9143,1,0,0,1
9144,9144,0,1,1,0
9145,9145,1,1,0,0
9146,9146,0,0,1,0
9147,9147,1,1,0,0
9148,9148,0,1,0,1
9149,9149,1,0,1,0
9150,9150,1,1,0,0
9151,9151,1,1,1,1
9152,9152,0,0,1,0
9153,9153,1,1,0,0
9154,9154,0,0,0,1
9155,9155,1,0,1,0
9156,9156,1,1,0,0
9157,9157,1,1,0,0
9158,9158,0,0,1,0
9159,9159,1,0,0,1
9160,9160,0,0,0,1
9161,9161,0,1,1,0
9162,9162,1,0,1,0
9163,9163,0,1,0,1
9164,9164,0,0,0,1
9165,9165,1,0,1,0
9166,9166,0,1,0,1
9167,9167,1,0,0,1
9168,9168,0,0,0,1
9169,9169,0,0,1,0
9170,9170,1,1,0,0
9171,9171,1,0,1,0
9172,9172,1,0,1,0
9173,9173,1,0,0,1
9174,9174,1,0,1,0
9175,9175,0,0,0,1
9176,9176,1,1,1,1
9177,9177,0,0,1,0
9178,9178,1,1,0,0
9179,9179,1,0,1,0
9180,9180,0,1,0,1
9181,9181,1,0,0,1
9182,9182,1,0,1,0
9183,9183,0,1,0,1
9184,9184,1,0,1,0
9185,9185,0,0,1,0
9186,9186,1,0,0,1
9187,9187,0,1,0,1
9188,9188,1,0,0,1
9189,9189,0,1,1,0
9190,9190,1,0,0,1
9191,9191,1,1,1,1
9192,9192,1,0,1,0
9193,9193,1,0,1,0
9194,9194,0,0,0,1
9195,9195,1,1,1,1
9196,9196,0,0,1,0
9197,9197,0,0,1,0
9198,9198,0,0,0,1
9199,9199,1,1,0,0
9200,9200,1,1,0,0
9201,9201,0,0,1,0
9202,9202,0,0,1,0
9203,9203,0,0,0,1
9204,9204,1,1,1,1
9205,9205,0,1,0,1
9206,9206,1,1,0,0
9207,9207,0,1,0,1
9208,9208,0,0,1,0
9209,9209,1,0,1,0
9210,9210,0,1,0,1
9211,9211,1,1,1,1
9212,9212,0,1,1,0
9213,9213,0,1,1,0
9214,9214,0,1,0,1
9215,9215,0,0,1,0
9216,9216,0,1,1,0
9217,9217,1,1,0,0
9218,9218,1,0,0,1
9219,9219,0,1,1,0
9220,9220,1,0,0,1
9221,9221,0,0,0,1
9222,9222,1,1,1,1
9223,9223,1,1,1,1
9224,9224,0,0,0,1
9225,9225,0,0,1,0
9226,9226,0,0,1,0
9227,9227,0,0,1,0
9228,9228,1,0,1,0
9229,9229,1,0,1,0
9230,9230,0,1,1,0
9231,9231,0,0,0,1
9232,9232,0,0,1,0
9233,9233,0,0,0,1
9234,9234,0,0,0,1
9235,9235,0,1,0,1
9236,9236,1,0,0,1
9237,9237,0,0,0,1
9238,9238,1,1,1,1
9239,9239,1,1,1,1
9240,9240,1,0,1,0
9241,9241,1,0,0,1
9242,9242,0,1,1,0
9243,9243,0,1,0,1
9244,9244,0,0,0,1
9245,9245,1,0,0,1
9246,9246,0,1,1,0
9247,9247,1,1,1,1
9248,9248,0,0,1,0
9249,9249,1,1,0,0
9250,9250,0,0,0,1
9251,9251,0,1,1,0
9252,9252,1,0,1,0
9253,9253,1,0,1,0
9254,9254,1,1,0,0
9255,9255,0,1,1,0
9256,9256,0,1,1,0
9257,9257,1,0,0,1
9258,9258,0,0,1,0
9259,9259,1,0,1,0
9260,9260,1,0,0,1
9261,9261,1,1,0,0
9262,9262,1,0,0,1
9263,9263,0,1,0,1
9264,9264,1,1,1,1
9265,9265,1,0,0,1
9266,9266,0,0,0,1
9267,9267,1,1,0,0
9268,9268,0,1,0,1
9269,9269,1,0,0,1
9270,9270,1,0,1,0
9271,9271,0,0,0,1
9272,9272,0,0,1,0
9273,9273,1,0,0,1
9274,9274,0,1,0,1
9275,9275,1,0,0,1
9276,9276,1,1,1,1
9277,9277,0,1,1,0
9278,9278,1,0,0,1
9279,9279,1,1,1,1
9280,9280,1,0,1,0
9281,9281,0,0,0,1
9282,9282,0,0,1,0
9283,9283,1,0,1,0
9284,9284,1,0,0,1
9285,9285,0,0,1,0
9286,9286,0,1,1,0
9287,9287,1,1,1,1
9288,9288,1,0,0,1
9289,9289,0,1,0,1
9290,9290,1,1,0,0
9291,9291,1,0,1,0
9292,9292,0,0,0,1
9293,9293,1,0,1,0
9294,9294,1,1,1,1
9295,9295,1,0,0,1
9296,9296,1,1,1,1
9297,9297,1,0,0,1
9298,9298,1,0,1,0
9299,9299,0,0,0,1
9300,9300,0,0,1,0
9301,9301,1,1,0,0
9302,9302,0,0,1,0
9303,9303,1,0,1,0
9304,9304,0,0,0,1
9305,9305,1,1,1,1
9306,9306,1,0,1,0
9307,9307,1,0,0,1
9308,9308,0,0,0,1
9309,9309,1,1,1,1
9310,9310,0,1,0,1
9311,9311,0,0,0,1
9312,9312,1,0,1,0
9313,9313,0,1,0,1
9314,9314,1,0,1,0
9315,9315,0,1,1,0
9316,9316,0,0,0,1
9317,9317,0,1,1,0
9318,9318,1,1,1,1
9319,9319,1,0,0,1
9320,9320,0,1,1,0
9321,9321,0,0,1,0
9322,9322,0,0,0,1
9323,9323,0,0,1,0
9324,9324,1,0,1,0
9325,9325,1,1,1,1
9326,9326,1,1,0,0
9327,9327,0,1,1,0
9328,9328,0,1,0,1
9329,9329,1,0,1,0
9330,9330,1,0,0,1
9331,9331,0,0,0,1
9332,9332,1,0,1,0
9333,9333,0,0,0,1
9334,9334,0,0,1,0
9335,9335,1,1,0,0
9336,9336,1,1,0,0
9337,9337,1,0,1,0
9338,9338,1,0,1,0
9339,9339,0,0,0,1
9340,9340,0,1,1,0
9341,9341,0,0,0,1
9342,9342,0,0,1,0
9343,9343,1,1,1,1
9344,9344,0,0,1,0
9345,9345,0,1,0,1
9346,9346,0,0,1,0
9347,9347,0,1,0,1
9348,9348,0,1,0,1
9349,9349,1,1,0,0
9350,9350,1,0,0,1
9351,9351,1,1,1,1
9352,9352,0,1,0,1
9353,9353,0,0,1,0
9354,9354,0,1,1,0
9355,9355,1,0,1,0
9356,9356,0,1,0,1
9357,9357,1,1,1,1
9358,9358,1,1,1,1
9359,9359,1,0,1,0
9360,9360,0,0,0,1
9361,9361,0,0,0,1
9362,9362,1,0,0,1
9363,9363,1,1,1,1
9364,9364,1,0,0,1
9365,9365,1,0,1,0
9366,9366,1,0,0,1
9367,9367,0,1,0,1
9368,9368,1,1,0,0
9369,9369,1,1,0,0
9370,9370,1,0,0,1
9371,9371,1,1,0,0
9372,9372,0,0,1,0
9373,9373,0,1,1,0
9374,9374,1,1,1,1
9375,9375,0,0,1,0
9376,9376,0,0,0,1
9377,9377,0,1,0,1
9378,9378,1,0,0,1
9379,9379,0,0,0,1
9380,9380,0,1,0,1
9381,9381,0,0,1,0
9382,9382,1,1,0,0
9383,9383,1,1,1,1
9384,9384,1,0,0,1
9385,9385,1,0,0,1
9386,9386,0,1,0,1
9387,9387,1,1,1,1
9388,9388,1,1,0,0
9389,9389,1,1,0,0
9390,9390,1,1,1,1
9391,9391,0,0,1,0
9392,9392,0,1,0,1
9393,9393,0,0,0,1
9394,9394,1,0,0,1
9395,9395,1,1,0,0
9396,9396,0,0,1,0
9397,9397,0,0,1,0
9398,9398,1,0,0,1
9399,9399,0,1,1,0
9400,9400,1,1,1,1
9401,9401,0,0,1,0
9402,9402,0,0,1,0
9403,9403,1,0,1,0
9404,9404,1,0,1,0
9405,9405,1,1,0,0
9406,9406,1,0,1,0
9407,9407,1,0,0,1
9408,9408,1,0,1,0
9409,9409,1,0,0,1
9410,9410,0,0,1,0
9411,9411,0,0,0,1
9412,9412,0,0,0,1
9413,9413,1,1,1,1
9414,9414,0,1,0,1
9415,9415,0,0,1,0
9416,9416,0,1,0,1
9417,9417,0,0,1,0
9418,9418,1,1,1,1
9419,9419,1,1,1,1
9420,9420,1,1,1,1
9421,9421,0,0,0,1
9422,9422,0,1,1,0
9423,9423,1,0,0,1
9424,9424,0,1,0,1
9425,9425,0,0,1,0
9426,9426,1,0,1,0
9427,9427,1,0,0,1
9428,9428,0,0,0,1
9429,9429,0,0,1,0
9430,9430,0,1,0,1
9431,9431,1,1,0,0
9432,9432,1,1,1,1
9433,9433,0,1,1,0
9434,9434,0,0,0,1
9435,9435,0,0,0,1
9436,9436,0,1,0,1
9437,9437,0,1,0,1
9438,9438,0,0,0,1
9439,9439,1,1,1,1
9440,9440,0,1,0,1
9441,9441,0,0,0,1
9442,9442,0,0,1,0
9443,9443,0,0,0,1
9444,9444,0,1,0,1
9445,9445,1,1,1,1
9446,9446,0,1,0,1
9447,9447,0,1,1,0
9448,9448,1,0,1,0
9449,9449,0,1,1,0
9450,9450,1,0,1,0
9451,9451,1,1,1,1
9452,9452,1,0,0,1
9453,9453,0,0,1,0
9454,9454,1,0,0,1
9455,9455,1,1,1,1
9456,9456,1,0,0,1
9457,9457,1,1,0,0
9458,9458,0,0,0,1
9459,9459,1,1,0,0
9460,9460,1,0,1,0
9461,9461,0,0,1,0
9462,9462,1,0,0,1
9463,9463,0,0,1,0
9464,9464,0,1,1,0
9465,9465,0,1,0,1
9466,9466,1,1,1,1
9467,9467,1,0,1,0
9468,9468,0,1,0,1
