,time,input,outputchanged,correct
5066,5066,0,5,1
5067,5067,1,6,1
5068,5068,0,6,1
5069,5069,1,7,1
5070,5070,0,7,1
5071,5071,1,16,0
5072,5072,0,8,1
5073,5073,1,9,1
5074,5074,0,13,0
5075,5075,1,10,1
5076,5076,0,10,1
5077,5077,1,11,1
5078,5078,0,11,1
5079,5079,1,12,1
5080,5080,0,12,1
5081,5081,1,13,1
5082,5082,0,29,0
5083,5083,1,9,0
5084,5084,0,14,1
5085,5085,1,15,1
5086,5086,0,27,0
5087,5087,1,16,1
5088,5088,0,16,1
5089,5089,1,17,1
5090,5090,0,2,0
5091,5091,1,18,1
5092,5092,0,14,0
5093,5093,1,19,1
5094,5094,0,25,0
5095,5095,1,20,1
5096,5096,0,20,1
5097,5097,1,5,0
5098,5098,0,20,0
5099,5099,1,13,0
5100,5100,0,22,1
5101,5101,1,23,1
5102,5102,0,23,1
5103,5103,1,5,0
5104,5104,0,26,0
5105,5105,1,25,1
5106,5106,0,25,1
5107,5107,1,26,1
5108,5108,0,26,1
5109,5109,1,27,1
5110,5110,0,22,0
5111,5111,1,11,0
5112,5112,0,28,1
5113,5113,1,29,1
5114,5114,0,29,1
5115,5115,1,1,0
5116,5116,0,20,0
5117,5117,1,31,1
5118,5118,0,12,0
5119,5119,1,9,0
5120,5120,0,0,1
5121,5121,1,1,1
5122,5122,0,1,1
5123,5123,1,2,1
5124,5124,0,2,1
5125,5125,1,3,1
5126,5126,0,3,1
5127,5127,1,25,0
5128,5128,0,15,0
5129,5129,1,5,1
5130,5130,0,15,0
5131,5131,1,24,0
5132,5132,0,6,1
5133,5133,1,7,1
5134,5134,0,20,0
5135,5135,1,8,1
5136,5136,0,8,1
5137,5137,1,9,1
5138,5138,0,9,1
5139,5139,1,16,0
5140,5140,0,10,1
5141,5141,1,1,0
5142,5142,0,11,1
5143,5143,1,12,1
5144,5144,0,12,1
5145,5145,1,20,0
5146,5146,0,13,1
5147,5147,1,14,1
5148,5148,0,14,1
5149,5149,1,15,1
5150,5150,0,15,1
5151,5151,1,16,1
5152,5152,0,22,0
5153,5153,1,11,0
5154,5154,0,17,1
5155,5155,1,6,0
5156,5156,0,6,0
5157,5157,1,19,1
5158,5158,0,19,1
5159,5159,1,20,1
5160,5160,0,20,1
5161,5161,1,21,1
5162,5162,0,21,1
5163,5163,1,22,1
5164,5164,0,22,1
5165,5165,1,23,1
5166,5166,0,23,1
5167,5167,1,24,1
5168,5168,0,24,1
5169,5169,1,19,0
5170,5170,0,25,1
5171,5171,1,26,1
5172,5172,0,26,1
5173,5173,1,9,0
5174,5174,0,27,1
5175,5175,1,28,1
5176,5176,0,28,1
5177,5177,1,29,1
5178,5178,0,8,0
5179,5179,1,30,1
5180,5180,0,4,0
5181,5181,1,31,1
5182,5182,0,5,0
5183,5183,1,17,0
5184,5184,0,24,0
5185,5185,1,1,1
5186,5186,0,3,0
5187,5187,1,20,0
5188,5188,0,2,1
5189,5189,1,30,0
5190,5190,0,25,0
5191,5191,1,4,1
5192,5192,0,4,1
5193,5193,1,5,1
5194,5194,0,5,1
5195,5195,1,6,1
5196,5196,0,6,1
5197,5197,1,7,1
5198,5198,0,7,1
5199,5199,1,8,1
5200,5200,0,8,1
5201,5201,1,9,1
5202,5202,0,8,0
5203,5203,1,10,1
5204,5204,0,10,1
5205,5205,1,11,1
5206,5206,0,18,0
5207,5207,1,19,0
5208,5208,0,12,1
5209,5209,1,13,1
5210,5210,0,13,1
5211,5211,1,14,1
5212,5212,0,14,1
5213,5213,1,15,1
5214,5214,0,15,1
5215,5215,1,4,0
5216,5216,0,21,0
5217,5217,1,21,0
5218,5218,0,17,1
5219,5219,1,18,1
5220,5220,0,18,1
5221,5221,1,31,0
5222,5222,0,19,1
5223,5223,1,9,0
5224,5224,0,20,1
5225,5225,1,21,1
5226,5226,0,21,1
5227,5227,1,10,0
5228,5228,0,31,0
5229,5229,1,25,0
5230,5230,0,23,1
5231,5231,1,8,0
5232,5232,0,15,0
5233,5233,1,25,1
5234,5234,0,25,1
5235,5235,1,15,0
5236,5236,0,26,1
5237,5237,1,0,0
5238,5238,0,7,0
5239,5239,1,26,0
5240,5240,0,28,1
5241,5241,1,29,1
5242,5242,0,29,1
5243,5243,1,30,1
5244,5244,0,7,0
5245,5245,1,26,0
5246,5246,0,31,1
5247,5247,1,0,1
5248,5248,0,0,1
5249,5249,1,1,1
5250,5250,0,1,1
5251,5251,1,2,1
5252,5252,0,2,1
5253,5253,1,3,1
5254,5254,0,18,0
5255,5255,1,4,1
5256,5256,0,4,1
5257,5257,1,29,0
5258,5258,0,5,1
5259,5259,1,6,1
5260,5260,0,19,0
5261,5261,1,7,1
5262,5262,0,16,0
5263,5263,1,29,0
5264,5264,0,5,0
5265,5265,1,9,1
5266,5266,0,9,1
5267,5267,1,7,0
5268,5268,0,21,0
5269,5269,1,31,0
5270,5270,0,11,1
5271,5271,1,22,0
5272,5272,0,12,1
5273,5273,1,13,1
5274,5274,0,30,0
5275,5275,1,5,0
5276,5276,0,3,0
5277,5277,1,15,1
5278,5278,0,15,1
5279,5279,1,23,0
5280,5280,0,30,0
5281,5281,1,17,1
5282,5282,0,0,0
5283,5283,1,18,1
5284,5284,0,9,0
5285,5285,1,19,1
5286,5286,0,29,0
5287,5287,1,20,1
5288,5288,0,20,1
5289,5289,1,21,1
5290,5290,0,31,0
5291,5291,1,5,0
5292,5292,0,22,1
5293,5293,1,31,0
5294,5294,0,23,1
5295,5295,1,24,1
5296,5296,0,3,0
5297,5297,1,27,0
5298,5298,0,25,1
5299,5299,1,26,1
5300,5300,0,26,1
5301,5301,1,27,1
5302,5302,0,22,0
5303,5303,1,3,0
5304,5304,0,13,0
5305,5305,1,11,0
5306,5306,0,31,0
5307,5307,1,30,1
5308,5308,0,17,0
5309,5309,1,31,1
5310,5310,0,2,0
5311,5311,1,0,1
5312,5312,0,0,1
5313,5313,1,1,1
5314,5314,0,1,1
5315,5315,1,2,1
5316,5316,0,23,0
5317,5317,1,3,1
5318,5318,0,0,0
5319,5319,1,23,0
5320,5320,0,14,0
5321,5321,1,5,1
5322,5322,0,5,1
5323,5323,1,6,1
5324,5324,0,6,1
5325,5325,1,7,1
5326,5326,0,10,0
5327,5327,1,8,1
5328,5328,0,8,1
5329,5329,1,9,1
5330,5330,0,9,1
5331,5331,1,2,0
5332,5332,0,10,1
5333,5333,1,11,1
5334,5334,0,11,1
5335,5335,1,12,1
5336,5336,0,29,0
5337,5337,1,13,1
5338,5338,0,24,0
5339,5339,1,5,0
5340,5340,0,14,1
5341,5341,1,15,1
5342,5342,0,10,0
5343,5343,1,27,0
5344,5344,0,30,0
5345,5345,1,17,1
5346,5346,0,17,1
5347,5347,1,18,1
5348,5348,0,10,0
5349,5349,1,19,1
5350,5350,0,19,1
5351,5351,1,20,1
5352,5352,0,18,0
5353,5353,1,21,1
5354,5354,0,21,1
5355,5355,1,4,0
5356,5356,0,23,0
5357,5357,1,23,1
5358,5358,0,23,1
5359,5359,1,23,0
5360,5360,0,24,1
5361,5361,1,25,1
5362,5362,0,25,1
5363,5363,1,26,1
5364,5364,0,13,0
5365,5365,1,27,1
5366,5366,0,16,0
5367,5367,1,18,0
5368,5368,0,19,0
5369,5369,1,29,1
5370,5370,0,29,1
5371,5371,1,30,1
5372,5372,0,8,0
5373,5373,1,31,1
5374,5374,0,31,1
5375,5375,1,29,0
5376,5376,0,0,1
5377,5377,1,1,1
5378,5378,0,1,1
5379,5379,1,2,1
5380,5380,0,13,0
5381,5381,1,3,1
5382,5382,0,3,1
5383,5383,1,4,1
5384,5384,0,26,0
5385,5385,1,29,0
5386,5386,0,5,1
5387,5387,1,14,0
5388,5388,0,2,0
5389,5389,1,7,1
5390,5390,0,7,1
5391,5391,1,6,0
5392,5392,0,8,1
5393,5393,1,9,1
5394,5394,0,9,1
5395,5395,1,1,0
5396,5396,0,11,0
5397,5397,1,11,1
5398,5398,0,11,1
5399,5399,1,31,0
5400,5400,0,12,1
5401,5401,1,6,0
5402,5402,0,13,1
5403,5403,1,14,1
5404,5404,0,25,0
5405,5405,1,15,1
5406,5406,0,15,1
5407,5407,1,28,0
5408,5408,0,16,1
5409,5409,1,17,1
5410,5410,0,17,1
5411,5411,1,18,1
5412,5412,0,23,0
5413,5413,1,0,0
5414,5414,0,19,1
5415,5415,1,20,1
5416,5416,0,26,0
5417,5417,1,30,0
5418,5418,0,11,0
5419,5419,1,22,1
5420,5420,0,22,1
5421,5421,1,15,0
5422,5422,0,23,1
5423,5423,1,10,0
5424,5424,0,7,0
5425,5425,1,31,0
5426,5426,0,25,1
5427,5427,1,14,0
5428,5428,0,26,1
5429,5429,1,26,0
5430,5430,0,27,1
5431,5431,1,28,1
5432,5432,0,28,1
5433,5433,1,29,1
5434,5434,0,29,1
5435,5435,1,30,1
5436,5436,0,30,1
5437,5437,1,16,0
5438,5438,0,31,1
5439,5439,1,0,1
5440,5440,0,0,1
5441,5441,1,1,1
5442,5442,0,1,1
5443,5443,1,2,1
5444,5444,0,20,0
5445,5445,1,3,1
5446,5446,0,3,1
5447,5447,1,27,0
5448,5448,0,4,1
5449,5449,1,5,1
5450,5450,0,5,1
5451,5451,1,6,1
5452,5452,0,6,1
5453,5453,1,22,0
5454,5454,0,7,1
5455,5455,1,8,1
5456,5456,0,4,0
5457,5457,1,9,1
5458,5458,0,9,1
5459,5459,1,10,1
5460,5460,0,10,1
5461,5461,1,11,1
5462,5462,0,11,1
5463,5463,1,12,1
5464,5464,0,12,1
5465,5465,1,30,0
5466,5466,0,13,1
5467,5467,1,4,0
5468,5468,0,14,1
5469,5469,1,16,0
5470,5470,0,7,0
5471,5471,1,16,1
5472,5472,0,16,1
5473,5473,1,17,1
5474,5474,0,17,1
5475,5475,1,18,1
5476,5476,0,18,1
5477,5477,1,19,1
5478,5478,0,27,0
5479,5479,1,20,1
5480,5480,0,27,0
5481,5481,1,21,1
5482,5482,0,21,1
5483,5483,1,22,1
5484,5484,0,30,0
5485,5485,1,23,1
5486,5486,0,29,0
5487,5487,1,24,1
5488,5488,0,24,1
5489,5489,1,25,1
5490,5490,0,25,1
5491,5491,1,22,0
5492,5492,0,26,1
5493,5493,1,27,1
5494,5494,0,25,0
5495,5495,1,2,0
5496,5496,0,28,1
5497,5497,1,29,1
5498,5498,0,18,0
5499,5499,1,29,0
5500,5500,0,30,1
5501,5501,1,31,1
5502,5502,0,18,0
5503,5503,1,0,1
5504,5504,0,0,1
5505,5505,1,10,0
5506,5506,0,1,1
5507,5507,1,0,0
5508,5508,0,2,1
5509,5509,1,3,1
5510,5510,0,3,1
5511,5511,1,4,1
5512,5512,0,27,0
5513,5513,1,5,1
5514,5514,0,21,0
5515,5515,1,6,1
5516,5516,0,6,1
5517,5517,1,20,0
5518,5518,0,20,0
5519,5519,1,8,1
5520,5520,0,8,1
5521,5521,1,9,1
5522,5522,0,0,0
5523,5523,1,10,1
5524,5524,0,10,1
5525,5525,1,27,0
5526,5526,0,11,1
5527,5527,1,12,1
5528,5528,0,12,1
5529,5529,1,6,0
5530,5530,0,16,0
5531,5531,1,2,0
5532,5532,0,15,0
5533,5533,1,15,1
5534,5534,0,15,1
5535,5535,1,18,0
5536,5536,0,7,0
5537,5537,1,17,1
5538,5538,0,16,0
5539,5539,1,18,1
5540,5540,0,17,0
5541,5541,1,19,1
5542,5542,0,19,1
5543,5543,1,15,0
5544,5544,0,14,0
5545,5545,1,21,1
5546,5546,0,21,1
5547,5547,1,24,0
5548,5548,0,22,1
5549,5549,1,23,1
5550,5550,0,23,1
5551,5551,1,24,1
5552,5552,0,26,0
5553,5553,1,31,0
5554,5554,0,25,1
5555,5555,1,26,1
5556,5556,0,5,0
5557,5557,1,27,1
5558,5558,0,22,0
5559,5559,1,25,0
5560,5560,0,28,1
5561,5561,1,29,1
5562,5562,0,10,0
5563,5563,1,6,0
5564,5564,0,30,1
5565,5565,1,31,1
5566,5566,0,31,1
5567,5567,1,0,1
5568,5568,0,0,1
5569,5569,1,22,0
5570,5570,0,14,0
5571,5571,1,2,1
5572,5572,0,2,1
5573,5573,1,16,0
5574,5574,0,15,0
5575,5575,1,4,1
5576,5576,0,0,0
5577,5577,1,21,0
5578,5578,0,5,1
5579,5579,1,6,1
5580,5580,0,25,0
5581,5581,1,7,1
5582,5582,0,29,0
5583,5583,1,26,0
5584,5584,0,29,0
5585,5585,1,11,0
5586,5586,0,9,1
5587,5587,1,10,1
5588,5588,0,10,1
5589,5589,1,16,0
5590,5590,0,13,0
5591,5591,1,12,1
5592,5592,0,22,0
5593,5593,1,13,1
5594,5594,0,16,0
5595,5595,1,12,0
5596,5596,0,14,1
5597,5597,1,16,0
5598,5598,0,15,1
5599,5599,1,9,0
5600,5600,0,16,1
5601,5601,1,17,1
5602,5602,0,22,0
5603,5603,1,18,1
5604,5604,0,18,1
5605,5605,1,19,1
5606,5606,0,19,1
5607,5607,1,11,0
5608,5608,0,19,0
5609,5609,1,21,1
5610,5610,0,21,1
5611,5611,1,22,1
5612,5612,0,22,1
5613,5613,1,23,1
5614,5614,0,20,0
5615,5615,1,4,0
5616,5616,0,26,0
5617,5617,1,1,0
5618,5618,0,5,0
5619,5619,1,26,1
5620,5620,0,3,0
5621,5621,1,27,1
5622,5622,0,23,0
5623,5623,1,0,0
5624,5624,0,28,1
5625,5625,1,29,1
5626,5626,0,21,0
5627,5627,1,31,0
5628,5628,0,9,0
5629,5629,1,28,0
5630,5630,0,31,1
5631,5631,1,24,0
5632,5632,0,15,0
5633,5633,1,1,1
5634,5634,0,17,0
5635,5635,1,21,0
5636,5636,0,2,1
5637,5637,1,3,1
5638,5638,0,12,0
5639,5639,1,7,0
5640,5640,0,4,1
5641,5641,1,9,0
5642,5642,0,5,1
5643,5643,1,3,0
5644,5644,0,6,1
5645,5645,1,7,1
5646,5646,0,19,0
5647,5647,1,8,1
5648,5648,0,20,0
5649,5649,1,9,1
5650,5650,0,9,1
5651,5651,1,10,1
5652,5652,0,10,1
5653,5653,1,11,1
5654,5654,0,0,0
5655,5655,1,20,0
5656,5656,0,12,1
5657,5657,1,5,0
5658,5658,0,13,1
5659,5659,1,17,0
5660,5660,0,20,0
5661,5661,1,2,0
5662,5662,0,24,0
5663,5663,1,16,1
5664,5664,0,23,0
5665,5665,1,17,1
5666,5666,0,11,0
5667,5667,1,18,1
5668,5668,0,9,0
5669,5669,1,19,1
5670,5670,0,19,1
5671,5671,1,21,0
5672,5672,0,6,0
5673,5673,1,21,1
5674,5674,0,10,0
5675,5675,1,11,0
5676,5676,0,26,0
5677,5677,1,23,1
5678,5678,0,11,0
5679,5679,1,3,0
5680,5680,0,24,1
5681,5681,1,11,0
5682,5682,0,4,0
5683,5683,1,26,1
5684,5684,0,11,0
5685,5685,1,27,1
5686,5686,0,27,1
5687,5687,1,28,1
5688,5688,0,28,1
5689,5689,1,29,1
5690,5690,0,11,0
5691,5691,1,17,0
5692,5692,0,30,1
5693,5693,1,31,1
5694,5694,0,31,1
5695,5695,1,31,0
5696,5696,0,0,1
5697,5697,1,21,0
5698,5698,0,12,0
5699,5699,1,2,1
5700,5700,0,8,0
5701,5701,1,3,1
5702,5702,0,3,1
5703,5703,1,4,1
5704,5704,0,4,1
5705,5705,1,5,1
5706,5706,0,5,1
5707,5707,1,28,0
5708,5708,0,6,1
5709,5709,1,1,0
5710,5710,0,15,0
5711,5711,1,8,1
5712,5712,0,8,1
5713,5713,1,9,1
5714,5714,0,4,0
5715,5715,1,10,1
5716,5716,0,14,0
5717,5717,1,11,1
5718,5718,0,25,0
5719,5719,1,12,1
5720,5720,0,12,1
5721,5721,1,13,1
5722,5722,0,13,1
5723,5723,1,14,1
5724,5724,0,14,1
5725,5725,1,15,1
5726,5726,0,26,0
5727,5727,1,2,0
5728,5728,0,16,1
5729,5729,1,17,1
5730,5730,0,17,1
5731,5731,1,18,1
5732,5732,0,18,1
5733,5733,1,19,1
5734,5734,0,19,1
5735,5735,1,20,1
5736,5736,0,18,0
5737,5737,1,18,0
5738,5738,0,23,0
5739,5739,1,22,1
5740,5740,0,22,1
5741,5741,1,23,1
5742,5742,0,23,1
5743,5743,1,24,1
5744,5744,0,24,1
5745,5745,1,25,1
5746,5746,0,25,1
5747,5747,1,26,1
5748,5748,0,26,1
5749,5749,1,27,1
5750,5750,0,27,1
5751,5751,1,7,0
5752,5752,0,28,1
5753,5753,1,29,1
5754,5754,0,22,0
5755,5755,1,26,0
5756,5756,0,8,0
5757,5757,1,26,0
5758,5758,0,18,0
5759,5759,1,0,1
5760,5760,0,7,0
5761,5761,1,24,0
5762,5762,0,1,1
5763,5763,1,2,1
5764,5764,0,14,0
5765,5765,1,17,0
5766,5766,0,3,1
5767,5767,1,4,1
5768,5768,0,13,0
5769,5769,1,5,1
5770,5770,0,5,1
5771,5771,1,6,1
5772,5772,0,4,0
5773,5773,1,7,1
5774,5774,0,0,0
5775,5775,1,17,0
5776,5776,0,8,1
5777,5777,1,9,1
5778,5778,0,9,1
5779,5779,1,10,1
5780,5780,0,10,1
5781,5781,1,11,1
5782,5782,0,31,0
5783,5783,1,12,1
5784,5784,0,12,1
5785,5785,1,13,1
5786,5786,0,13,1
5787,5787,1,14,1
5788,5788,0,14,1
5789,5789,1,5,0
5790,5790,0,1,0
5791,5791,1,16,1
5792,5792,0,16,1
5793,5793,1,15,0
5794,5794,0,17,1
5795,5795,1,23,0
5796,5796,0,18,1
5797,5797,1,19,1
5798,5798,0,13,0
5799,5799,1,9,0
5800,5800,0,20,1
5801,5801,1,21,1
5802,5802,0,21,1
5803,5803,1,22,1
5804,5804,0,28,0
5805,5805,1,23,1
5806,5806,0,23,1
5807,5807,1,18,0
5808,5808,0,5,0
5809,5809,1,3,0
5810,5810,0,25,1
5811,5811,1,26,1
5812,5812,0,26,1
5813,5813,1,27,1
5814,5814,0,27,1
5815,5815,1,28,1
5816,5816,0,5,0
5817,5817,1,29,1
5818,5818,0,12,0
5819,5819,1,30,1
5820,5820,0,30,1
5821,5821,1,12,0
5822,5822,0,25,0
5823,5823,1,19,0
5824,5824,0,0,1
5825,5825,1,1,1
5826,5826,0,1,1
5827,5827,1,2,1
5828,5828,0,2,1
5829,5829,1,15,0
5830,5830,0,3,1
5831,5831,1,4,1
5832,5832,0,30,0
5833,5833,1,12,0
5834,5834,0,5,1
5835,5835,1,6,1
5836,5836,0,6,1
5837,5837,1,7,1
5838,5838,0,8,0
5839,5839,1,8,1
5840,5840,0,8,1
5841,5841,1,9,1
5842,5842,0,9,1
5843,5843,1,31,0
5844,5844,0,10,1
5845,5845,1,24,0
5846,5846,0,27,0
5847,5847,1,1,0
5848,5848,0,12,1
5849,5849,1,6,0
5850,5850,0,11,0
5851,5851,1,14,1
5852,5852,0,14,1
5853,5853,1,26,0
5854,5854,0,20,0
5855,5855,1,16,1
5856,5856,0,16,1
5857,5857,1,17,1
5858,5858,0,16,0
5859,5859,1,18,1
5860,5860,0,18,1
5861,5861,1,26,0
5862,5862,0,19,1
5863,5863,1,20,1
5864,5864,0,19,0
5865,5865,1,28,0
5866,5866,0,31,0
5867,5867,1,22,1
5868,5868,0,14,0
5869,5869,1,23,1
5870,5870,0,23,1
5871,5871,1,31,0
5872,5872,0,1,0
5873,5873,1,20,0
5874,5874,0,25,1
5875,5875,1,31,0
5876,5876,0,19,0
5877,5877,1,27,1
5878,5878,0,3,0
5879,5879,1,28,1
5880,5880,0,28,1
5881,5881,1,27,0
5882,5882,0,29,1
5883,5883,1,22,0
5884,5884,0,30,1
5885,5885,1,31,1
5886,5886,0,31,1
5887,5887,1,0,1
5888,5888,0,1,0
5889,5889,1,27,0
5890,5890,0,1,1
5891,5891,1,2,1
5892,5892,0,2,1
5893,5893,1,3,1
5894,5894,0,3,1
5895,5895,1,4,1
5896,5896,0,17,0
5897,5897,1,5,1
5898,5898,0,13,0
5899,5899,1,25,0
5900,5900,0,6,1
5901,5901,1,7,1
5902,5902,0,22,0
5903,5903,1,8,1
5904,5904,0,8,1
5905,5905,1,20,0
5906,5906,0,9,1
5907,5907,1,10,1
5908,5908,0,14,0
5909,5909,1,11,1
5910,5910,0,11,1
5911,5911,1,12,1
5912,5912,0,8,0
5913,5913,1,9,0
5914,5914,0,14,0
5915,5915,1,11,0
5916,5916,0,12,0
5917,5917,1,15,1
5918,5918,0,15,1
5919,5919,1,16,1
5920,5920,0,16,1
5921,5921,1,7,0
5922,5922,0,25,0
5923,5923,1,18,1
5924,5924,0,18,1
5925,5925,1,10,0
5926,5926,0,20,0
5927,5927,1,20,1
5928,5928,0,20,1
5929,5929,1,21,1
5930,5930,0,21,1
5931,5931,1,22,1
5932,5932,0,28,0
5933,5933,1,6,0
5934,5934,0,7,0
5935,5935,1,24,1
5936,5936,0,24,1
5937,5937,1,29,0
5938,5938,0,25,1
5939,5939,1,26,1
5940,5940,0,7,0
5941,5941,1,16,0
5942,5942,0,27,1
5943,5943,1,22,0
5944,5944,0,28,1
5945,5945,1,29,1
5946,5946,0,29,1
5947,5947,1,16,0
5948,5948,0,30,1
5949,5949,1,31,1
5950,5950,0,31,1
5951,5951,1,0,1
5952,5952,0,0,1
5953,5953,1,27,0
5954,5954,0,25,0
5955,5955,1,2,1
5956,5956,0,2,1
5957,5957,1,3,1
5958,5958,0,3,1
5959,5959,1,18,0
5960,5960,0,4,1
5961,5961,1,5,1
5962,5962,0,5,1
5963,5963,1,17,0
5964,5964,0,6,1
5965,5965,1,10,0
5966,5966,0,7,1
5967,5967,1,31,0
5968,5968,0,8,1
5969,5969,1,9,1
5970,5970,0,9,1
5971,5971,1,12,0
5972,5972,0,18,0
5973,5973,1,23,0
5974,5974,0,4,0
5975,5975,1,12,1
5976,5976,0,12,1
5977,5977,1,28,0
5978,5978,0,13,1
5979,5979,1,14,1
5980,5980,0,14,1
5981,5981,1,15,1
5982,5982,0,15,1
5983,5983,1,16,1
5984,5984,0,16,1
5985,5985,1,14,0
5986,5986,0,17,1
5987,5987,1,20,0
5988,5988,0,18,1
5989,5989,1,19,1
5990,5990,0,25,0
5991,5991,1,30,0
5992,5992,0,5,0
5993,5993,1,24,0
5994,5994,0,21,1
5995,5995,1,22,1
5996,5996,0,22,1
5997,5997,1,23,1
5998,5998,0,20,0
5999,5999,1,16,0
6000,6000,0,2,0
6001,6001,1,25,1
6002,6002,0,18,0
6003,6003,1,11,0
6004,6004,0,26,1
6005,6005,1,27,1
6006,6006,0,23,0
6007,6007,1,25,0
6008,6008,0,28,1
6009,6009,1,11,0
6010,6010,0,24,0
6011,6011,1,30,1
6012,6012,0,6,0
6013,6013,1,31,1
6014,6014,0,31,1
6015,6015,1,0,1
6016,6016,0,24,0
6017,6017,1,1,1
6018,6018,0,1,1
6019,6019,1,2,1
6020,6020,0,2,1
6021,6021,1,3,1
6022,6022,0,3,1
6023,6023,1,15,0
6024,6024,0,4,1
6025,6025,1,7,0
6026,6026,0,5,1
6027,6027,1,6,1
6028,6028,0,6,1
6029,6029,1,7,1
6030,6030,0,7,1
6031,6031,1,19,0
6032,6032,0,12,0
6033,6033,1,12,0
6034,6034,0,21,0
6035,6035,1,10,1
6036,6036,0,10,1
6037,6037,1,11,1
6038,6038,0,11,1
6039,6039,1,1,0
6040,6040,0,12,1
6041,6041,1,5,0
6042,6042,0,13,1
6043,6043,1,14,1
6044,6044,0,14,1
6045,6045,1,27,0
6046,6046,0,3,0
6047,6047,1,9,0
6048,6048,0,11,0
6049,6049,1,17,1
6050,6050,0,17,1
6051,6051,1,9,0
6052,6052,0,18,1
6053,6053,1,28,0
6054,6054,0,0,0
6055,6055,1,20,1
6056,6056,0,20,1
6057,6057,1,17,0
6058,6058,0,21,1
6059,6059,1,22,1
6060,6060,0,22,1
6061,6061,1,23,1
6062,6062,0,23,1
6063,6063,1,24,1
6064,6064,0,24,1
6065,6065,1,10,0
6066,6066,0,31,0
6067,6067,1,26,1
6068,6068,0,26,1
6069,6069,1,27,1
6070,6070,0,27,1
6071,6071,1,28,1
6072,6072,0,14,0
6073,6073,1,29,1
6074,6074,0,29,1
6075,6075,1,10,0
6076,6076,0,25,0
6077,6077,1,31,1
6078,6078,0,11,0
6079,6079,1,30,0
6080,6080,0,0,1
6081,6081,1,1,1
6082,6082,0,1,1
6083,6083,1,19,0
6084,6084,0,2,1
6085,6085,1,3,1
6086,6086,0,15,0
6087,6087,1,4,1
6088,6088,0,4,1
6089,6089,1,18,0
6090,6090,0,5,1
6091,6091,1,6,1
6092,6092,0,27,0
6093,6093,1,7,1
6094,6094,0,7,1
6095,6095,1,8,1
6096,6096,0,8,1
6097,6097,1,9,1
6098,6098,0,17,0
6099,6099,1,10,1
6100,6100,0,10,1
6101,6101,1,14,0
6102,6102,0,11,1
6103,6103,1,12,1
6104,6104,0,12,1
6105,6105,1,13,1
6106,6106,0,13,1
6107,6107,1,14,1
6108,6108,0,23,0
6109,6109,1,16,0
6110,6110,0,28,0
6111,6111,1,16,1
6112,6112,0,16,1
6113,6113,1,17,1
6114,6114,0,4,0
6115,6115,1,18,1
6116,6116,0,14,0
6117,6117,1,13,0
6118,6118,0,19,1
6119,6119,1,25,0
6120,6120,0,20,1
6121,6121,1,24,0
6122,6122,0,19,0
6123,6123,1,8,0
6124,6124,0,22,1
6125,6125,1,19,0
6126,6126,0,23,1
6127,6127,1,24,1
6128,6128,0,24,1
6129,6129,1,17,0
6130,6130,0,25,1
6131,6131,1,26,1
6132,6132,0,26,1
6133,6133,1,27,1
6134,6134,0,27,1
6135,6135,1,28,1
6136,6136,0,25,0
6137,6137,1,29,1
6138,6138,0,7,0
6139,6139,1,30,1
6140,6140,0,30,1
6141,6141,1,3,0
6142,6142,0,16,0
6143,6143,1,0,1
6144,6144,0,14,0
6145,6145,1,1,1
6146,6146,0,3,0
6147,6147,1,2,1
6148,6148,0,2,1
6149,6149,1,28,0
6150,6150,0,26,0
6151,6151,1,20,0
6152,6152,0,4,1
6153,6153,1,25,0
6154,6154,0,5,1
6155,6155,1,3,0
6156,6156,0,10,0
6157,6157,1,31,0
6158,6158,0,4,0
6159,6159,1,8,1
6160,6160,0,6,0
6161,6161,1,21,0
6162,6162,0,9,1
6163,6163,1,10,1
6164,6164,0,22,0
6165,6165,1,11,1
6166,6166,0,28,0
6167,6167,1,12,1
6168,6168,0,12,1
6169,6169,1,13,1
6170,6170,0,30,0
6171,6171,1,31,0
6172,6172,0,6,0
6173,6173,1,15,1
6174,6174,0,15,1
6175,6175,1,16,1
6176,6176,0,20,0
6177,6177,1,17,1
6178,6178,0,17,1
6179,6179,1,18,1
6180,6180,0,0,0
6181,6181,1,19,1
6182,6182,0,13,0
6183,6183,1,17,0
6184,6184,0,15,0
6185,6185,1,21,1
6186,6186,0,21,1
6187,6187,1,4,0
6188,6188,0,22,1
6189,6189,1,23,1
6190,6190,0,23,1
6191,6191,1,19,0
6192,6192,0,15,0
6193,6193,1,17,0
6194,6194,0,9,0
6195,6195,1,13,0
6196,6196,0,3,0
6197,6197,1,0,0
6198,6198,0,27,1
6199,6199,1,28,1
6200,6200,0,24,0
6201,6201,1,29,1
6202,6202,0,29,1
6203,6203,1,1,0
6204,6204,0,28,0
6205,6205,1,31,1
6206,6206,0,31,1
6207,6207,1,3,0
6208,6208,0,0,1
6209,6209,1,10,0
6210,6210,0,10,0
6211,6211,1,23,0
6212,6212,0,2,1
6213,6213,1,3,1
6214,6214,0,16,0
6215,6215,1,7,0
6216,6216,0,4,1
6217,6217,1,5,1
6218,6218,0,27,0
6219,6219,1,6,1
6220,6220,0,6,1
6221,6221,1,7,1
6222,6222,0,7,1
6223,6223,1,8,1
6224,6224,0,8,1
6225,6225,1,9,1
6226,6226,0,9,1
6227,6227,1,10,1
6228,6228,0,15,0
6229,6229,1,11,1
6230,6230,0,11,1
