,clock,D0,S0,S1,S2,out1,out2,out3,out4,out5,out6,out7,out8,CORRECT
12075,12075,1,0,1,1,0,0,0,0,0,0,0,0,0
12076,12076,1,1,0,0,0,1,0,0,0,0,0,0,1
12077,12077,1,1,0,1,0,0,0,0,0,0,1,0,0
12078,12078,1,1,1,0,0,0,1,0,0,0,0,0,0
12079,12079,1,1,1,1,0,0,0,0,0,0,1,0,0
12080,12080,0,0,0,0,0,0,0,0,0,0,0,1,0
12081,12081,0,0,0,1,0,0,0,0,0,0,0,1,0
12082,12082,0,0,1,0,0,0,0,0,0,0,0,0,1
12083,12083,0,0,1,1,0,0,0,0,0,0,0,1,0
12084,12084,0,1,0,0,0,0,0,0,0,0,0,0,1
12085,12085,0,1,0,1,0,0,0,0,0,0,0,1,0
12086,12086,0,1,1,0,0,0,0,0,0,0,0,1,0
12087,12087,0,1,1,1,0,0,0,0,0,0,0,1,0
12088,12088,1,0,0,0,0,0,0,1,0,0,0,0,0
12089,12089,1,0,0,1,0,0,0,0,1,0,0,0,1
12090,12090,1,0,1,0,0,0,0,0,0,0,1,0,0
12091,12091,1,0,1,1,1,0,1,0,1,0,1,0,0
12092,12092,1,1,0,0,0,1,0,0,0,0,0,0,1
12093,12093,1,1,0,1,1,0,0,0,0,0,0,0,0
12094,12094,1,1,1,0,1,0,0,0,0,0,0,0,0
12095,12095,1,1,1,1,0,1,0,0,0,0,0,0,0
12096,12096,0,0,0,0,0,0,0,0,0,0,0,0,1
12097,12097,0,0,0,1,0,0,0,0,0,0,0,0,1
12098,12098,0,0,1,0,0,0,0,0,0,0,0,1,0
12099,12099,0,0,1,1,0,0,0,0,0,0,0,0,1
12100,12100,0,1,0,0,0,0,0,0,0,0,0,1,0
12101,12101,0,1,0,1,0,0,0,0,0,0,0,0,1
12102,12102,0,1,1,0,0,0,0,0,0,0,0,1,0
12103,12103,0,1,1,1,0,0,0,0,0,0,0,0,1
12104,12104,1,0,0,0,0,0,0,0,0,1,0,0,0
12105,12105,1,0,0,1,0,0,0,0,1,0,0,0,1
12106,12106,1,0,1,0,1,0,0,0,0,0,0,0,0
12107,12107,1,0,1,1,0,0,0,0,0,0,1,0,1
12108,12108,1,1,0,0,0,0,1,0,0,0,0,0,0
12109,12109,1,1,0,1,0,0,0,0,0,1,0,0,1
12110,12110,1,1,1,0,0,0,0,1,0,0,0,0,1
12111,12111,1,1,1,1,0,0,0,0,0,0,1,0,0
12112,12112,0,0,0,0,0,0,0,0,0,0,0,0,1
12113,12113,0,0,0,1,0,0,0,0,0,0,0,1,0
12114,12114,0,0,1,0,0,0,0,0,0,0,0,0,1
12115,12115,0,0,1,1,0,0,0,0,0,0,0,1,0
12116,12116,0,1,0,0,0,0,0,0,0,0,0,1,0
12117,12117,0,1,0,1,0,0,0,0,0,0,0,1,0
12118,12118,0,1,1,0,0,0,0,0,0,0,0,0,1
12119,12119,0,1,1,1,0,0,0,0,0,0,0,1,0
12120,12120,1,0,0,0,1,0,0,0,0,0,0,0,1
12121,12121,1,0,0,1,0,0,0,0,1,0,0,0,1
12122,12122,1,0,1,0,0,0,1,0,0,0,0,0,1
12123,12123,1,0,1,1,0,0,0,0,0,0,1,0,1
12124,12124,1,1,0,0,0,1,0,0,0,0,0,0,1
12125,12125,1,1,0,1,0,0,0,0,0,1,0,0,1
12126,12126,1,1,1,0,0,0,0,1,0,0,0,0,1
12127,12127,1,1,1,1,0,0,0,0,0,0,1,0,0
12128,12128,0,0,0,0,0,0,0,0,0,0,0,1,0
12129,12129,0,0,0,1,0,0,0,0,0,0,0,1,0
12130,12130,0,0,1,0,0,0,0,0,0,0,0,1,0
12131,12131,0,0,1,1,0,0,0,0,0,0,0,0,1
12132,12132,0,1,0,0,0,0,0,0,0,0,0,0,1
12133,12133,0,1,0,1,0,0,0,0,0,0,0,0,1
12134,12134,0,1,1,0,0,0,0,0,0,0,0,1,0
12135,12135,0,1,1,1,0,0,0,0,0,0,0,1,0
12136,12136,1,0,0,0,0,0,1,0,0,0,0,0,0
12137,12137,1,0,0,1,0,0,0,0,1,0,0,0,1
12138,12138,1,0,1,0,0,0,1,0,0,0,0,0,1
12139,12139,1,0,1,1,0,0,0,0,0,0,1,0,1
12140,12140,1,1,0,0,1,0,0,0,0,0,0,0,0
12141,12141,1,1,0,1,0,0,0,0,0,0,0,0,0
12142,12142,1,1,1,0,0,0,0,1,0,0,0,0,1
12143,12143,1,1,1,1,0,0,0,0,0,0,0,1,1
12144,12144,0,0,0,0,0,0,0,0,0,0,0,1,0
12145,12145,0,0,0,1,0,0,0,0,0,0,0,0,1
12146,12146,0,0,1,0,0,0,0,0,0,0,0,1,0
12147,12147,0,0,1,1,0,0,0,0,0,0,0,1,0
12148,12148,0,1,0,0,0,0,0,0,0,0,0,0,1
12149,12149,0,1,0,1,0,0,0,0,0,0,0,0,1
12150,12150,0,1,1,0,0,0,0,0,0,0,0,1,0
12151,12151,0,1,1,1,0,0,0,0,0,0,0,1,0
12152,12152,1,0,0,0,0,0,0,0,0,0,1,0,0
12153,12153,1,0,0,1,0,0,0,0,1,0,0,0,1
12154,12154,1,0,1,0,0,0,0,1,0,0,0,0,0
12155,12155,1,0,1,1,0,0,0,0,0,0,0,1,0
12156,12156,1,1,0,0,0,0,0,0,0,0,0,1,0
12157,12157,1,1,0,1,0,0,0,0,0,1,0,0,1
12158,12158,1,1,1,0,0,0,0,1,0,0,0,0,1
12159,12159,1,1,1,1,1,0,0,0,0,0,0,0,0
12160,12160,0,0,0,0,0,0,0,0,0,0,0,1,0
12161,12161,0,0,0,1,0,0,0,0,0,0,0,1,0
12162,12162,0,0,1,0,0,0,0,0,0,0,0,0,1
12163,12163,0,0,1,1,0,0,0,0,0,0,0,0,1
12164,12164,0,1,0,0,0,0,0,0,0,0,0,1,0
12165,12165,0,1,0,1,0,0,0,0,0,0,0,1,0
12166,12166,0,1,1,0,0,0,0,0,0,0,0,0,1
12167,12167,0,1,1,1,0,0,0,0,0,0,0,1,0
12168,12168,1,0,0,0,0,0,0,0,0,1,0,0,0
12169,12169,1,0,0,1,0,0,0,0,1,0,0,0,1
12170,12170,1,0,1,0,0,0,1,0,0,0,0,0,1
12171,12171,1,0,1,1,0,0,0,0,0,0,1,0,1
12172,12172,1,1,0,0,0,0,0,0,0,0,0,1,0
12173,12173,1,1,0,1,0,0,0,0,0,0,0,0,0
12174,12174,1,1,1,0,1,0,0,0,0,0,0,0,0
12175,12175,1,1,1,1,0,0,0,0,0,1,0,0,0
12176,12176,0,0,0,0,0,0,0,0,0,0,0,0,1
12177,12177,0,0,0,1,0,0,0,0,0,0,0,1,0
12178,12178,0,0,1,0,0,0,0,0,0,0,0,1,0
12179,12179,0,0,1,1,0,0,0,0,0,0,0,1,0
12180,12180,0,1,0,0,0,0,0,0,0,0,0,0,1
12181,12181,0,1,0,1,0,0,0,0,0,0,0,0,1
12182,12182,0,1,1,0,0,0,0,0,0,0,0,0,1
12183,12183,0,1,1,1,0,0,0,0,0,0,0,1,0
12184,12184,1,0,0,0,0,0,0,0,0,1,0,0,0
12185,12185,1,0,0,1,0,0,0,0,1,0,0,0,1
12186,12186,1,0,1,0,0,0,1,0,0,0,0,0,1
12187,12187,1,0,1,1,0,0,0,0,0,0,0,1,0
12188,12188,1,1,0,0,0,1,0,0,0,0,0,0,1
12189,12189,1,1,0,1,0,0,0,0,0,1,0,0,1
12190,12190,1,1,1,0,0,0,0,0,1,0,0,0,0
12191,12191,1,1,1,1,1,0,0,0,0,0,0,0,0
12192,12192,0,0,0,0,0,0,0,0,0,0,0,0,1
12193,12193,0,0,0,1,0,0,0,0,0,0,0,0,1
12194,12194,0,0,1,0,0,0,0,0,0,0,0,1,0
12195,12195,0,0,1,1,0,0,0,0,0,0,0,1,0
12196,12196,0,1,0,0,0,0,0,0,0,0,0,0,1
12197,12197,0,1,0,1,0,0,0,0,0,0,0,1,0
12198,12198,0,1,1,0,0,0,0,0,0,0,0,0,1
12199,12199,0,1,1,1,0,0,0,0,0,0,0,1,0
12200,12200,1,0,0,0,0,0,0,1,0,0,0,0,0
12201,12201,1,0,0,1,0,0,0,0,1,0,0,0,1
12202,12202,1,0,1,0,0,0,1,0,0,0,0,0,1
12203,12203,1,0,1,1,0,0,0,0,0,0,1,0,1
12204,12204,1,1,0,0,0,1,0,0,0,0,0,0,1
12205,12205,1,1,0,1,0,0,0,0,0,1,0,0,1
12206,12206,1,1,1,0,0,0,0,1,0,0,0,0,1
12207,12207,1,1,1,1,1,0,0,0,0,0,0,0,0
12208,12208,0,0,0,0,0,0,0,0,0,0,0,0,1
12209,12209,0,0,0,1,0,0,0,0,0,0,0,1,0
12210,12210,0,0,1,0,0,0,0,0,0,0,0,0,1
12211,12211,0,0,1,1,0,0,0,0,0,0,0,1,0
12212,12212,0,1,0,0,0,0,0,0,0,0,0,1,0
12213,12213,0,1,0,1,0,0,0,0,0,0,0,0,1
12214,12214,0,1,1,0,0,0,0,0,0,0,0,0,1
12215,12215,0,1,1,1,0,0,0,0,0,0,0,1,0
12216,12216,1,0,0,0,1,0,0,0,0,0,0,0,1
12217,12217,1,0,0,1,0,0,0,1,0,0,0,0,0
12218,12218,1,0,1,0,0,0,1,0,0,0,0,0,1
12219,12219,1,0,1,1,0,0,0,0,0,0,1,0,1
12220,12220,1,1,0,0,0,1,0,0,0,0,0,0,1
12221,12221,1,1,0,1,0,0,0,0,0,0,1,0,0
12222,12222,1,1,1,0,1,0,0,0,0,0,0,0,0
12223,12223,1,1,1,1,0,0,1,0,0,0,0,0,0
12224,12224,0,0,0,0,0,0,0,0,0,0,0,1,0
12225,12225,0,0,0,1,0,0,0,0,0,0,0,0,1
12226,12226,0,0,1,0,0,0,0,0,0,0,0,1,0
12227,12227,0,0,1,1,0,0,0,0,0,0,0,0,1
12228,12228,0,1,0,0,0,0,0,0,0,0,0,1,0
12229,12229,0,1,0,1,0,0,0,0,0,0,0,1,0
12230,12230,0,1,1,0,0,0,0,0,0,0,0,1,0
12231,12231,0,1,1,1,0,0,0,0,0,0,0,0,1
12232,12232,1,0,0,0,0,0,0,0,0,0,0,0,0
12233,12233,1,0,0,1,0,0,0,0,1,0,0,0,1
12234,12234,1,0,1,0,0,0,0,0,0,1,0,0,0
12235,12235,1,0,1,1,0,0,0,0,0,1,0,0,0
12236,12236,1,1,0,0,0,0,0,0,1,0,0,0,0
12237,12237,1,1,0,1,0,0,0,0,0,0,0,0,0
12238,12238,1,1,1,0,0,0,0,1,0,0,0,0,1
12239,12239,1,1,1,1,0,1,0,0,0,0,0,0,0
12240,12240,0,0,0,0,0,0,0,0,0,0,0,1,0
12241,12241,0,0,0,1,0,0,0,0,0,0,0,0,1
12242,12242,0,0,1,0,0,0,0,0,0,0,0,0,1
12243,12243,0,0,1,1,0,0,0,0,0,0,0,1,0
12244,12244,0,1,0,0,0,0,0,0,0,0,0,0,1
12245,12245,0,1,0,1,0,0,0,0,0,0,0,1,0
12246,12246,0,1,1,0,0,0,0,0,0,0,0,0,1
12247,12247,0,1,1,1,0,0,0,0,0,0,0,0,1
12248,12248,1,0,0,0,1,0,0,0,0,0,0,0,1
12249,12249,1,0,0,1,0,0,0,0,0,0,0,0,0
12250,12250,1,0,1,0,1,1,0,0,1,1,1,1,0
12251,12251,1,0,1,1,0,0,0,0,0,0,1,0,1
12252,12252,1,1,0,0,0,1,0,0,0,0,0,0,1
12253,12253,1,1,0,1,1,0,0,0,0,0,0,0,0
12254,12254,1,1,1,0,0,0,0,1,0,0,0,0,1
12255,12255,1,1,1,1,0,0,0,0,0,0,0,1,1
12256,12256,0,0,0,0,0,0,0,0,0,0,0,1,0
12257,12257,0,0,0,1,0,0,0,0,0,0,0,0,1
12258,12258,0,0,1,0,0,0,0,0,0,0,0,0,1
12259,12259,0,0,1,1,0,0,0,0,0,0,0,0,1
12260,12260,0,1,0,0,0,0,0,0,0,0,0,1,0
12261,12261,0,1,0,1,0,0,0,0,0,0,0,1,0
12262,12262,0,1,1,0,0,0,0,0,0,0,0,0,1
12263,12263,0,1,1,1,0,0,0,0,0,0,0,0,1
12264,12264,1,0,0,0,0,1,0,0,0,0,0,0,0
12265,12265,1,0,0,1,0,0,0,0,1,0,0,0,1
12266,12266,1,0,1,0,0,0,0,0,0,0,0,0,0
12267,12267,1,0,1,1,0,0,0,0,0,0,1,0,1
12268,12268,1,1,0,0,0,1,0,0,0,0,0,0,1
12269,12269,1,1,0,1,0,0,0,0,0,1,0,0,1
12270,12270,1,1,1,0,0,0,0,0,0,0,0,0,0
12271,12271,1,1,1,1,0,0,0,0,0,0,1,0,0
12272,12272,0,0,0,0,0,0,0,0,0,0,0,0,1
12273,12273,0,0,0,1,0,0,0,0,0,0,0,1,0
12274,12274,0,0,1,0,0,0,0,0,0,0,0,1,0
12275,12275,0,0,1,1,0,0,0,0,0,0,0,0,1
12276,12276,0,1,0,0,0,0,0,0,0,0,0,1,0
12277,12277,0,1,0,1,0,0,0,0,0,0,0,0,1
12278,12278,0,1,1,0,0,0,0,0,0,0,0,1,0
12279,12279,0,1,1,1,0,0,0,0,0,0,0,1,0
12280,12280,1,0,0,0,1,0,0,0,0,0,0,0,1
12281,12281,1,0,0,1,0,0,0,0,1,0,0,0,1
12282,12282,1,0,1,0,0,0,1,0,0,0,0,0,1
12283,12283,1,0,1,1,0,0,0,0,0,0,1,0,1
12284,12284,1,1,0,0,0,0,1,0,0,0,0,0,0
12285,12285,1,1,0,1,0,0,0,0,0,1,0,0,1
12286,12286,1,1,1,0,0,0,0,1,0,0,0,0,1
12287,12287,1,1,1,1,0,0,0,0,0,0,0,1,1
12288,12288,0,0,0,0,0,0,0,0,0,0,0,1,0
12289,12289,0,0,0,1,0,0,0,0,0,0,0,0,1
12290,12290,0,0,1,0,0,0,0,0,0,0,0,0,1
12291,12291,0,0,1,1,0,0,0,0,0,0,0,0,1
12292,12292,0,1,0,0,0,0,0,0,0,0,0,1,0
12293,12293,0,1,0,1,0,0,0,0,0,0,0,0,1
12294,12294,0,1,1,0,0,0,0,0,0,0,0,0,1
12295,12295,0,1,1,1,0,0,0,0,0,0,0,0,1
12296,12296,1,0,0,0,0,0,0,0,1,0,0,0,0
12297,12297,1,0,0,1,0,0,0,0,0,0,0,0,0
12298,12298,1,0,1,0,0,0,1,0,0,0,0,0,1
12299,12299,1,0,1,1,0,0,1,0,0,0,0,0,0
12300,12300,1,1,0,0,0,1,0,0,0,0,0,0,1
12301,12301,1,1,0,1,0,0,0,0,0,1,0,0,1
12302,12302,1,1,1,0,0,1,0,0,0,0,0,0,0
12303,12303,1,1,1,1,0,0,1,0,0,0,0,0,0
12304,12304,0,0,0,0,0,0,0,0,0,0,0,1,0
12305,12305,0,0,0,1,0,0,0,0,0,0,0,0,1
12306,12306,0,0,1,0,0,0,0,0,0,0,0,0,1
12307,12307,0,0,1,1,0,0,0,0,0,0,0,1,0
12308,12308,0,1,0,0,0,0,0,0,0,0,0,0,1
12309,12309,0,1,0,1,0,0,0,0,0,0,0,1,0
12310,12310,0,1,1,0,0,0,0,0,0,0,0,1,0
12311,12311,0,1,1,1,0,0,0,0,0,0,0,1,0
12312,12312,1,0,0,0,0,0,0,0,1,0,0,0,0
12313,12313,1,0,0,1,1,0,0,0,1,1,1,0,0
12314,12314,1,0,1,0,0,0,1,0,0,0,0,0,1
12315,12315,1,0,1,1,0,0,0,0,1,0,0,0,0
12316,12316,1,1,0,0,0,1,0,0,0,0,0,0,1
12317,12317,1,1,0,1,0,0,0,0,0,1,0,0,1
12318,12318,1,1,1,0,1,1,1,0,0,1,1,1,0
12319,12319,1,1,1,1,0,0,0,0,0,0,0,0,0
12320,12320,0,0,0,0,0,0,0,0,0,0,0,1,0
12321,12321,0,0,0,1,0,0,0,0,0,0,0,0,1
12322,12322,0,0,1,0,0,0,0,0,0,0,0,1,0
12323,12323,0,0,1,1,0,0,0,0,0,0,0,1,0
12324,12324,0,1,0,0,0,0,0,0,0,0,0,1,0
12325,12325,0,1,0,1,0,0,0,0,0,0,0,1,0
12326,12326,0,1,1,0,0,0,0,0,0,0,0,0,1
12327,12327,0,1,1,1,0,0,0,0,0,0,0,0,1
12328,12328,1,0,0,0,0,1,0,0,0,0,0,0,0
12329,12329,1,0,0,1,0,0,0,0,1,0,0,0,1
12330,12330,1,0,1,0,0,0,1,0,0,0,0,0,1
12331,12331,1,0,1,1,0,0,0,0,0,0,0,1,0
12332,12332,1,1,0,0,1,0,0,1,1,0,1,0,0
12333,12333,1,1,0,1,0,0,0,0,0,1,0,0,1
12334,12334,1,1,1,0,1,0,0,0,0,0,0,0,0
12335,12335,1,1,1,1,1,0,0,0,0,0,0,0,0
12336,12336,0,0,0,0,0,0,0,0,0,0,0,1,0
12337,12337,0,0,0,1,0,0,0,0,0,0,0,0,1
12338,12338,0,0,1,0,0,0,0,0,0,0,0,0,1
12339,12339,0,0,1,1,0,0,0,0,0,0,0,0,1
12340,12340,0,1,0,0,0,0,0,0,0,0,0,1,0
12341,12341,0,1,0,1,0,0,0,0,0,0,0,1,0
12342,12342,0,1,1,0,0,0,0,0,0,0,0,1,0
12343,12343,0,1,1,1,0,0,0,0,0,0,0,1,0
12344,12344,1,0,0,0,1,0,0,0,0,0,0,0,1
12345,12345,1,0,0,1,0,0,0,1,0,0,0,0,0
12346,12346,1,0,1,0,0,0,0,1,0,0,0,0,0
12347,12347,1,0,1,1,0,0,0,0,0,0,1,0,1
12348,12348,1,1,0,0,0,1,0,0,0,0,0,0,1
12349,12349,1,1,0,1,0,0,0,0,1,0,0,0,0
12350,12350,1,1,1,0,0,0,0,0,1,0,0,0,0
12351,12351,1,1,1,1,0,0,0,0,0,0,0,1,1
12352,12352,0,0,0,0,0,0,0,0,0,0,0,1,0
12353,12353,0,0,0,1,0,0,0,0,0,0,0,0,1
12354,12354,0,0,1,0,0,0,0,0,0,0,0,1,0
12355,12355,0,0,1,1,0,0,0,0,0,0,0,0,1
12356,12356,0,1,0,0,0,0,0,0,0,0,0,0,1
12357,12357,0,1,0,1,0,0,0,0,0,0,0,0,1
12358,12358,0,1,1,0,0,0,0,0,0,0,0,1,0
12359,12359,0,1,1,1,0,0,0,0,0,0,0,1,0
12360,12360,1,0,0,0,1,0,0,0,0,0,0,0,1
12361,12361,1,0,0,1,1,0,0,0,0,0,0,0,0
12362,12362,1,0,1,0,0,0,0,0,1,0,0,0,0
12363,12363,1,0,1,1,0,0,0,0,0,0,1,0,1
12364,12364,1,1,0,0,0,0,0,0,0,1,0,0,0
12365,12365,1,1,0,1,1,0,0,0,0,0,0,0,0
12366,12366,1,1,1,0,0,0,0,1,0,0,0,0,1
12367,12367,1,1,1,1,1,0,0,0,0,0,0,0,0
12368,12368,0,0,0,0,0,0,0,0,0,0,0,1,0
12369,12369,0,0,0,1,0,0,0,0,0,0,0,1,0
12370,12370,0,0,1,0,0,0,0,0,0,0,0,0,1
12371,12371,0,0,1,1,0,0,0,0,0,0,0,0,1
12372,12372,0,1,0,0,0,0,0,0,0,0,0,0,1
12373,12373,0,1,0,1,0,0,0,0,0,0,0,0,1
12374,12374,0,1,1,0,0,0,0,0,0,0,0,1,0
12375,12375,0,1,1,1,0,0,0,0,0,0,0,0,1
12376,12376,1,0,0,0,1,0,0,0,0,0,0,0,1
12377,12377,1,0,0,1,0,0,0,0,1,0,0,0,1
12378,12378,1,0,1,0,0,0,1,0,0,0,0,0,1
12379,12379,1,0,1,1,0,0,0,0,0,0,1,0,1
12380,12380,1,1,0,0,0,0,0,0,0,1,0,0,0
12381,12381,1,1,0,1,1,1,0,0,0,0,1,0,0
12382,12382,1,1,1,0,0,0,0,1,0,0,0,0,1
12383,12383,1,1,1,1,0,0,0,0,0,0,0,1,1
12384,12384,0,0,0,0,0,0,0,0,0,0,0,1,0
12385,12385,0,0,0,1,0,0,0,0,0,0,0,1,0
12386,12386,0,0,1,0,0,0,0,0,0,0,0,0,1
12387,12387,0,0,1,1,0,0,0,0,0,0,0,1,0
12388,12388,0,1,0,0,0,0,0,0,0,0,0,1,0
12389,12389,0,1,0,1,0,0,0,0,0,0,0,1,0
12390,12390,0,1,1,0,0,0,0,0,0,0,0,1,0
12391,12391,0,1,1,1,0,0,0,0,0,0,0,0,1
12392,12392,1,0,0,0,0,0,0,0,0,1,0,0,0
12393,12393,1,0,0,1,0,1,0,0,0,0,0,0,0
12394,12394,1,0,1,0,0,0,0,0,0,0,1,0,0
12395,12395,1,0,1,1,0,0,0,0,0,0,0,1,0
12396,12396,1,1,0,0,0,0,1,0,0,0,0,0,0
12397,12397,1,1,0,1,1,0,0,0,0,0,0,0,0
12398,12398,1,1,1,0,0,0,0,1,0,0,0,0,1
12399,12399,1,1,1,1,0,0,0,1,0,0,0,0,0
12400,12400,0,0,0,0,0,0,0,0,0,0,0,1,0
12401,12401,0,0,0,1,0,0,0,0,0,0,0,0,1
12402,12402,0,0,1,0,0,0,0,0,0,0,0,0,1
12403,12403,0,0,1,1,0,0,0,0,0,0,0,1,0
12404,12404,0,1,0,0,0,0,0,0,0,0,0,0,1
12405,12405,0,1,0,1,0,0,0,0,0,0,0,0,1
12406,12406,0,1,1,0,0,0,0,0,0,0,0,1,0
12407,12407,0,1,1,1,0,0,0,0,0,0,0,1,0
12408,12408,1,0,0,0,0,0,0,0,0,0,0,1,0
12409,12409,1,0,0,1,0,0,0,0,1,0,0,0,1
12410,12410,1,0,1,0,0,0,1,0,0,0,0,0,1
12411,12411,1,0,1,1,0,0,0,0,0,0,0,0,0
12412,12412,1,1,0,0,0,0,0,0,0,0,0,0,0
12413,12413,1,1,0,1,0,1,0,0,0,0,0,0,0
12414,12414,1,1,1,0,0,0,0,0,0,0,0,1,0
12415,12415,1,1,1,1,0,0,0,0,0,0,0,1,1
12416,12416,0,0,0,0,0,0,0,0,0,0,0,1,0
12417,12417,0,0,0,1,0,0,0,0,0,0,0,1,0
12418,12418,0,0,1,0,0,0,0,0,0,0,0,1,0
12419,12419,0,0,1,1,0,0,0,0,0,0,0,1,0
12420,12420,0,1,0,0,0,0,0,0,0,0,0,1,0
12421,12421,0,1,0,1,0,0,0,0,0,0,0,1,0
12422,12422,0,1,1,0,0,0,0,0,0,0,0,1,0
12423,12423,0,1,1,1,0,0,0,0,0,0,0,0,1
12424,12424,1,0,0,0,0,0,0,0,0,1,0,0,0
12425,12425,1,0,0,1,1,0,0,1,0,0,1,1,0
12426,12426,1,0,1,0,0,0,0,0,0,1,0,0,0
12427,12427,1,0,1,1,0,0,1,0,0,0,0,0,0
12428,12428,1,1,0,0,0,1,0,0,0,0,0,0,1
12429,12429,1,1,0,1,0,1,0,0,0,0,0,0,0
12430,12430,1,1,1,0,0,0,0,0,0,0,0,0,0
12431,12431,1,1,1,1,0,0,0,0,0,0,0,1,1
12432,12432,0,0,0,0,0,0,0,0,0,0,0,1,0
12433,12433,0,0,0,1,0,0,0,0,0,0,0,0,1
12434,12434,0,0,1,0,0,0,0,0,0,0,0,1,0
12435,12435,0,0,1,1,0,0,0,0,0,0,0,0,1
12436,12436,0,1,0,0,0,0,0,0,0,0,0,0,1
12437,12437,0,1,0,1,0,0,0,0,0,0,0,0,1
12438,12438,0,1,1,0,0,0,0,0,0,0,0,0,1
12439,12439,0,1,1,1,0,0,0,0,0,0,0,1,0
12440,12440,1,0,0,0,1,0,0,0,0,0,0,0,1
12441,12441,1,0,0,1,0,0,0,0,1,0,0,0,1
12442,12442,1,0,1,0,0,0,0,0,0,1,0,0,0
12443,12443,1,0,1,1,0,0,0,0,0,0,1,0,1
12444,12444,1,1,0,0,0,0,0,0,0,1,0,0,0
12445,12445,1,1,0,1,0,0,0,0,0,1,0,0,1
12446,12446,1,1,1,0,0,0,0,1,0,0,0,0,1
12447,12447,1,1,1,1,0,1,0,0,0,0,0,0,0
12448,12448,0,0,0,0,0,0,0,0,0,0,0,0,1
12449,12449,0,0,0,1,0,0,0,0,0,0,0,1,0
12450,12450,0,0,1,0,0,0,0,0,0,0,0,1,0
12451,12451,0,0,1,1,0,0,0,0,0,0,0,0,1
12452,12452,0,1,0,0,0,0,0,0,0,0,0,1,0
12453,12453,0,1,0,1,0,0,0,0,0,0,0,1,0
12454,12454,0,1,1,0,0,0,0,0,0,0,0,1,0
12455,12455,0,1,1,1,0,0,0,0,0,0,0,1,0
12456,12456,1,0,0,0,0,1,0,0,0,0,0,0,0
12457,12457,1,0,0,1,0,1,0,0,0,0,0,0,0
12458,12458,1,0,1,0,0,0,1,0,0,0,0,0,1
12459,12459,1,0,1,1,0,0,0,0,0,1,0,0,0
12460,12460,1,1,0,0,0,0,0,0,0,0,1,0,0
12461,12461,1,1,0,1,0,0,0,0,0,0,1,0,0
12462,12462,1,1,1,0,0,0,0,1,0,0,0,0,1
12463,12463,1,1,1,1,0,0,0,0,0,0,0,1,1
12464,12464,0,0,0,0,0,0,0,0,0,0,0,0,1
12465,12465,0,0,0,1,0,0,0,0,0,0,0,1,0
12466,12466,0,0,1,0,0,0,0,0,0,0,0,1,0
12467,12467,0,0,1,1,0,0,0,0,0,0,0,1,0
12468,12468,0,1,0,0,0,0,0,0,0,0,0,1,0
12469,12469,0,1,0,1,0,0,0,0,0,0,0,1,0
12470,12470,0,1,1,0,0,0,0,0,0,0,0,0,1
12471,12471,0,1,1,1,0,0,0,0,0,0,0,1,0
12472,12472,1,0,0,0,0,1,0,0,0,0,0,0,0
12473,12473,1,0,0,1,1,0,0,0,0,0,0,0,0
12474,12474,1,0,1,0,0,0,1,0,0,0,0,0,1
12475,12475,1,0,1,1,0,0,1,0,0,0,0,0,0
12476,12476,1,1,0,0,0,1,0,0,0,0,0,0,1
12477,12477,1,1,0,1,0,0,0,0,0,0,0,0,0
12478,12478,1,1,1,0,0,0,0,0,0,0,1,0,0
12479,12479,1,1,1,1,0,0,0,0,0,1,0,0,0
12480,12480,0,0,0,0,0,0,0,0,0,0,0,0,1
12481,12481,0,0,0,1,0,0,0,0,0,0,0,1,0
12482,12482,0,0,1,0,0,0,0,0,0,0,0,1,0
12483,12483,0,0,1,1,0,0,0,0,0,0,0,0,1
12484,12484,0,1,0,0,0,0,0,0,0,0,0,0,1
12485,12485,0,1,0,1,0,0,0,0,0,0,0,1,0
12486,12486,0,1,1,0,0,0,0,0,0,0,0,0,1
12487,12487,0,1,1,1,0,0,0,0,0,0,0,0,1
12488,12488,1,0,0,0,0,0,0,1,0,0,0,0,0
12489,12489,1,0,0,1,0,0,0,0,0,0,1,0,0
12490,12490,1,0,1,0,0,1,0,0,0,0,0,0,0
12491,12491,1,0,1,1,0,0,0,0,1,0,0,0,0
12492,12492,1,1,0,0,0,1,0,0,0,0,0,0,1
12493,12493,1,1,0,1,0,0,0,0,0,0,1,0,0
12494,12494,1,1,1,0,0,0,1,0,0,0,0,0,0
12495,12495,1,1,1,1,0,0,0,0,0,0,0,1,1
12496,12496,0,0,0,0,0,0,0,0,0,0,0,1,0
12497,12497,0,0,0,1,0,0,0,0,0,0,0,0,1
12498,12498,0,0,1,0,0,0,0,0,0,0,0,1,0
12499,12499,0,0,1,1,0,0,0,0,0,0,0,1,0
12500,12500,0,1,0,0,0,0,0,0,0,0,0,1,0
12501,12501,0,1,0,1,0,0,0,0,0,0,0,1,0
12502,12502,0,1,1,0,0,0,0,0,0,0,0,0,1
12503,12503,0,1,1,1,0,0,0,0,0,0,0,0,1
12504,12504,1,0,0,0,0,0,0,0,0,0,1,0,0
12505,12505,1,0,0,1,0,0,0,0,1,0,0,0,1
12506,12506,1,0,1,0,0,0,0,0,0,0,0,1,0
12507,12507,1,0,1,1,0,0,0,0,0,0,1,0,1
12508,12508,1,1,0,0,0,1,0,0,0,0,0,0,1
12509,12509,1,1,0,1,0,0,0,0,0,1,0,0,1
12510,12510,1,1,1,0,0,0,0,1,0,0,0,0,1
