,time,clock,rising,D,Q,Q+,correct
13150,13150,1,1,0,1,0,1
13151,13151,1,1,1,0,0,0
13152,13152,0,0,0,1,1,1
13153,13153,0,0,1,1,1,1
13154,13154,1,0,0,1,0,0
13155,13155,1,0,1,1,1,1
13156,13156,1,1,0,1,1,0
13157,13157,1,1,1,0,1,1
13158,13158,0,0,0,1,1,1
13159,13159,0,0,1,1,0,0
13160,13160,1,0,0,1,0,0
13161,13161,1,0,1,1,0,0
13162,13162,1,1,0,1,1,0
13163,13163,1,1,1,0,0,0
13164,13164,0,0,0,1,1,1
13165,13165,0,0,1,1,1,1
13166,13166,1,0,0,1,0,0
13167,13167,1,0,1,1,1,1
13168,13168,1,1,0,1,1,0
13169,13169,1,1,1,0,0,0
13170,13170,0,0,0,1,0,0
13171,13171,0,0,1,1,1,1
13172,13172,1,0,0,1,1,1
13173,13173,1,0,1,1,1,1
13174,13174,1,1,0,1,0,1
13175,13175,1,1,1,0,1,1
13176,13176,0,0,0,1,0,0
13177,13177,0,0,1,1,0,0
13178,13178,1,0,0,1,1,1
13179,13179,1,0,1,1,1,1
13180,13180,1,1,0,1,1,0
13181,13181,1,1,1,0,1,1
13182,13182,0,0,0,1,1,1
13183,13183,0,0,1,1,0,0
13184,13184,1,0,0,1,1,1
13185,13185,1,0,1,1,1,1
13186,13186,1,1,0,1,0,1
13187,13187,1,1,1,0,1,1
13188,13188,0,0,0,1,0,0
13189,13189,0,0,1,1,1,1
13190,13190,1,0,0,1,0,0
13191,13191,1,0,1,1,1,1
13192,13192,1,1,0,1,1,0
13193,13193,1,1,1,0,0,0
13194,13194,0,0,0,1,0,0
13195,13195,0,0,1,1,1,1
13196,13196,1,0,0,1,0,0
13197,13197,1,0,1,1,1,1
13198,13198,1,1,0,1,0,1
13199,13199,1,1,1,0,0,0
13200,13200,0,0,0,1,0,0
13201,13201,0,0,1,1,1,1
13202,13202,1,0,0,1,0,0
13203,13203,1,0,1,1,1,1
13204,13204,1,1,0,1,1,0
13205,13205,1,1,1,0,0,0
13206,13206,0,0,0,1,1,1
13207,13207,0,0,1,1,1,1
13208,13208,1,0,0,1,0,0
13209,13209,1,0,1,1,0,0
13210,13210,1,1,0,1,0,1
13211,13211,1,1,1,0,0,0
13212,13212,0,0,0,1,1,1
13213,13213,0,0,1,1,1,1
13214,13214,1,0,0,1,1,1
13215,13215,1,0,1,1,1,1
13216,13216,1,1,0,1,0,1
13217,13217,1,1,1,0,0,0
13218,13218,0,0,0,1,0,0
13219,13219,0,0,1,1,0,0
13220,13220,1,0,0,1,1,1
13221,13221,1,0,1,1,1,1
13222,13222,1,1,0,1,0,1
13223,13223,1,1,1,0,1,1
13224,13224,0,0,0,1,0,0
13225,13225,0,0,1,1,0,0
13226,13226,1,0,0,1,1,1
13227,13227,1,0,1,1,0,0
13228,13228,1,1,0,1,1,0
13229,13229,1,1,1,0,1,1
13230,13230,0,0,0,1,0,0
13231,13231,0,0,1,1,0,0
13232,13232,1,0,0,1,1,1
13233,13233,1,0,1,1,0,0
13234,13234,1,1,0,1,0,1
13235,13235,1,1,1,0,1,1
13236,13236,0,0,0,1,1,1
13237,13237,0,0,1,1,1,1
13238,13238,1,0,0,1,0,0
13239,13239,1,0,1,1,0,0
13240,13240,1,1,0,1,0,1
13241,13241,1,1,1,0,1,1
13242,13242,0,0,0,1,0,0
13243,13243,0,0,1,1,1,1
13244,13244,1,0,0,1,0,0
13245,13245,1,0,1,1,0,0
13246,13246,1,1,0,1,1,0
13247,13247,1,1,1,0,0,0
13248,13248,0,0,0,1,1,1
13249,13249,0,0,1,1,0,0
13250,13250,1,0,0,1,1,1
13251,13251,1,0,1,1,0,0
13252,13252,1,1,0,1,1,0
13253,13253,1,1,1,0,1,1
13254,13254,0,0,0,1,1,1
13255,13255,0,0,1,1,0,0
13256,13256,1,0,0,1,0,0
13257,13257,1,0,1,1,0,0
13258,13258,1,1,0,1,1,0
13259,13259,1,1,1,0,1,1
13260,13260,0,0,0,1,1,1
13261,13261,0,0,1,1,1,1
13262,13262,1,0,0,1,0,0
13263,13263,1,0,1,1,0,0
13264,13264,1,1,0,1,1,0
13265,13265,1,1,1,0,0,0
13266,13266,0,0,0,1,0,0
13267,13267,0,0,1,1,0,0
13268,13268,1,0,0,1,1,1
13269,13269,1,0,1,1,0,0
13270,13270,1,1,0,1,0,1
13271,13271,1,1,1,0,0,0
13272,13272,0,0,0,1,0,0
13273,13273,0,0,1,1,1,1
13274,13274,1,0,0,1,0,0
13275,13275,1,0,1,1,0,0
13276,13276,1,1,0,1,1,0
13277,13277,1,1,1,0,1,1
13278,13278,0,0,0,1,0,0
13279,13279,0,0,1,1,1,1
13280,13280,1,0,0,1,0,0
13281,13281,1,0,1,1,0,0
13282,13282,1,1,0,1,0,1
13283,13283,1,1,1,0,0,0
13284,13284,0,0,0,1,1,1
13285,13285,0,0,1,1,1,1
13286,13286,1,0,0,1,1,1
13287,13287,1,0,1,1,0,0
13288,13288,1,1,0,1,0,1
13289,13289,1,1,1,0,0,0
13290,13290,0,0,0,1,1,1
13291,13291,0,0,1,1,0,0
13292,13292,1,0,0,1,1,1
13293,13293,1,0,1,1,0,0
13294,13294,1,1,0,1,1,0
13295,13295,1,1,1,0,0,0
13296,13296,0,0,0,1,0,0
13297,13297,0,0,1,1,0,0
13298,13298,1,0,0,1,1,1
13299,13299,1,0,1,1,1,1
13300,13300,1,1,0,1,0,1
13301,13301,1,1,1,0,1,1
13302,13302,0,0,0,1,1,1
13303,13303,0,0,1,1,0,0
13304,13304,1,0,0,1,0,0
13305,13305,1,0,1,1,0,0
13306,13306,1,1,0,1,0,1
13307,13307,1,1,1,0,0,0
13308,13308,0,0,0,1,0,0
13309,13309,0,0,1,1,1,1
13310,13310,1,0,0,1,0,0
13311,13311,1,0,1,1,0,0
13312,13312,1,1,0,1,0,1
13313,13313,1,1,1,0,1,1
13314,13314,0,0,0,1,1,1
13315,13315,0,0,1,1,0,0
13316,13316,1,0,0,1,1,1
13317,13317,1,0,1,1,0,0
13318,13318,1,1,0,1,0,1
13319,13319,1,1,1,0,0,0
13320,13320,0,0,0,1,1,1
13321,13321,0,0,1,1,1,1
13322,13322,1,0,0,1,0,0
13323,13323,1,0,1,1,1,1
13324,13324,1,1,0,1,1,0
13325,13325,1,1,1,0,1,1
13326,13326,0,0,0,1,1,1
13327,13327,0,0,1,1,0,0
13328,13328,1,0,0,1,1,1
13329,13329,1,0,1,1,1,1
13330,13330,1,1,0,1,0,1
13331,13331,1,1,1,0,1,1
13332,13332,0,0,0,1,1,1
13333,13333,0,0,1,1,1,1
13334,13334,1,0,0,1,0,0
13335,13335,1,0,1,1,0,0
13336,13336,1,1,0,1,1,0
13337,13337,1,1,1,0,1,1
13338,13338,0,0,0,1,0,0
13339,13339,0,0,1,1,0,0
13340,13340,1,0,0,1,1,1
13341,13341,1,0,1,1,0,0
13342,13342,1,1,0,1,1,0
13343,13343,1,1,1,0,0,0
13344,13344,0,0,0,1,0,0
13345,13345,0,0,1,1,1,1
13346,13346,1,0,0,1,1,1
13347,13347,1,0,1,1,1,1
13348,13348,1,1,0,1,1,0
13349,13349,1,1,1,0,1,1
13350,13350,0,0,0,1,1,1
13351,13351,0,0,1,1,1,1
13352,13352,1,0,0,1,1,1
13353,13353,1,0,1,1,0,0
13354,13354,1,1,0,1,0,1
13355,13355,1,1,1,0,0,0
13356,13356,0,0,0,1,0,0
13357,13357,0,0,1,1,1,1
13358,13358,1,0,0,1,0,0
13359,13359,1,0,1,1,1,1
13360,13360,1,1,0,1,1,0
13361,13361,1,1,1,0,1,1
13362,13362,0,0,0,1,1,1
13363,13363,0,0,1,1,1,1
13364,13364,1,0,0,1,1,1
13365,13365,1,0,1,1,0,0
13366,13366,1,1,0,1,0,1
13367,13367,1,1,1,0,1,1
13368,13368,0,0,0,1,1,1
13369,13369,0,0,1,1,0,0
13370,13370,1,0,0,1,1,1
13371,13371,1,0,1,1,1,1
13372,13372,1,1,0,1,0,1
13373,13373,1,1,1,0,1,1
13374,13374,0,0,0,1,0,0
13375,13375,0,0,1,1,0,0
13376,13376,1,0,0,1,0,0
13377,13377,1,0,1,1,1,1
13378,13378,1,1,0,1,1,0
13379,13379,1,1,1,0,1,1
13380,13380,0,0,0,1,0,0
13381,13381,0,0,1,1,0,0
13382,13382,1,0,0,1,0,0
13383,13383,1,0,1,1,1,1
13384,13384,1,1,0,1,0,1
13385,13385,1,1,1,0,1,1
13386,13386,0,0,0,1,0,0
13387,13387,0,0,1,1,1,1
13388,13388,1,0,0,1,1,1
13389,13389,1,0,1,1,0,0
13390,13390,1,1,0,1,1,0
13391,13391,1,1,1,0,1,1
13392,13392,0,0,0,1,0,0
13393,13393,0,0,1,1,1,1
13394,13394,1,0,0,1,0,0
13395,13395,1,0,1,1,0,0
13396,13396,1,1,0,1,0,1
13397,13397,1,1,1,0,0,0
13398,13398,0,0,0,1,0,0
13399,13399,0,0,1,1,1,1
13400,13400,1,0,0,1,0,0
13401,13401,1,0,1,1,0,0
13402,13402,1,1,0,1,0,1
13403,13403,1,1,1,0,1,1
13404,13404,0,0,0,1,1,1
13405,13405,0,0,1,1,0,0
13406,13406,1,0,0,1,1,1
13407,13407,1,0,1,1,1,1
13408,13408,1,1,0,1,1,0
13409,13409,1,1,1,0,0,0
13410,13410,0,0,0,1,1,1
13411,13411,0,0,1,1,1,1
13412,13412,1,0,0,1,0,0
13413,13413,1,0,1,1,0,0
13414,13414,1,1,0,1,1,0
13415,13415,1,1,1,0,0,0
13416,13416,0,0,0,1,1,1
13417,13417,0,0,1,1,0,0
13418,13418,1,0,0,1,1,1
13419,13419,1,0,1,1,1,1
13420,13420,1,1,0,1,1,0
13421,13421,1,1,1,0,1,1
13422,13422,0,0,0,1,0,0
13423,13423,0,0,1,1,0,0
13424,13424,1,0,0,1,0,0
13425,13425,1,0,1,1,0,0
13426,13426,1,1,0,1,0,1
13427,13427,1,1,1,0,0,0
13428,13428,0,0,0,1,0,0
13429,13429,0,0,1,1,1,1
13430,13430,1,0,0,1,1,1
13431,13431,1,0,1,1,0,0
13432,13432,1,1,0,1,0,1
13433,13433,1,1,1,0,0,0
13434,13434,0,0,0,1,1,1
13435,13435,0,0,1,1,1,1
13436,13436,1,0,0,1,0,0
13437,13437,1,0,1,1,1,1
13438,13438,1,1,0,1,0,1
13439,13439,1,1,1,0,0,0
13440,13440,0,0,0,1,0,0
13441,13441,0,0,1,1,0,0
13442,13442,1,0,0,1,0,0
13443,13443,1,0,1,1,1,1
13444,13444,1,1,0,1,0,1
13445,13445,1,1,1,0,1,1
13446,13446,0,0,0,1,1,1
13447,13447,0,0,1,1,1,1
13448,13448,1,0,0,1,0,0
13449,13449,1,0,1,1,1,1
13450,13450,1,1,0,1,0,1
13451,13451,1,1,1,0,1,1
13452,13452,0,0,0,1,1,1
13453,13453,0,0,1,1,1,1
13454,13454,1,0,0,1,0,0
13455,13455,1,0,1,1,1,1
13456,13456,1,1,0,1,1,0
13457,13457,1,1,1,0,1,1
13458,13458,0,0,0,1,1,1
13459,13459,0,0,1,1,0,0
13460,13460,1,0,0,1,0,0
13461,13461,1,0,1,1,1,1
13462,13462,1,1,0,1,1,0
13463,13463,1,1,1,0,0,0
13464,13464,0,0,0,1,0,0
13465,13465,0,0,1,1,1,1
13466,13466,1,0,0,1,0,0
13467,13467,1,0,1,1,1,1
13468,13468,1,1,0,1,1,0
13469,13469,1,1,1,0,0,0
13470,13470,0,0,0,1,1,1
13471,13471,0,0,1,1,0,0
13472,13472,1,0,0,1,1,1
13473,13473,1,0,1,1,0,0
13474,13474,1,1,0,1,0,1
13475,13475,1,1,1,0,0,0
13476,13476,0,0,0,1,0,0
13477,13477,0,0,1,1,1,1
13478,13478,1,0,0,1,0,0
13479,13479,1,0,1,1,0,0
13480,13480,1,1,0,1,1,0
13481,13481,1,1,1,0,0,0
13482,13482,0,0,0,1,1,1
13483,13483,0,0,1,1,1,1
13484,13484,1,0,0,1,0,0
13485,13485,1,0,1,1,1,1
13486,13486,1,1,0,1,0,1
13487,13487,1,1,1,0,0,0
13488,13488,0,0,0,1,0,0
13489,13489,0,0,1,1,0,0
13490,13490,1,0,0,1,0,0
13491,13491,1,0,1,1,0,0
13492,13492,1,1,0,1,0,1
13493,13493,1,1,1,0,0,0
13494,13494,0,0,0,1,0,0
13495,13495,0,0,1,1,0,0
13496,13496,1,0,0,1,1,1
13497,13497,1,0,1,1,1,1
13498,13498,1,1,0,1,1,0
13499,13499,1,1,1,0,1,1
13500,13500,0,0,0,1,1,1
13501,13501,0,0,1,1,0,0
13502,13502,1,0,0,1,1,1
13503,13503,1,0,1,1,0,0
13504,13504,1,1,0,1,1,0
13505,13505,1,1,1,0,1,1
13506,13506,0,0,0,1,1,1
13507,13507,0,0,1,1,0,0
13508,13508,1,0,0,1,0,0
13509,13509,1,0,1,1,1,1
13510,13510,1,1,0,1,1,0
13511,13511,1,1,1,0,1,1
13512,13512,0,0,0,1,1,1
13513,13513,0,0,1,1,1,1
13514,13514,1,0,0,1,1,1
13515,13515,1,0,1,1,0,0
13516,13516,1,1,0,1,0,1
13517,13517,1,1,1,0,1,1
13518,13518,0,0,0,1,1,1
13519,13519,0,0,1,1,1,1
13520,13520,1,0,0,1,1,1
13521,13521,1,0,1,1,1,1
13522,13522,1,1,0,1,0,1
13523,13523,1,1,1,0,1,1
13524,13524,0,0,0,1,1,1
13525,13525,0,0,1,1,0,0
13526,13526,1,0,0,1,0,0
13527,13527,1,0,1,1,0,0
13528,13528,1,1,0,1,0,1
13529,13529,1,1,1,0,0,0
13530,13530,0,0,0,1,0,0
13531,13531,0,0,1,1,0,0
13532,13532,1,0,0,1,0,0
13533,13533,1,0,1,1,1,1
13534,13534,1,1,0,1,1,0
13535,13535,1,1,1,0,0,0
13536,13536,0,0,0,1,1,1
13537,13537,0,0,1,1,0,0
13538,13538,1,0,0,1,1,1
13539,13539,1,0,1,1,0,0
13540,13540,1,1,0,1,1,0
13541,13541,1,1,1,0,0,0
13542,13542,0,0,0,1,0,0
13543,13543,0,0,1,1,0,0
13544,13544,1,0,0,1,0,0
13545,13545,1,0,1,1,0,0
13546,13546,1,1,0,1,1,0
13547,13547,1,1,1,0,1,1
13548,13548,0,0,0,1,0,0
13549,13549,0,0,1,1,0,0
13550,13550,1,0,0,1,1,1
13551,13551,1,0,1,1,0,0
13552,13552,1,1,0,1,0,1
13553,13553,1,1,1,0,0,0
13554,13554,0,0,0,1,0,0
13555,13555,0,0,1,1,0,0
13556,13556,1,0,0,1,0,0
13557,13557,1,0,1,1,1,1
13558,13558,1,1,0,1,0,1
13559,13559,1,1,1,0,1,1
13560,13560,0,0,0,1,0,0
13561,13561,0,0,1,1,0,0
13562,13562,1,0,0,1,1,1
13563,13563,1,0,1,1,1,1
13564,13564,1,1,0,1,1,0
13565,13565,1,1,1,0,0,0
13566,13566,0,0,0,1,1,1
13567,13567,0,0,1,1,1,1
13568,13568,1,0,0,1,1,1
13569,13569,1,0,1,1,1,1
13570,13570,1,1,0,1,1,0
13571,13571,1,1,1,0,0,0
13572,13572,0,0,0,1,1,1
13573,13573,0,0,1,1,0,0
13574,13574,1,0,0,1,0,0
13575,13575,1,0,1,1,1,1
13576,13576,1,1,0,1,1,0
13577,13577,1,1,1,0,0,0
13578,13578,0,0,0,1,0,0
13579,13579,0,0,1,1,1,1
13580,13580,1,0,0,1,1,1
13581,13581,1,0,1,1,1,1
13582,13582,1,1,0,1,0,1
13583,13583,1,1,1,0,0,0
13584,13584,0,0,0,1,0,0
13585,13585,0,0,1,1,0,0
13586,13586,1,0,0,1,1,1
13587,13587,1,0,1,1,0,0
13588,13588,1,1,0,1,0,1
13589,13589,1,1,1,0,0,0
13590,13590,0,0,0,1,0,0
13591,13591,0,0,1,1,1,1
13592,13592,1,0,0,1,0,0
13593,13593,1,0,1,1,1,1
13594,13594,1,1,0,1,0,1
13595,13595,1,1,1,0,0,0
13596,13596,0,0,0,1,1,1
13597,13597,0,0,1,1,0,0
13598,13598,1,0,0,1,0,0
13599,13599,1,0,1,1,1,1
13600,13600,1,1,0,1,0,1
13601,13601,1,1,1,0,0,0
13602,13602,0,0,0,1,0,0
13603,13603,0,0,1,1,0,0
13604,13604,1,0,0,1,0,0
13605,13605,1,0,1,1,1,1
13606,13606,1,1,0,1,0,1
13607,13607,1,1,1,0,1,1
13608,13608,0,0,0,1,1,1
13609,13609,0,0,1,1,0,0
13610,13610,1,0,0,1,1,1
13611,13611,1,0,1,1,1,1
13612,13612,1,1,0,1,1,0
13613,13613,1,1,1,0,0,0
13614,13614,0,0,0,1,1,1
13615,13615,0,0,1,1,1,1
13616,13616,1,0,0,1,0,0
13617,13617,1,0,1,1,1,1
13618,13618,1,1,0,1,0,1
13619,13619,1,1,1,0,1,1
13620,13620,0,0,0,1,0,0
13621,13621,0,0,1,1,0,0
13622,13622,1,0,0,1,0,0
13623,13623,1,0,1,1,0,0
13624,13624,1,1,0,1,1,0
13625,13625,1,1,1,0,0,0
13626,13626,0,0,0,1,0,0
13627,13627,0,0,1,1,1,1
13628,13628,1,0,0,1,0,0
13629,13629,1,0,1,1,1,1
13630,13630,1,1,0,1,0,1
13631,13631,1,1,1,0,1,1
13632,13632,0,0,0,1,1,1
13633,13633,0,0,1,1,1,1
13634,13634,1,0,0,1,1,1
13635,13635,1,0,1,1,0,0
13636,13636,1,1,0,1,0,1
13637,13637,1,1,1,0,0,0
13638,13638,0,0,0,1,1,1
13639,13639,0,0,1,1,1,1
13640,13640,1,0,0,1,1,1
13641,13641,1,0,1,1,1,1
13642,13642,1,1,0,1,1,0
13643,13643,1,1,1,0,1,1
13644,13644,0,0,0,1,0,0
13645,13645,0,0,1,1,1,1
13646,13646,1,0,0,1,0,0
13647,13647,1,0,1,1,1,1
13648,13648,1,1,0,1,0,1
13649,13649,1,1,1,0,1,1
13650,13650,0,0,0,1,0,0
13651,13651,0,0,1,1,0,0
13652,13652,1,0,0,1,1,1
13653,13653,1,0,1,1,0,0
13654,13654,1,1,0,1,1,0
13655,13655,1,1,1,0,0,0
13656,13656,0,0,0,1,0,0
13657,13657,0,0,1,1,0,0
13658,13658,1,0,0,1,0,0
13659,13659,1,0,1,1,0,0
13660,13660,1,1,0,1,0,1
13661,13661,1,1,1,0,1,1
13662,13662,0,0,0,1,1,1
13663,13663,0,0,1,1,1,1
13664,13664,1,0,0,1,0,0
13665,13665,1,0,1,1,0,0
13666,13666,1,1,0,1,1,0
13667,13667,1,1,1,0,1,1
13668,13668,0,0,0,1,0,0
13669,13669,0,0,1,1,1,1
13670,13670,1,0,0,1,0,0
13671,13671,1,0,1,1,0,0
13672,13672,1,1,0,1,0,1
13673,13673,1,1,1,0,0,0
13674,13674,0,0,0,1,1,1
13675,13675,0,0,1,1,0,0
13676,13676,1,0,0,1,1,1
13677,13677,1,0,1,1,0,0
13678,13678,1,1,0,1,1,0
13679,13679,1,1,1,0,0,0
13680,13680,0,0,0,1,1,1
13681,13681,0,0,1,1,1,1
13682,13682,1,0,0,1,1,1
13683,13683,1,0,1,1,0,0
13684,13684,1,1,0,1,0,1
13685,13685,1,1,1,0,0,0
13686,13686,0,0,0,1,0,0
13687,13687,0,0,1,1,0,0
13688,13688,1,0,0,1,0,0
13689,13689,1,0,1,1,1,1
13690,13690,1,1,0,1,1,0
13691,13691,1,1,1,0,1,1
13692,13692,0,0,0,1,0,0
13693,13693,0,0,1,1,0,0
13694,13694,1,0,0,1,1,1
13695,13695,1,0,1,1,0,0
13696,13696,1,1,0,1,0,1
13697,13697,1,1,1,0,1,1
13698,13698,0,0,0,1,0,0
13699,13699,0,0,1,1,1,1
13700,13700,1,0,0,1,1,1
13701,13701,1,0,1,1,0,0
13702,13702,1,1,0,1,0,1
13703,13703,1,1,1,0,1,1
13704,13704,0,0,0,1,1,1
13705,13705,0,0,1,1,1,1
13706,13706,1,0,0,1,1,1
13707,13707,1,0,1,1,1,1
13708,13708,1,1,0,1,0,1
13709,13709,1,1,1,0,0,0
13710,13710,0,0,0,1,0,0
13711,13711,0,0,1,1,1,1
13712,13712,1,0,0,1,1,1
13713,13713,1,0,1,1,0,0
13714,13714,1,1,0,1,0,1
13715,13715,1,1,1,0,1,1
13716,13716,0,0,0,1,0,0
13717,13717,0,0,1,1,1,1
13718,13718,1,0,0,1,1,1
13719,13719,1,0,1,1,1,1
13720,13720,1,1,0,1,0,1
13721,13721,1,1,1,0,1,1
13722,13722,0,0,0,1,0,0
13723,13723,0,0,1,1,1,1
13724,13724,1,0,0,1,0,0
13725,13725,1,0,1,1,0,0
13726,13726,1,1,0,1,1,0
13727,13727,1,1,1,0,1,1
13728,13728,0,0,0,1,1,1
13729,13729,0,0,1,1,1,1
13730,13730,1,0,0,1,1,1
13731,13731,1,0,1,1,1,1
13732,13732,1,1,0,1,0,1
13733,13733,1,1,1,0,0,0
13734,13734,0,0,0,1,0,0
13735,13735,0,0,1,1,1,1
13736,13736,1,0,0,1,0,0
13737,13737,1,0,1,1,0,0
13738,13738,1,1,0,1,1,0
13739,13739,1,1,1,0,1,1
13740,13740,0,0,0,1,0,0
13741,13741,0,0,1,1,0,0
13742,13742,1,0,0,1,1,1
13743,13743,1,0,1,1,1,1
13744,13744,1,1,0,1,0,1
13745,13745,1,1,1,0,0,0
13746,13746,0,0,0,1,1,1
13747,13747,0,0,1,1,1,1
13748,13748,1,0,0,1,0,0
13749,13749,1,0,1,1,0,0
13750,13750,1,1,0,1,0,1
13751,13751,1,1,1,0,0,0
13752,13752,0,0,0,1,1,1
13753,13753,0,0,1,1,0,0
13754,13754,1,0,0,1,1,1
13755,13755,1,0,1,1,0,0
13756,13756,1,1,0,1,1,0
13757,13757,1,1,1,0,1,1
13758,13758,0,0,0,1,1,1
13759,13759,0,0,1,1,0,0
13760,13760,1,0,0,1,1,1
13761,13761,1,0,1,1,1,1
13762,13762,1,1,0,1,1,0
13763,13763,1,1,1,0,0,0
13764,13764,0,0,0,1,0,0
13765,13765,0,0,1,1,1,1
13766,13766,1,0,0,1,0,0
13767,13767,1,0,1,1,0,0
13768,13768,1,1,0,1,0,1
13769,13769,1,1,1,0,0,0
13770,13770,0,0,0,1,1,1
13771,13771,0,0,1,1,1,1
13772,13772,1,0,0,1,1,1
13773,13773,1,0,1,1,0,0
13774,13774,1,1,0,1,1,0
13775,13775,1,1,1,0,0,0
13776,13776,0,0,0,1,1,1
13777,13777,0,0,1,1,0,0
13778,13778,1,0,0,1,1,1
13779,13779,1,0,1,1,0,0
13780,13780,1,1,0,1,0,1
13781,13781,1,1,1,0,1,1
13782,13782,0,0,0,1,0,0
13783,13783,0,0,1,1,1,1
13784,13784,1,0,0,1,1,1
13785,13785,1,0,1,1,1,1
13786,13786,1,1,0,1,0,1
13787,13787,1,1,1,0,0,0
13788,13788,0,0,0,1,0,0
13789,13789,0,0,1,1,0,0
13790,13790,1,0,0,1,1,1
13791,13791,1,0,1,1,0,0
13792,13792,1,1,0,1,0,1
13793,13793,1,1,1,0,0,0
13794,13794,0,0,0,1,0,0
13795,13795,0,0,1,1,1,1
13796,13796,1,0,0,1,1,1
13797,13797,1,0,1,1,1,1
13798,13798,1,1,0,1,0,1
13799,13799,1,1,1,0,0,0
13800,13800,0,0,0,1,1,1
13801,13801,0,0,1,1,0,0
13802,13802,1,0,0,1,0,0
13803,13803,1,0,1,1,1,1
13804,13804,1,1,0,1,0,1
13805,13805,1,1,1,0,0,0
13806,13806,0,0,0,1,1,1
13807,13807,0,0,1,1,0,0
13808,13808,1,0,0,1,1,1
13809,13809,1,0,1,1,0,0
13810,13810,1,1,0,1,1,0
13811,13811,1,1,1,0,1,1
13812,13812,0,0,0,1,0,0
13813,13813,0,0,1,1,1,1
13814,13814,1,0,0,1,0,0
13815,13815,1,0,1,1,0,0
13816,13816,1,1,0,1,1,0
13817,13817,1,1,1,0,0,0
13818,13818,0,0,0,1,1,1
13819,13819,0,0,1,1,0,0
13820,13820,1,0,0,1,0,0
13821,13821,1,0,1,1,1,1
13822,13822,1,1,0,1,1,0
13823,13823,1,1,1,0,0,0
13824,13824,0,0,0,1,0,0
13825,13825,0,0,1,1,1,1
13826,13826,1,0,0,1,1,1
13827,13827,1,0,1,1,0,0
13828,13828,1,1,0,1,0,1
13829,13829,1,1,1,0,0,0
13830,13830,0,0,0,1,0,0
13831,13831,0,0,1,1,0,0
13832,13832,1,0,0,1,0,0
13833,13833,1,0,1,1,0,0
13834,13834,1,1,0,1,0,1
13835,13835,1,1,1,0,0,0
13836,13836,0,0,0,1,0,0
13837,13837,0,0,1,1,1,1
13838,13838,1,0,0,1,0,0
13839,13839,1,0,1,1,1,1
13840,13840,1,1,0,1,0,1
13841,13841,1,1,1,0,0,0
13842,13842,0,0,0,1,0,0
13843,13843,0,0,1,1,1,1
13844,13844,1,0,0,1,0,0
13845,13845,1,0,1,1,1,1
13846,13846,1,1,0,1,1,0
13847,13847,1,1,1,0,0,0
13848,13848,0,0,0,1,1,1
13849,13849,0,0,1,1,0,0
13850,13850,1,0,0,1,1,1
13851,13851,1,0,1,1,0,0
13852,13852,1,1,0,1,0,1
13853,13853,1,1,1,0,1,1
13854,13854,0,0,0,1,0,0
13855,13855,0,0,1,1,1,1
13856,13856,1,0,0,1,1,1
13857,13857,1,0,1,1,0,0
13858,13858,1,1,0,1,0,1
13859,13859,1,1,1,0,1,1
13860,13860,0,0,0,1,0,0
13861,13861,0,0,1,1,1,1
13862,13862,1,0,0,1,0,0
13863,13863,1,0,1,1,1,1
13864,13864,1,1,0,1,0,1
13865,13865,1,1,1,0,0,0
13866,13866,0,0,0,1,1,1
13867,13867,0,0,1,1,1,1
13868,13868,1,0,0,1,1,1
13869,13869,1,0,1,1,1,1
13870,13870,1,1,0,1,1,0
13871,13871,1,1,1,0,1,1
13872,13872,0,0,0,1,0,0
13873,13873,0,0,1,1,0,0
13874,13874,1,0,0,1,1,1
13875,13875,1,0,1,1,0,0
13876,13876,1,1,0,1,1,0
13877,13877,1,1,1,0,0,0
13878,13878,0,0,0,1,0,0
13879,13879,0,0,1,1,0,0
13880,13880,1,0,0,1,1,1
13881,13881,1,0,1,1,1,1
13882,13882,1,1,0,1,0,1
13883,13883,1,1,1,0,0,0
13884,13884,0,0,0,1,1,1
13885,13885,0,0,1,1,0,0
13886,13886,1,0,0,1,1,1
13887,13887,1,0,1,1,1,1
13888,13888,1,1,0,1,1,0
13889,13889,1,1,1,0,1,1
13890,13890,0,0,0,1,1,1
13891,13891,0,0,1,1,1,1
13892,13892,1,0,0,1,1,1
13893,13893,1,0,1,1,0,0
13894,13894,1,1,0,1,1,0
13895,13895,1,1,1,0,0,0
13896,13896,0,0,0,1,0,0
13897,13897,0,0,1,1,1,1
13898,13898,1,0,0,1,1,1
13899,13899,1,0,1,1,0,0
13900,13900,1,1,0,1,0,1
13901,13901,1,1,1,0,1,1
13902,13902,0,0,0,1,1,1
13903,13903,0,0,1,1,0,0
13904,13904,1,0,0,1,1,1
13905,13905,1,0,1,1,0,0
13906,13906,1,1,0,1,1,0
13907,13907,1,1,1,0,1,1
13908,13908,0,0,0,1,1,1
13909,13909,0,0,1,1,0,0
13910,13910,1,0,0,1,0,0
13911,13911,1,0,1,1,0,0
13912,13912,1,1,0,1,0,1
13913,13913,1,1,1,0,1,1
13914,13914,0,0,0,1,1,1
13915,13915,0,0,1,1,0,0
13916,13916,1,0,0,1,1,1
13917,13917,1,0,1,1,0,0
13918,13918,1,1,0,1,1,0
13919,13919,1,1,1,0,1,1
13920,13920,0,0,0,1,1,1
13921,13921,0,0,1,1,0,0
13922,13922,1,0,0,1,1,1
13923,13923,1,0,1,1,1,1
13924,13924,1,1,0,1,1,0
13925,13925,1,1,1,0,0,0
