,Time,IN1,IN2,OUT
5685,5685,0,1,1
5686,5686,1,0,1
5687,5687,0,0,0
5688,5688,1,1,1
5689,5689,1,1,1
5690,5690,1,0,1
5691,5691,1,1,1
5692,5692,1,1,1
5693,5693,0,0,0
5694,5694,0,1,1
5695,5695,1,0,1
5696,5696,1,0,1
5697,5697,0,0,0
5698,5698,0,0,0
5699,5699,0,1,1
5700,5700,1,1,1
5701,5701,0,0,0
5702,5702,1,0,1
5703,5703,0,0,0
5704,5704,1,1,1
5705,5705,1,0,1
5706,5706,0,0,0
5707,5707,0,0,0
5708,5708,1,0,1
5709,5709,0,0,0
5710,5710,0,1,1
5711,5711,1,0,1
5712,5712,0,0,0
5713,5713,1,0,1
5714,5714,0,0,0
5715,5715,1,1,1
5716,5716,0,0,0
5717,5717,1,1,1
5718,5718,1,0,1
5719,5719,0,1,1
5720,5720,0,0,0
5721,5721,0,1,1
5722,5722,1,0,1
5723,5723,1,1,1
5724,5724,0,1,1
5725,5725,0,0,0
5726,5726,0,0,0
5727,5727,0,1,1
5728,5728,0,1,1
5729,5729,0,0,0
5730,5730,0,1,1
5731,5731,1,0,1
5732,5732,0,1,1
5733,5733,1,1,1
5734,5734,0,1,1
5735,5735,0,0,0
5736,5736,1,0,1
5737,5737,0,1,1
5738,5738,1,1,1
5739,5739,1,1,1
5740,5740,0,1,1
5741,5741,0,1,1
5742,5742,0,1,1
5743,5743,0,0,0
5744,5744,0,0,0
5745,5745,1,1,1
5746,5746,1,1,1
5747,5747,1,1,1
5748,5748,1,0,1
5749,5749,1,0,1
5750,5750,1,0,1
5751,5751,1,0,1
5752,5752,1,0,1
5753,5753,1,1,1
5754,5754,0,1,1
5755,5755,0,1,1
5756,5756,0,1,1
5757,5757,0,0,0
5758,5758,1,0,1
5759,5759,0,0,0
5760,5760,0,0,0
5761,5761,1,0,1
5762,5762,1,0,1
5763,5763,1,1,1
5764,5764,1,1,1
5765,5765,1,1,1
5766,5766,0,0,0
5767,5767,0,0,0
5768,5768,1,0,1
5769,5769,1,0,1
5770,5770,0,0,0
5771,5771,1,0,1
5772,5772,1,1,1
5773,5773,0,1,1
5774,5774,0,1,1
5775,5775,1,0,1
5776,5776,1,1,1
5777,5777,0,0,0
5778,5778,0,1,1
5779,5779,1,0,1
5780,5780,0,1,1
5781,5781,1,1,1
5782,5782,0,1,1
5783,5783,0,1,1
5784,5784,0,1,1
5785,5785,1,0,1
5786,5786,1,1,1
5787,5787,1,0,1
5788,5788,0,1,1
5789,5789,1,0,1
5790,5790,0,1,1
5791,5791,0,0,0
5792,5792,0,1,1
5793,5793,0,1,1
5794,5794,0,1,1
5795,5795,1,1,1
5796,5796,1,1,1
5797,5797,0,1,1
5798,5798,0,0,0
5799,5799,0,0,0
5800,5800,1,0,1
5801,5801,0,1,1
5802,5802,0,1,1
5803,5803,0,1,1
5804,5804,0,1,1
5805,5805,0,0,0
5806,5806,1,1,1
5807,5807,0,0,0
5808,5808,0,1,1
5809,5809,1,0,1
5810,5810,1,0,1
5811,5811,1,1,1
5812,5812,0,0,0
5813,5813,1,0,1
5814,5814,1,0,1
5815,5815,0,1,1
5816,5816,0,1,1
5817,5817,0,1,1
5818,5818,0,1,1
5819,5819,0,0,0
5820,5820,1,0,1
5821,5821,0,1,1
5822,5822,1,1,1
5823,5823,0,1,1
5824,5824,1,0,1
5825,5825,1,0,1
5826,5826,1,1,1
5827,5827,0,1,1
5828,5828,0,1,1
5829,5829,1,0,1
5830,5830,1,0,1
5831,5831,0,0,0
5832,5832,1,1,1
5833,5833,0,1,1
5834,5834,0,0,0
5835,5835,0,0,0
5836,5836,1,0,1
5837,5837,1,0,1
5838,5838,1,1,1
5839,5839,0,1,1
5840,5840,1,1,1
5841,5841,1,1,1
5842,5842,1,0,1
5843,5843,0,0,0
5844,5844,1,0,1
5845,5845,1,0,1
5846,5846,1,0,1
5847,5847,0,0,0
5848,5848,0,0,0
5849,5849,1,1,1
5850,5850,0,1,1
5851,5851,0,1,1
5852,5852,0,0,0
5853,5853,0,0,0
5854,5854,1,0,1
5855,5855,1,0,1
5856,5856,1,0,1
5857,5857,1,0,1
5858,5858,0,0,0
5859,5859,1,0,1
5860,5860,0,1,1
5861,5861,0,0,0
5862,5862,1,0,1
5863,5863,1,0,1
5864,5864,0,0,0
5865,5865,0,1,1
5866,5866,1,1,1
5867,5867,0,0,0
5868,5868,0,1,1
5869,5869,1,1,1
5870,5870,0,0,0
5871,5871,0,1,1
5872,5872,0,1,1
5873,5873,0,1,1
5874,5874,0,1,1
5875,5875,0,0,0
5876,5876,0,0,0
5877,5877,0,1,1
5878,5878,0,0,0
5879,5879,0,0,0
5880,5880,0,0,0
5881,5881,1,0,1
5882,5882,0,1,1
5883,5883,0,1,1
5884,5884,1,0,1
5885,5885,0,1,1
5886,5886,0,0,0
5887,5887,1,1,1
5888,5888,1,1,1
5889,5889,0,1,1
5890,5890,0,0,0
5891,5891,1,1,1
5892,5892,0,0,0
5893,5893,1,1,1
5894,5894,1,1,1
5895,5895,0,1,1
5896,5896,1,1,1
5897,5897,0,1,1
5898,5898,1,0,1
5899,5899,0,0,0
5900,5900,0,1,1
5901,5901,0,0,0
5902,5902,0,0,0
5903,5903,1,1,1
5904,5904,0,1,1
5905,5905,0,1,1
5906,5906,0,1,1
5907,5907,1,1,1
5908,5908,1,1,1
5909,5909,0,0,0
5910,5910,1,1,1
5911,5911,1,1,1
5912,5912,0,0,0
5913,5913,1,0,1
5914,5914,1,0,1
5915,5915,1,0,1
5916,5916,1,0,1
5917,5917,0,1,1
5918,5918,1,1,1
5919,5919,1,0,1
5920,5920,0,1,1
5921,5921,0,0,0
5922,5922,0,0,0
5923,5923,0,0,0
5924,5924,0,1,1
5925,5925,0,1,1
5926,5926,0,0,0
5927,5927,0,1,1
5928,5928,1,1,1
5929,5929,1,1,1
5930,5930,0,0,0
5931,5931,1,1,1
5932,5932,0,0,0
5933,5933,1,1,1
5934,5934,1,0,1
5935,5935,0,1,1
5936,5936,0,1,1
5937,5937,0,1,1
5938,5938,0,1,1
5939,5939,1,1,1
5940,5940,1,0,1
5941,5941,1,0,1
5942,5942,0,0,0
5943,5943,0,1,1
5944,5944,0,0,0
5945,5945,0,1,1
5946,5946,1,1,1
5947,5947,0,1,1
5948,5948,1,1,1
5949,5949,1,1,1
5950,5950,1,0,1
5951,5951,0,1,1
5952,5952,0,1,1
5953,5953,0,0,0
5954,5954,1,0,1
5955,5955,1,1,1
5956,5956,1,0,1
5957,5957,0,0,0
5958,5958,0,0,0
5959,5959,1,0,1
5960,5960,1,0,1
5961,5961,0,0,0
5962,5962,1,0,1
5963,5963,0,1,1
5964,5964,0,0,0
5965,5965,0,1,1
5966,5966,0,0,0
5967,5967,0,0,0
5968,5968,0,1,1
5969,5969,0,1,1
5970,5970,0,1,1
5971,5971,1,1,1
5972,5972,0,0,0
5973,5973,1,0,1
5974,5974,1,0,1
5975,5975,0,1,1
5976,5976,1,1,1
5977,5977,0,0,0
5978,5978,1,1,1
5979,5979,0,0,0
5980,5980,0,0,0
5981,5981,1,1,1
5982,5982,0,0,0
5983,5983,1,1,1
5984,5984,0,0,0
5985,5985,1,0,1
5986,5986,0,0,0
5987,5987,0,1,1
5988,5988,1,1,1
5989,5989,1,0,1
5990,5990,0,1,1
5991,5991,1,0,1
5992,5992,1,1,1
5993,5993,1,0,1
5994,5994,1,1,1
5995,5995,1,1,1
5996,5996,0,1,1
5997,5997,1,0,1
5998,5998,0,1,1
5999,5999,1,0,1
6000,6000,0,1,1
6001,6001,1,1,1
6002,6002,1,1,1
6003,6003,1,1,1
6004,6004,0,0,0
6005,6005,1,0,1
6006,6006,0,0,0
6007,6007,1,0,1
6008,6008,1,1,1
6009,6009,0,1,1
6010,6010,1,1,1
6011,6011,0,0,0
6012,6012,1,0,1
6013,6013,1,1,1
6014,6014,0,0,0
6015,6015,0,1,1
6016,6016,1,0,1
6017,6017,0,0,0
6018,6018,0,1,1
6019,6019,1,0,1
6020,6020,1,1,1
6021,6021,1,1,1
6022,6022,0,0,0
6023,6023,0,0,0
6024,6024,0,1,1
6025,6025,0,1,1
6026,6026,1,0,1
6027,6027,1,1,1
6028,6028,0,0,0
6029,6029,0,0,0
6030,6030,0,0,0
6031,6031,0,1,1
6032,6032,1,0,1
6033,6033,1,1,1
6034,6034,1,0,1
6035,6035,0,0,0
6036,6036,0,0,0
6037,6037,1,1,1
6038,6038,0,0,0
6039,6039,0,0,0
6040,6040,1,0,1
6041,6041,0,1,1
6042,6042,0,0,0
6043,6043,1,0,1
6044,6044,0,0,0
6045,6045,0,1,1
6046,6046,1,0,1
6047,6047,1,0,1
6048,6048,1,0,1
6049,6049,1,0,1
6050,6050,0,0,0
6051,6051,1,0,1
6052,6052,0,0,0
6053,6053,0,0,0
6054,6054,1,0,1
6055,6055,1,0,1
6056,6056,0,1,1
6057,6057,1,1,1
6058,6058,1,0,1
6059,6059,1,0,1
6060,6060,0,0,0
6061,6061,0,1,1
6062,6062,0,1,1
6063,6063,1,1,1
6064,6064,1,0,1
6065,6065,1,0,1
6066,6066,0,0,0
6067,6067,1,0,1
6068,6068,0,1,1
6069,6069,1,1,1
6070,6070,0,1,1
6071,6071,1,0,1
6072,6072,1,0,1
6073,6073,0,0,0
6074,6074,1,1,1
6075,6075,0,1,1
6076,6076,0,0,0
6077,6077,1,0,1
6078,6078,1,0,1
6079,6079,1,1,1
6080,6080,1,1,1
6081,6081,0,0,0
6082,6082,1,1,1
6083,6083,1,1,1
6084,6084,0,1,1
6085,6085,1,1,1
6086,6086,0,1,1
6087,6087,0,0,0
6088,6088,0,0,0
6089,6089,0,0,0
6090,6090,0,0,0
6091,6091,1,0,1
6092,6092,1,1,1
6093,6093,0,0,0
6094,6094,1,0,1
6095,6095,0,1,1
6096,6096,1,0,1
6097,6097,0,1,1
6098,6098,1,0,1
6099,6099,1,0,1
6100,6100,1,1,1
6101,6101,1,1,1
6102,6102,1,1,1
6103,6103,1,0,1
6104,6104,1,1,1
6105,6105,1,1,1
6106,6106,0,1,1
6107,6107,0,0,0
6108,6108,1,1,1
6109,6109,0,0,0
6110,6110,1,1,1
6111,6111,1,1,1
6112,6112,0,0,0
6113,6113,0,0,0
6114,6114,0,0,0
6115,6115,0,1,1
6116,6116,0,1,1
6117,6117,0,1,1
6118,6118,1,0,1
6119,6119,0,1,1
6120,6120,1,0,1
6121,6121,1,1,1
6122,6122,0,0,0
6123,6123,1,0,1
6124,6124,0,1,1
6125,6125,1,0,1
6126,6126,1,0,1
6127,6127,1,0,1
6128,6128,0,0,0
6129,6129,0,1,1
6130,6130,0,0,0
6131,6131,1,0,1
6132,6132,0,1,1
6133,6133,1,1,1
6134,6134,1,0,1
6135,6135,1,0,1
6136,6136,1,1,1
6137,6137,1,1,1
6138,6138,1,1,1
6139,6139,1,1,1
6140,6140,1,1,1
6141,6141,1,0,1
6142,6142,0,0,0
6143,6143,0,0,0
6144,6144,1,1,1
6145,6145,0,1,1
6146,6146,1,1,1
6147,6147,0,0,0
6148,6148,1,0,1
6149,6149,1,1,1
6150,6150,1,1,1
6151,6151,0,0,0
6152,6152,1,1,1
6153,6153,0,0,0
6154,6154,0,1,1
6155,6155,1,1,1
6156,6156,0,0,0
6157,6157,0,1,1
6158,6158,0,0,0
6159,6159,1,0,1
6160,6160,0,1,1
6161,6161,1,1,1
6162,6162,1,1,1
6163,6163,1,0,1
6164,6164,0,0,0
6165,6165,1,1,1
6166,6166,0,1,1
6167,6167,1,0,1
6168,6168,0,1,1
6169,6169,1,0,1
6170,6170,0,1,1
6171,6171,0,1,1
6172,6172,0,1,1
6173,6173,0,1,1
6174,6174,1,0,1
6175,6175,0,0,0
6176,6176,1,0,1
6177,6177,0,1,1
6178,6178,0,0,0
6179,6179,0,0,0
6180,6180,0,0,0
6181,6181,1,1,1
6182,6182,0,1,1
6183,6183,0,0,0
6184,6184,0,1,1
6185,6185,0,1,1
6186,6186,1,0,1
6187,6187,1,0,1
6188,6188,0,1,1
6189,6189,1,0,1
6190,6190,1,0,1
6191,6191,0,0,0
6192,6192,0,1,1
6193,6193,1,0,1
6194,6194,1,0,1
6195,6195,0,0,0
6196,6196,1,1,1
6197,6197,0,0,0
6198,6198,1,0,1
6199,6199,1,1,1
6200,6200,1,0,1
6201,6201,0,0,0
6202,6202,1,1,1
6203,6203,0,1,1
6204,6204,0,1,1
6205,6205,0,0,0
6206,6206,1,1,1
6207,6207,1,0,1
6208,6208,1,0,1
6209,6209,1,1,1
6210,6210,1,0,1
6211,6211,0,1,1
6212,6212,1,1,1
6213,6213,1,0,1
6214,6214,0,0,0
6215,6215,1,1,1
6216,6216,0,0,0
6217,6217,0,1,1
6218,6218,0,0,0
6219,6219,1,0,1
6220,6220,1,0,1
6221,6221,0,1,1
6222,6222,1,0,1
6223,6223,1,1,1
6224,6224,0,0,0
6225,6225,0,1,1
6226,6226,0,0,0
6227,6227,1,0,1
6228,6228,1,1,1
6229,6229,1,0,1
6230,6230,1,1,1
6231,6231,1,1,1
6232,6232,0,1,1
6233,6233,0,0,0
6234,6234,1,0,1
6235,6235,1,0,1
6236,6236,0,1,1
6237,6237,0,1,1
6238,6238,0,1,1
6239,6239,1,0,1
6240,6240,1,0,1
6241,6241,1,0,1
6242,6242,1,0,1
6243,6243,0,0,0
6244,6244,0,1,1
6245,6245,0,0,0
6246,6246,0,1,1
6247,6247,1,1,1
6248,6248,1,0,1
6249,6249,0,1,1
6250,6250,0,1,1
6251,6251,1,0,1
6252,6252,1,0,1
6253,6253,1,1,1
6254,6254,0,0,0
6255,6255,0,1,1
6256,6256,0,1,1
6257,6257,1,1,1
6258,6258,1,0,1
6259,6259,1,0,1
6260,6260,0,1,1
6261,6261,1,1,1
6262,6262,1,1,1
6263,6263,0,0,0
6264,6264,0,1,1
6265,6265,0,0,0
6266,6266,0,1,1
6267,6267,1,0,1
6268,6268,0,1,1
6269,6269,1,1,1
6270,6270,0,0,0
6271,6271,0,0,0
6272,6272,0,0,0
6273,6273,1,1,1
6274,6274,0,1,1
6275,6275,0,0,0
6276,6276,1,1,1
6277,6277,0,1,1
6278,6278,0,0,0
6279,6279,1,1,1
6280,6280,1,0,1
6281,6281,1,1,1
6282,6282,0,0,0
6283,6283,1,0,1
6284,6284,0,1,1
6285,6285,0,0,0
6286,6286,1,0,1
6287,6287,0,1,1
6288,6288,1,0,1
6289,6289,1,0,1
6290,6290,0,0,0
6291,6291,1,0,1
6292,6292,1,0,1
6293,6293,1,0,1
6294,6294,0,1,1
6295,6295,0,1,1
6296,6296,0,1,1
6297,6297,1,1,1
6298,6298,0,1,1
6299,6299,1,1,1
6300,6300,1,1,1
6301,6301,0,1,1
6302,6302,0,0,0
6303,6303,0,0,0
6304,6304,0,0,0
6305,6305,0,0,0
6306,6306,0,0,0
6307,6307,1,0,1
6308,6308,1,0,1
6309,6309,1,0,1
6310,6310,0,0,0
6311,6311,0,1,1
6312,6312,1,0,1
6313,6313,0,0,0
6314,6314,0,0,0
6315,6315,1,0,1
6316,6316,0,1,1
6317,6317,1,0,1
6318,6318,1,1,1
6319,6319,0,0,0
6320,6320,1,1,1
6321,6321,1,0,1
6322,6322,0,1,1
6323,6323,0,0,0
6324,6324,1,1,1
6325,6325,0,1,1
6326,6326,1,0,1
6327,6327,0,1,1
6328,6328,1,0,1
6329,6329,1,1,1
6330,6330,1,0,1
6331,6331,0,0,0
6332,6332,1,0,1
6333,6333,1,0,1
6334,6334,1,1,1
6335,6335,1,1,1
6336,6336,1,0,1
6337,6337,0,0,0
6338,6338,0,0,0
6339,6339,0,1,1
6340,6340,1,0,1
6341,6341,0,0,0
6342,6342,0,0,0
6343,6343,0,0,0
6344,6344,0,1,1
6345,6345,0,1,1
6346,6346,0,1,1
6347,6347,1,1,1
6348,6348,1,0,1
6349,6349,1,0,1
6350,6350,1,0,1
6351,6351,1,1,1
6352,6352,1,0,1
6353,6353,0,1,1
6354,6354,0,1,1
6355,6355,1,0,1
6356,6356,0,1,1
6357,6357,1,0,1
6358,6358,1,0,1
6359,6359,0,1,1
6360,6360,1,0,1
6361,6361,0,1,1
6362,6362,0,0,0
6363,6363,0,0,0
6364,6364,0,1,1
6365,6365,1,0,1
6366,6366,0,1,1
6367,6367,0,0,0
6368,6368,1,1,1
6369,6369,1,1,1
6370,6370,0,0,0
6371,6371,0,1,1
6372,6372,0,0,0
6373,6373,1,1,1
6374,6374,0,0,0
6375,6375,1,0,1
6376,6376,0,1,1
6377,6377,0,0,0
6378,6378,1,0,1
6379,6379,0,0,0
6380,6380,0,1,1
6381,6381,1,1,1
6382,6382,1,0,1
6383,6383,1,0,1
6384,6384,0,1,1
6385,6385,0,1,1
6386,6386,0,0,0
6387,6387,0,0,0
6388,6388,0,1,1
6389,6389,1,1,1
6390,6390,1,1,1
6391,6391,0,0,0
6392,6392,1,1,1
6393,6393,0,0,0
6394,6394,0,1,1
6395,6395,0,0,0
6396,6396,0,0,0
6397,6397,1,0,1
6398,6398,1,0,1
6399,6399,0,1,1
6400,6400,1,1,1
6401,6401,0,0,0
6402,6402,0,1,1
6403,6403,1,0,1
6404,6404,1,0,1
6405,6405,1,1,1
6406,6406,0,0,0
6407,6407,1,1,1
6408,6408,1,0,1
6409,6409,1,0,1
6410,6410,1,0,1
6411,6411,0,0,0
6412,6412,0,0,0
6413,6413,1,0,1
6414,6414,0,0,0
6415,6415,0,1,1
6416,6416,0,0,0
6417,6417,1,1,1
6418,6418,1,0,1
6419,6419,1,0,1
6420,6420,0,0,0
6421,6421,1,1,1
6422,6422,1,1,1
6423,6423,0,1,1
6424,6424,1,1,1
6425,6425,1,1,1
6426,6426,1,0,1
6427,6427,1,0,1
6428,6428,1,0,1
6429,6429,0,1,1
6430,6430,0,0,0
6431,6431,1,0,1
6432,6432,1,0,1
6433,6433,0,0,0
6434,6434,0,1,1
6435,6435,0,0,0
6436,6436,0,1,1
6437,6437,0,0,0
6438,6438,1,1,1
6439,6439,1,0,1
6440,6440,0,1,1
6441,6441,0,1,1
6442,6442,0,0,0
6443,6443,0,1,1
6444,6444,1,1,1
6445,6445,1,0,1
6446,6446,1,0,1
6447,6447,0,0,0
6448,6448,0,0,0
6449,6449,1,1,1
6450,6450,0,1,1
6451,6451,0,1,1
6452,6452,1,0,1
6453,6453,1,1,1
6454,6454,0,1,1
6455,6455,1,0,1
6456,6456,0,0,0
6457,6457,1,1,1
6458,6458,1,1,1
6459,6459,1,1,1
6460,6460,1,0,1
6461,6461,1,1,1
6462,6462,0,0,0
6463,6463,0,1,1
6464,6464,0,1,1
6465,6465,0,1,1
6466,6466,0,1,1
6467,6467,1,0,1
6468,6468,0,0,0
6469,6469,0,1,1
6470,6470,1,0,1
6471,6471,0,1,1
6472,6472,0,0,0
6473,6473,1,1,1
6474,6474,1,0,1
6475,6475,0,1,1
6476,6476,1,1,1
6477,6477,0,1,1
6478,6478,0,1,1
6479,6479,1,1,1
6480,6480,1,0,1
6481,6481,1,1,1
6482,6482,1,1,1
6483,6483,1,0,1
6484,6484,0,0,0
6485,6485,1,0,1
6486,6486,0,0,0
6487,6487,1,1,1
6488,6488,0,1,1
6489,6489,0,1,1
6490,6490,0,1,1
6491,6491,0,0,0
6492,6492,0,1,1
6493,6493,0,0,0
6494,6494,1,0,1
6495,6495,1,1,1
6496,6496,1,0,1
6497,6497,1,0,1
6498,6498,0,1,1
6499,6499,1,0,1
6500,6500,0,1,1
6501,6501,0,1,1
6502,6502,1,1,1
6503,6503,1,0,1
6504,6504,1,1,1
6505,6505,0,1,1
6506,6506,0,1,1
6507,6507,0,1,1
6508,6508,1,1,1
6509,6509,1,0,1
6510,6510,1,1,1
6511,6511,0,0,0
6512,6512,0,1,1
6513,6513,1,0,1
6514,6514,0,0,0
6515,6515,1,1,1
6516,6516,1,0,1
6517,6517,0,1,1
6518,6518,0,0,0
6519,6519,1,0,1
6520,6520,0,1,1
6521,6521,1,0,1
6522,6522,1,1,1
6523,6523,0,0,0
6524,6524,1,1,1
6525,6525,0,1,1
6526,6526,0,0,0
6527,6527,1,0,1
6528,6528,1,0,1
6529,6529,0,1,1
6530,6530,1,1,1
6531,6531,0,0,0
6532,6532,1,0,1
6533,6533,1,1,1
6534,6534,0,0,0
6535,6535,1,1,1
6536,6536,0,1,1
6537,6537,0,0,0
6538,6538,1,0,1
6539,6539,1,1,1
6540,6540,1,0,1
6541,6541,0,0,0
6542,6542,1,1,1
6543,6543,1,1,1
6544,6544,1,1,1
6545,6545,0,0,0
6546,6546,1,0,1
6547,6547,0,1,1
6548,6548,1,0,1
6549,6549,1,1,1
6550,6550,1,1,1
6551,6551,0,0,0
6552,6552,1,0,1
6553,6553,1,0,1
6554,6554,1,0,1
6555,6555,0,0,0
6556,6556,0,1,1
6557,6557,1,1,1
6558,6558,0,0,0
6559,6559,0,0,0
6560,6560,1,1,1
6561,6561,0,0,0
6562,6562,0,0,0
6563,6563,1,1,1
6564,6564,1,0,1
6565,6565,1,0,1
6566,6566,1,1,1
6567,6567,0,0,0
6568,6568,1,1,1
6569,6569,0,0,0
6570,6570,0,1,1
6571,6571,0,0,0
6572,6572,0,0,0
6573,6573,0,1,1
6574,6574,1,1,1
6575,6575,0,0,0
6576,6576,1,0,1
6577,6577,0,0,0
6578,6578,0,0,0
6579,6579,1,0,1
6580,6580,0,0,0
6581,6581,0,0,0
6582,6582,0,0,0
6583,6583,0,1,1
6584,6584,1,1,1
6585,6585,1,0,1
6586,6586,1,0,1
6587,6587,0,1,1
6588,6588,0,0,0
6589,6589,1,1,1
6590,6590,0,0,0
6591,6591,1,1,1
6592,6592,0,1,1
6593,6593,0,1,1
6594,6594,0,0,0
6595,6595,0,1,1
6596,6596,1,0,1
6597,6597,1,0,1
6598,6598,1,0,1
6599,6599,0,0,0
6600,6600,0,1,1
6601,6601,0,1,1
6602,6602,1,1,1
6603,6603,1,1,1
6604,6604,0,1,1
6605,6605,1,0,1
6606,6606,0,0,0
6607,6607,0,1,1
6608,6608,0,0,0
6609,6609,0,0,0
6610,6610,1,0,1
6611,6611,1,0,1
6612,6612,0,1,1
6613,6613,0,1,1
6614,6614,0,0,0
6615,6615,0,0,0
6616,6616,0,0,0
6617,6617,0,1,1
6618,6618,1,1,1
6619,6619,0,1,1
6620,6620,0,0,0
6621,6621,1,0,1
6622,6622,0,0,0
6623,6623,1,0,1
6624,6624,0,1,1
6625,6625,1,0,1
6626,6626,1,1,1
6627,6627,0,1,1
6628,6628,0,0,0
6629,6629,0,0,0
6630,6630,1,0,1
6631,6631,0,0,0
6632,6632,0,1,1
6633,6633,1,0,1
6634,6634,0,1,1
6635,6635,0,1,1
6636,6636,0,1,1
6637,6637,0,0,0
6638,6638,1,1,1
6639,6639,1,0,1
6640,6640,0,1,1
6641,6641,0,0,0
6642,6642,1,0,1
6643,6643,1,1,1
6644,6644,1,0,1
6645,6645,0,1,1
6646,6646,0,1,1
6647,6647,0,0,0
6648,6648,1,0,1
6649,6649,1,1,1
6650,6650,1,0,1
6651,6651,0,0,0
6652,6652,0,0,0
6653,6653,0,1,1
6654,6654,0,0,0
6655,6655,0,1,1
6656,6656,0,1,1
6657,6657,0,1,1
6658,6658,0,0,0
6659,6659,1,1,1
6660,6660,1,1,1
6661,6661,0,1,1
6662,6662,0,0,0
6663,6663,0,0,0
6664,6664,0,0,0
6665,6665,0,0,0
6666,6666,1,1,1
6667,6667,0,0,0
6668,6668,1,0,1
6669,6669,0,1,1
6670,6670,0,0,0
6671,6671,1,0,1
6672,6672,1,0,1
6673,6673,1,1,1
6674,6674,0,0,0
6675,6675,1,1,1
6676,6676,1,1,1
6677,6677,1,1,1
6678,6678,0,0,0
6679,6679,1,0,1
6680,6680,1,1,1
6681,6681,1,1,1
6682,6682,1,1,1
6683,6683,0,1,1
6684,6684,0,1,1
6685,6685,1,0,1
6686,6686,0,0,0
6687,6687,0,0,0
6688,6688,0,0,0
6689,6689,0,1,1
6690,6690,1,0,1
6691,6691,1,0,1
6692,6692,0,0,0
6693,6693,1,0,1
6694,6694,1,1,1
6695,6695,1,0,1
6696,6696,0,0,0
6697,6697,0,0,0
6698,6698,0,1,1
6699,6699,1,1,1
6700,6700,0,0,0
6701,6701,1,0,1
6702,6702,1,1,1
6703,6703,1,1,1
6704,6704,1,0,1
6705,6705,0,1,1
6706,6706,0,1,1
6707,6707,1,0,1
6708,6708,1,1,1
6709,6709,0,0,0
6710,6710,0,0,0
6711,6711,0,1,1
6712,6712,0,1,1
6713,6713,0,1,1
6714,6714,1,1,1
6715,6715,1,0,1
6716,6716,1,0,1
6717,6717,0,0,0
6718,6718,0,0,0
6719,6719,1,0,1
6720,6720,1,0,1
6721,6721,0,0,0
6722,6722,1,0,1
6723,6723,1,1,1
6724,6724,0,1,1
6725,6725,0,0,0
6726,6726,1,1,1
6727,6727,1,0,1
6728,6728,0,1,1
6729,6729,0,1,1
6730,6730,1,0,1
6731,6731,0,0,0
6732,6732,1,1,1
6733,6733,0,1,1
6734,6734,1,0,1
6735,6735,1,1,1
6736,6736,1,0,1
6737,6737,0,0,0
6738,6738,1,1,1
6739,6739,1,0,1
6740,6740,1,1,1
6741,6741,0,0,0
6742,6742,0,0,0
6743,6743,0,1,1
6744,6744,1,0,1
6745,6745,1,0,1
6746,6746,1,0,1
6747,6747,0,0,0
6748,6748,0,1,1
6749,6749,0,0,0
6750,6750,0,1,1
6751,6751,0,1,1
6752,6752,1,1,1
6753,6753,0,1,1
6754,6754,0,1,1
6755,6755,1,0,1
6756,6756,0,1,1
6757,6757,0,1,1
6758,6758,1,0,1
6759,6759,0,0,0
6760,6760,1,1,1
6761,6761,1,0,1
6762,6762,0,0,0
6763,6763,0,0,0
6764,6764,1,0,1
6765,6765,0,0,0
6766,6766,0,0,0
6767,6767,1,0,1
6768,6768,0,1,1
6769,6769,0,0,0
6770,6770,0,1,1
6771,6771,0,0,0
6772,6772,1,0,1
6773,6773,1,1,1
6774,6774,0,0,0
6775,6775,1,1,1
6776,6776,1,0,1
6777,6777,0,1,1
6778,6778,1,1,1
6779,6779,1,1,1
6780,6780,0,1,1
6781,6781,1,1,1
6782,6782,1,0,1
6783,6783,0,1,1
6784,6784,1,0,1
6785,6785,1,0,1
6786,6786,0,0,0
6787,6787,0,0,0
6788,6788,0,1,1
6789,6789,0,0,0
6790,6790,1,0,1
6791,6791,1,0,1
6792,6792,1,0,1
6793,6793,1,1,1
6794,6794,0,1,1
6795,6795,1,0,1
6796,6796,1,1,1
6797,6797,1,1,1
6798,6798,1,0,1
6799,6799,0,0,0
6800,6800,0,1,1
6801,6801,1,1,1
6802,6802,0,0,0
6803,6803,0,0,0
6804,6804,0,1,1
6805,6805,1,1,1
6806,6806,0,1,1
6807,6807,0,0,0
6808,6808,1,0,1
6809,6809,0,0,0
6810,6810,0,1,1
6811,6811,0,0,0
6812,6812,1,0,1
6813,6813,1,0,1
6814,6814,0,0,0
6815,6815,0,0,0
6816,6816,1,0,1
6817,6817,0,0,0
6818,6818,1,1,1
6819,6819,0,1,1
6820,6820,0,1,1
6821,6821,1,1,1
6822,6822,0,0,0
6823,6823,1,0,1
6824,6824,1,1,1
6825,6825,1,0,1
6826,6826,1,0,1
6827,6827,1,0,1
6828,6828,0,0,0
6829,6829,1,1,1
6830,6830,1,0,1
6831,6831,1,0,1
6832,6832,0,1,1
6833,6833,1,1,1
6834,6834,0,1,1
6835,6835,0,0,0
6836,6836,0,0,0
6837,6837,1,1,1
6838,6838,0,1,1
6839,6839,1,0,1
6840,6840,1,1,1
6841,6841,1,0,1
6842,6842,1,1,1
6843,6843,1,0,1
6844,6844,0,0,0
6845,6845,1,1,1
6846,6846,0,0,0
6847,6847,1,1,1
6848,6848,0,0,0
6849,6849,1,1,1
