,clock,D0,D1,D2,D3,D4,D5,D6,D7,S0,S1,S2,OUTCHANGED,CORRECT
5250,5250,1,0,0,1,0,0,0,0,0,1,0,0,1
5251,5251,1,0,0,1,0,0,0,0,0,1,1,0,1
5252,5252,1,0,0,1,0,0,0,0,1,0,0,0,1
5253,5253,1,0,0,1,0,0,0,0,1,0,1,0,1
5254,5254,1,0,0,1,0,0,0,0,1,1,0,0,0
5255,5255,1,0,0,1,0,0,0,0,1,1,1,0,1
5256,5256,1,0,0,1,0,0,0,1,0,0,0,1,1
5257,5257,1,0,0,1,0,0,0,1,0,0,1,1,0
5258,5258,1,0,0,1,0,0,0,1,0,1,0,0,1
5259,5259,1,0,0,1,0,0,0,1,0,1,1,0,1
5260,5260,1,0,0,1,0,0,0,1,1,0,0,1,0
5261,5261,1,0,0,1,0,0,0,1,1,0,1,0,1
5262,5262,1,0,0,1,0,0,0,1,1,1,0,1,1
5263,5263,1,0,0,1,0,0,0,1,1,1,1,0,0
5264,5264,1,0,0,1,0,0,1,0,0,0,0,1,1
5265,5265,1,0,0,1,0,0,1,0,0,0,1,1,0
5266,5266,1,0,0,1,0,0,1,0,0,1,0,0,1
5267,5267,1,0,0,1,0,0,1,0,0,1,1,1,1
5268,5268,1,0,0,1,0,0,1,0,1,0,0,0,1
5269,5269,1,0,0,1,0,0,1,0,1,0,1,0,1
5270,5270,1,0,0,1,0,0,1,0,1,1,0,0,0
5271,5271,1,0,0,1,0,0,1,0,1,1,1,0,1
5272,5272,1,0,0,1,0,0,1,1,0,0,0,0,0
5273,5273,1,0,0,1,0,0,1,1,0,0,1,0,1
5274,5274,1,0,0,1,0,0,1,1,0,1,0,0,1
5275,5275,1,0,0,1,0,0,1,1,0,1,1,1,1
5276,5276,1,0,0,1,0,0,1,1,1,0,0,1,0
5277,5277,1,0,0,1,0,0,1,1,1,0,1,1,0
5278,5278,1,0,0,1,0,0,1,1,1,1,0,0,0
5279,5279,1,0,0,1,0,0,1,1,1,1,1,0,0
5280,5280,1,0,0,1,0,1,0,0,0,0,0,0,0
5281,5281,1,0,0,1,0,1,0,0,0,0,1,1,0
5282,5282,1,0,0,1,0,1,0,0,0,1,0,0,1
5283,5283,1,0,0,1,0,1,0,0,0,1,1,1,0
5284,5284,1,0,0,1,0,1,0,0,1,0,0,1,0
5285,5285,1,0,0,1,0,1,0,0,1,0,1,1,1
5286,5286,1,0,0,1,0,1,0,0,1,1,0,0,0
5287,5287,1,0,0,1,0,1,0,0,1,1,1,0,1
5288,5288,1,0,0,1,0,1,0,1,0,0,0,0,0
5289,5289,1,0,0,1,0,1,0,1,0,0,1,0,1
5290,5290,1,0,0,1,0,1,0,1,0,1,0,0,1
5291,5291,1,0,0,1,0,1,0,1,0,1,1,0,1
5292,5292,1,0,0,1,0,1,0,1,1,0,0,0,1
5293,5293,1,0,0,1,0,1,0,1,1,0,1,1,1
5294,5294,1,0,0,1,0,1,0,1,1,1,0,0,0
5295,5295,1,0,0,1,0,1,0,1,1,1,1,1,1
5296,5296,1,0,0,1,0,1,1,0,0,0,0,1,1
5297,5297,1,0,0,1,0,1,1,0,0,0,1,1,0
5298,5298,1,0,0,1,0,1,1,0,0,1,0,1,0
5299,5299,1,0,0,1,0,1,1,0,0,1,1,1,1
5300,5300,1,0,0,1,0,1,1,0,1,0,0,1,0
5301,5301,1,0,0,1,0,1,1,0,1,0,1,0,0
5302,5302,1,0,0,1,0,1,1,0,1,1,0,1,1
5303,5303,1,0,0,1,0,1,1,0,1,1,1,1,0
5304,5304,1,0,0,1,0,1,1,1,0,0,0,0,0
5305,5305,1,0,0,1,0,1,1,1,0,0,1,1,0
5306,5306,1,0,0,1,0,1,1,1,0,1,0,1,0
5307,5307,1,0,0,1,0,1,1,1,0,1,1,0,0
5308,5308,1,0,0,1,0,1,1,1,1,0,0,0,1
5309,5309,1,0,0,1,0,1,1,1,1,0,1,1,1
5310,5310,1,0,0,1,0,1,1,1,1,1,0,0,0
5311,5311,1,0,0,1,0,1,1,1,1,1,1,1,1
5312,5312,1,0,0,1,1,0,0,0,0,0,0,1,1
5313,5313,1,0,0,1,1,0,0,0,0,0,1,0,0
5314,5314,1,0,0,1,1,0,0,0,0,1,0,0,1
5315,5315,1,0,0,1,1,0,0,0,0,1,1,0,1
5316,5316,1,0,0,1,1,0,0,0,1,0,0,0,1
5317,5317,1,0,0,1,1,0,0,0,1,0,1,0,1
5318,5318,1,0,0,1,1,0,0,0,1,1,0,0,0
5319,5319,1,0,0,1,1,0,0,0,1,1,1,0,1
5320,5320,1,0,0,1,1,0,0,1,0,0,0,0,0
5321,5321,1,0,0,1,1,0,0,1,0,0,1,0,0
5322,5322,1,0,0,1,1,0,0,1,0,1,0,1,0
5323,5323,1,0,0,1,1,0,0,1,0,1,1,0,1
5324,5324,1,0,0,1,1,0,0,1,1,0,0,1,0
5325,5325,1,0,0,1,1,0,0,1,1,0,1,0,1
5326,5326,1,0,0,1,1,0,0,1,1,1,0,1,1
5327,5327,1,0,0,1,1,0,0,1,1,1,1,0,0
5328,5328,1,0,0,1,1,0,1,0,0,0,0,1,1
5329,5329,1,0,0,1,1,0,1,0,0,0,1,0,0
5330,5330,1,0,0,1,1,0,1,0,0,1,0,1,0
5331,5331,1,0,0,1,1,0,1,0,0,1,1,1,1
5332,5332,1,0,0,1,1,0,1,0,1,0,0,0,1
5333,5333,1,0,0,1,1,0,1,0,1,0,1,0,1
5334,5334,1,0,0,1,1,0,1,0,1,1,0,0,0
5335,5335,1,0,0,1,1,0,1,0,1,1,1,0,1
5336,5336,1,0,0,1,1,0,1,1,0,0,0,0,0
5337,5337,1,0,0,1,1,0,1,1,0,0,1,0,0
5338,5338,1,0,0,1,1,0,1,1,0,1,0,1,0
5339,5339,1,0,0,1,1,0,1,1,0,1,1,1,1
5340,5340,1,0,0,1,1,0,1,1,1,0,0,1,0
5341,5341,1,0,0,1,1,0,1,1,1,0,1,1,0
5342,5342,1,0,0,1,1,0,1,1,1,1,0,1,1
5343,5343,1,0,0,1,1,0,1,1,1,1,1,0,0
5344,5344,1,0,0,1,1,1,0,0,0,0,0,1,1
5345,5345,1,0,0,1,1,1,0,0,0,0,1,1,1
5346,5346,1,0,0,1,1,1,0,0,0,1,0,0,1
5347,5347,1,0,0,1,1,1,0,0,0,1,1,0,1
5348,5348,1,0,0,1,1,1,0,0,1,0,0,0,1
5349,5349,1,0,0,1,1,1,0,0,1,0,1,0,0
5350,5350,1,0,0,1,1,1,0,0,1,1,0,1,1
5351,5351,1,0,0,1,1,1,0,0,1,1,1,1,0
5352,5352,1,0,0,1,1,1,0,1,0,0,0,1,1
5353,5353,1,0,0,1,1,1,0,1,0,0,1,1,1
5354,5354,1,0,0,1,1,1,0,1,0,1,0,0,1
5355,5355,1,0,0,1,1,1,0,1,0,1,1,1,0
5356,5356,1,0,0,1,1,1,0,1,1,0,0,1,0
5357,5357,1,0,0,1,1,1,0,1,1,0,1,0,0
5358,5358,1,0,0,1,1,1,0,1,1,1,0,0,0
5359,5359,1,0,0,1,1,1,0,1,1,1,1,0,0
5360,5360,1,0,0,1,1,1,1,0,0,0,0,0,0
5361,5361,1,0,0,1,1,1,1,0,0,0,1,0,0
5362,5362,1,0,0,1,1,1,1,0,0,1,0,1,0
5363,5363,1,0,0,1,1,1,1,0,0,1,1,1,1
5364,5364,1,0,0,1,1,1,1,0,1,0,0,1,0
5365,5365,1,0,0,1,1,1,1,0,1,0,1,0,0
5366,5366,1,0,0,1,1,1,1,0,1,1,0,0,0
5367,5367,1,0,0,1,1,1,1,0,1,1,1,1,0
5368,5368,1,0,0,1,1,1,1,1,0,0,0,0,0
5369,5369,1,0,0,1,1,1,1,1,0,0,1,0,0
5370,5370,1,0,0,1,1,1,1,1,0,1,0,1,0
5371,5371,1,0,0,1,1,1,1,1,0,1,1,1,1
5372,5372,1,0,0,1,1,1,1,1,1,0,0,1,0
5373,5373,1,0,0,1,1,1,1,1,1,0,1,1,1
5374,5374,1,0,0,1,1,1,1,1,1,1,0,0,0
5375,5375,1,0,0,1,1,1,1,1,1,1,1,0,0
5376,5376,1,0,1,0,0,0,0,0,0,0,0,1,1
5377,5377,1,0,1,0,0,0,0,0,0,0,1,0,1
5378,5378,1,0,1,0,0,0,0,0,0,1,0,0,0
5379,5379,1,0,1,0,0,0,0,0,0,1,1,1,0
5380,5380,1,0,1,0,0,0,0,0,1,0,0,1,0
5381,5381,1,0,1,0,0,0,0,0,1,0,1,0,1
5382,5382,1,0,1,0,0,0,0,0,1,1,0,0,1
5383,5383,1,0,1,0,0,0,0,0,1,1,1,1,0
5384,5384,1,0,1,0,0,0,0,1,0,0,0,0,0
5385,5385,1,0,1,0,0,0,0,1,0,0,1,0,1
5386,5386,1,0,1,0,0,0,0,1,0,1,0,0,0
5387,5387,1,0,1,0,0,0,0,1,0,1,1,1,0
5388,5388,1,0,1,0,0,0,0,1,1,0,0,0,1
5389,5389,1,0,1,0,0,0,0,1,1,0,1,0,1
5390,5390,1,0,1,0,0,0,0,1,1,1,0,1,0
5391,5391,1,0,1,0,0,0,0,1,1,1,1,1,1
5392,5392,1,0,1,0,0,0,1,0,0,0,0,1,1
5393,5393,1,0,1,0,0,0,1,0,0,0,1,1,0
5394,5394,1,0,1,0,0,0,1,0,0,1,0,0,0
5395,5395,1,0,1,0,0,0,1,0,0,1,1,0,0
5396,5396,1,0,1,0,0,0,1,0,1,0,0,1,0
5397,5397,1,0,1,0,0,0,1,0,1,0,1,0,1
5398,5398,1,0,1,0,0,0,1,0,1,1,0,1,0
5399,5399,1,0,1,0,0,0,1,0,1,1,1,1,0
5400,5400,1,0,1,0,0,0,1,1,0,0,0,0,0
5401,5401,1,0,1,0,0,0,1,1,0,0,1,1,0
5402,5402,1,0,1,0,0,0,1,1,0,1,0,0,0
5403,5403,1,0,1,0,0,0,1,1,0,1,1,0,0
5404,5404,1,0,1,0,0,0,1,1,1,0,0,1,0
5405,5405,1,0,1,0,0,0,1,1,1,0,1,1,0
5406,5406,1,0,1,0,0,0,1,1,1,1,0,1,0
5407,5407,1,0,1,0,0,0,1,1,1,1,1,1,1
5408,5408,1,0,1,0,0,1,0,0,0,0,0,1,1
5409,5409,1,0,1,0,0,1,0,0,0,0,1,1,0
5410,5410,1,0,1,0,0,1,0,0,0,1,0,1,1
5411,5411,1,0,1,0,0,1,0,0,0,1,1,1,0
5412,5412,1,0,1,0,0,1,0,0,1,0,0,1,0
5413,5413,1,0,1,0,0,1,0,0,1,0,1,0,0
5414,5414,1,0,1,0,0,1,0,0,1,1,0,0,1
5415,5415,1,0,1,0,0,1,0,0,1,1,1,1,0
5416,5416,1,0,1,0,0,1,0,1,0,0,0,1,1
5417,5417,1,0,1,0,0,1,0,1,0,0,1,0,1
5418,5418,1,0,1,0,0,1,0,1,0,1,0,0,0
5419,5419,1,0,1,0,0,1,0,1,0,1,1,0,1
5420,5420,1,0,1,0,0,1,0,1,1,0,0,1,0
5421,5421,1,0,1,0,0,1,0,1,1,0,1,1,1
5422,5422,1,0,1,0,0,1,0,1,1,1,0,1,0
5423,5423,1,0,1,0,0,1,0,1,1,1,1,0,0
5424,5424,1,0,1,0,0,1,1,0,0,0,0,1,1
5425,5425,1,0,1,0,0,1,1,0,0,0,1,1,0
5426,5426,1,0,1,0,0,1,1,0,0,1,0,0,0
5427,5427,1,0,1,0,0,1,1,0,0,1,1,1,1
5428,5428,1,0,1,0,0,1,1,0,1,0,0,0,1
5429,5429,1,0,1,0,0,1,1,0,1,0,1,0,0
5430,5430,1,0,1,0,0,1,1,0,1,1,0,1,0
5431,5431,1,0,1,0,0,1,1,0,1,1,1,0,1
5432,5432,1,0,1,0,0,1,1,1,0,0,0,1,1
5433,5433,1,0,1,0,0,1,1,1,0,0,1,0,1
5434,5434,1,0,1,0,0,1,1,1,0,1,0,1,1
5435,5435,1,0,1,0,0,1,1,1,0,1,1,1,1
5436,5436,1,0,1,0,0,1,1,1,1,0,0,0,1
5437,5437,1,0,1,0,0,1,1,1,1,0,1,1,1
5438,5438,1,0,1,0,0,1,1,1,1,1,0,0,1
5439,5439,1,0,1,0,0,1,1,1,1,1,1,0,0
5440,5440,1,0,1,0,1,0,0,0,0,0,0,1,1
5441,5441,1,0,1,0,1,0,0,0,0,0,1,1,1
5442,5442,1,0,1,0,1,0,0,0,0,1,0,0,0
5443,5443,1,0,1,0,1,0,0,0,0,1,1,0,1
5444,5444,1,0,1,0,1,0,0,0,1,0,0,0,1
5445,5445,1,0,1,0,1,0,0,0,1,0,1,1,0
5446,5446,1,0,1,0,1,0,0,0,1,1,0,0,1
5447,5447,1,0,1,0,1,0,0,0,1,1,1,1,0
5448,5448,1,0,1,0,1,0,0,1,0,0,0,0,0
5449,5449,1,0,1,0,1,0,0,1,0,0,1,1,1
5450,5450,1,0,1,0,1,0,0,1,0,1,0,0,0
5451,5451,1,0,1,0,1,0,0,1,0,1,1,1,0
5452,5452,1,0,1,0,1,0,0,1,1,0,0,1,0
5453,5453,1,0,1,0,1,0,0,1,1,0,1,0,1
5454,5454,1,0,1,0,1,0,0,1,1,1,0,0,1
5455,5455,1,0,1,0,1,0,0,1,1,1,1,0,0
5456,5456,1,0,1,0,1,0,1,0,0,0,0,1,1
5457,5457,1,0,1,0,1,0,1,0,0,0,1,1,1
5458,5458,1,0,1,0,1,0,1,0,0,1,0,1,1
5459,5459,1,0,1,0,1,0,1,0,0,1,1,1,1
5460,5460,1,0,1,0,1,0,1,0,1,0,0,0,1
5461,5461,1,0,1,0,1,0,1,0,1,0,1,0,1
5462,5462,1,0,1,0,1,0,1,0,1,1,0,0,1
5463,5463,1,0,1,0,1,0,1,0,1,1,1,1,0
5464,5464,1,0,1,0,1,0,1,1,0,0,0,1,1
5465,5465,1,0,1,0,1,0,1,1,0,0,1,1,1
5466,5466,1,0,1,0,1,0,1,1,0,1,0,0,0
5467,5467,1,0,1,0,1,0,1,1,0,1,1,1,1
5468,5468,1,0,1,0,1,0,1,1,1,0,0,1,0
5469,5469,1,0,1,0,1,0,1,1,1,0,1,0,1
5470,5470,1,0,1,0,1,0,1,1,1,1,0,1,0
5471,5471,1,0,1,0,1,0,1,1,1,1,1,0,0
5472,5472,1,0,1,0,1,1,0,0,0,0,0,1,1
5473,5473,1,0,1,0,1,1,0,0,0,0,1,0,0
5474,5474,1,0,1,0,1,1,0,0,0,1,0,0,0
5475,5475,1,0,1,0,1,1,0,0,0,1,1,0,1
5476,5476,1,0,1,0,1,1,0,0,1,0,0,1,0
5477,5477,1,0,1,0,1,1,0,0,1,0,1,1,1
5478,5478,1,0,1,0,1,1,0,0,1,1,0,1,0
5479,5479,1,0,1,0,1,1,0,0,1,1,1,0,1
5480,5480,1,0,1,0,1,1,0,1,0,0,0,1,1
5481,5481,1,0,1,0,1,1,0,1,0,0,1,0,0
5482,5482,1,0,1,0,1,1,0,1,0,1,0,1,1
5483,5483,1,0,1,0,1,1,0,1,0,1,1,1,0
5484,5484,1,0,1,0,1,1,0,1,1,0,0,0,1
5485,5485,1,0,1,0,1,1,0,1,1,0,1,1,1
5486,5486,1,0,1,0,1,1,0,1,1,1,0,0,1
5487,5487,1,0,1,0,1,1,0,1,1,1,1,0,0
5488,5488,1,0,1,0,1,1,1,0,0,0,0,1,1
5489,5489,1,0,1,0,1,1,1,0,0,0,1,0,0
5490,5490,1,0,1,0,1,1,1,0,0,1,0,1,1
5491,5491,1,0,1,0,1,1,1,0,0,1,1,0,0
5492,5492,1,0,1,0,1,1,1,0,1,0,0,0,1
5493,5493,1,0,1,0,1,1,1,0,1,0,1,0,0
5494,5494,1,0,1,0,1,1,1,0,1,1,0,1,0
5495,5495,1,0,1,0,1,1,1,0,1,1,1,1,0
5496,5496,1,0,1,0,1,1,1,1,0,0,0,0,0
5497,5497,1,0,1,0,1,1,1,1,0,0,1,0,0
5498,5498,1,0,1,0,1,1,1,1,0,1,0,1,1
5499,5499,1,0,1,0,1,1,1,1,0,1,1,1,1
5500,5500,1,0,1,0,1,1,1,1,1,0,0,1,0
5501,5501,1,0,1,0,1,1,1,1,1,0,1,0,0
5502,5502,1,0,1,0,1,1,1,1,1,1,0,1,0
5503,5503,1,0,1,0,1,1,1,1,1,1,1,1,1
5504,5504,1,0,1,1,0,0,0,0,0,0,0,1,1
5505,5505,1,0,1,1,0,0,0,0,0,0,1,1,0
5506,5506,1,0,1,1,0,0,0,0,0,1,0,1,1
5507,5507,1,0,1,1,0,0,0,0,0,1,1,0,1
5508,5508,1,0,1,1,0,0,0,0,1,0,0,1,0
5509,5509,1,0,1,1,0,0,0,0,1,0,1,0,1
5510,5510,1,0,1,1,0,0,0,0,1,1,0,1,1
5511,5511,1,0,1,1,0,0,0,0,1,1,1,1,0
5512,5512,1,0,1,1,0,0,0,1,0,0,0,1,1
5513,5513,1,0,1,1,0,0,0,1,0,0,1,1,0
5514,5514,1,0,1,1,0,0,0,1,0,1,0,1,1
5515,5515,1,0,1,1,0,0,0,1,0,1,1,0,1
5516,5516,1,0,1,1,0,0,0,1,1,0,0,0,1
5517,5517,1,0,1,1,0,0,0,1,1,0,1,0,1
5518,5518,1,0,1,1,0,0,0,1,1,1,0,1,1
5519,5519,1,0,1,1,0,0,0,1,1,1,1,0,0
5520,5520,1,0,1,1,0,0,1,0,0,0,0,0,0
5521,5521,1,0,1,1,0,0,1,0,0,0,1,0,1
5522,5522,1,0,1,1,0,0,1,0,0,1,0,1,1
5523,5523,1,0,1,1,0,0,1,0,0,1,1,0,0
5524,5524,1,0,1,1,0,0,1,0,1,0,0,1,0
5525,5525,1,0,1,1,0,0,1,0,1,0,1,0,1
5526,5526,1,0,1,1,0,0,1,0,1,1,0,1,1
5527,5527,1,0,1,1,0,0,1,0,1,1,1,0,1
5528,5528,1,0,1,1,0,0,1,1,0,0,0,0,0
5529,5529,1,0,1,1,0,0,1,1,0,0,1,1,0
5530,5530,1,0,1,1,0,0,1,1,0,1,0,1,1
5531,5531,1,0,1,1,0,0,1,1,0,1,1,0,0
5532,5532,1,0,1,1,0,0,1,1,1,0,0,0,1
5533,5533,1,0,1,1,0,0,1,1,1,0,1,1,0
5534,5534,1,0,1,1,0,0,1,1,1,1,0,0,0
5535,5535,1,0,1,1,0,0,1,1,1,1,1,1,1
5536,5536,1,0,1,1,0,1,0,0,0,0,0,1,1
5537,5537,1,0,1,1,0,1,0,0,0,0,1,0,1
5538,5538,1,0,1,1,0,1,0,0,0,1,0,1,1
5539,5539,1,0,1,1,0,1,0,0,0,1,1,0,1
5540,5540,1,0,1,1,0,1,0,0,1,0,0,0,1
5541,5541,1,0,1,1,0,1,0,0,1,0,1,1,1
5542,5542,1,0,1,1,0,1,0,0,1,1,0,1,1
5543,5543,1,0,1,1,0,1,0,0,1,1,1,1,0
5544,5544,1,0,1,1,0,1,0,1,0,0,0,0,0
5545,5545,1,0,1,1,0,1,0,1,0,0,1,1,0
5546,5546,1,0,1,1,0,1,0,1,0,1,0,0,0
5547,5547,1,0,1,1,0,1,0,1,0,1,1,0,1
5548,5548,1,0,1,1,0,1,0,1,1,0,0,0,1
5549,5549,1,0,1,1,0,1,0,1,1,0,1,0,0
5550,5550,1,0,1,1,0,1,0,1,1,1,0,1,1
5551,5551,1,0,1,1,0,1,0,1,1,1,1,1,1
5552,5552,1,0,1,1,0,1,1,0,0,0,0,0,0
5553,5553,1,0,1,1,0,1,1,0,0,0,1,1,0
5554,5554,1,0,1,1,0,1,1,0,0,1,0,1,1
5555,5555,1,0,1,1,0,1,1,0,0,1,1,1,1
5556,5556,1,0,1,1,0,1,1,0,1,0,0,1,0
5557,5557,1,0,1,1,0,1,1,0,1,0,1,0,0
5558,5558,1,0,1,1,0,1,1,0,1,1,0,0,0
5559,5559,1,0,1,1,0,1,1,0,1,1,1,1,0
5560,5560,1,0,1,1,0,1,1,1,0,0,0,0,0
5561,5561,1,0,1,1,0,1,1,1,0,0,1,1,0
5562,5562,1,0,1,1,0,1,1,1,0,1,0,1,1
5563,5563,1,0,1,1,0,1,1,1,0,1,1,0,0
5564,5564,1,0,1,1,0,1,1,1,1,0,0,1,0
5565,5565,1,0,1,1,0,1,1,1,1,0,1,1,1
5566,5566,1,0,1,1,0,1,1,1,1,1,0,1,1
5567,5567,1,0,1,1,0,1,1,1,1,1,1,1,1
5568,5568,1,0,1,1,1,0,0,0,0,0,0,0,0
5569,5569,1,0,1,1,1,0,0,0,0,0,1,0,0
5570,5570,1,0,1,1,1,0,0,0,0,1,0,1,1
5571,5571,1,0,1,1,1,0,0,0,0,1,1,0,1
5572,5572,1,0,1,1,1,0,0,0,1,0,0,1,0
5573,5573,1,0,1,1,1,0,0,0,1,0,1,1,0
5574,5574,1,0,1,1,1,0,0,0,1,1,0,0,0
5575,5575,1,0,1,1,1,0,0,0,1,1,1,0,1
5576,5576,1,0,1,1,1,0,0,1,0,0,0,0,0
5577,5577,1,0,1,1,1,0,0,1,0,0,1,0,0
5578,5578,1,0,1,1,1,0,0,1,0,1,0,1,1
5579,5579,1,0,1,1,1,0,0,1,0,1,1,0,1
5580,5580,1,0,1,1,1,0,0,1,1,0,0,1,0
5581,5581,1,0,1,1,1,0,0,1,1,0,1,0,1
5582,5582,1,0,1,1,1,0,0,1,1,1,0,0,0
5583,5583,1,0,1,1,1,0,0,1,1,1,1,1,1
5584,5584,1,0,1,1,1,0,1,0,0,0,0,1,1
5585,5585,1,0,1,1,1,0,1,0,0,0,1,1,1
5586,5586,1,0,1,1,1,0,1,0,0,1,0,1,1
5587,5587,1,0,1,1,1,0,1,0,0,1,1,1,1
5588,5588,1,0,1,1,1,0,1,0,1,0,0,0,1
5589,5589,1,0,1,1,1,0,1,0,1,0,1,0,1
5590,5590,1,0,1,1,1,0,1,0,1,1,0,1,1
5591,5591,1,0,1,1,1,0,1,0,1,1,1,0,1
5592,5592,1,0,1,1,1,0,1,1,0,0,0,0,0
5593,5593,1,0,1,1,1,0,1,1,0,0,1,0,0
5594,5594,1,0,1,1,1,0,1,1,0,1,0,0,0
5595,5595,1,0,1,1,1,0,1,1,0,1,1,1,1
5596,5596,1,0,1,1,1,0,1,1,1,0,0,0,1
5597,5597,1,0,1,1,1,0,1,1,1,0,1,1,0
5598,5598,1,0,1,1,1,0,1,1,1,1,0,0,0
5599,5599,1,0,1,1,1,0,1,1,1,1,1,1,1
5600,5600,1,0,1,1,1,1,0,0,0,0,0,0,0
5601,5601,1,0,1,1,1,1,0,0,0,0,1,1,1
5602,5602,1,0,1,1,1,1,0,0,0,1,0,1,1
5603,5603,1,0,1,1,1,1,0,0,0,1,1,1,0
5604,5604,1,0,1,1,1,1,0,0,1,0,0,0,1
5605,5605,1,0,1,1,1,1,0,0,1,0,1,1,1
5606,5606,1,0,1,1,1,1,0,0,1,1,0,0,0
5607,5607,1,0,1,1,1,1,0,0,1,1,1,0,1
5608,5608,1,0,1,1,1,1,0,1,0,0,0,0,0
5609,5609,1,0,1,1,1,1,0,1,0,0,1,0,0
5610,5610,1,0,1,1,1,1,0,1,0,1,0,1,1
5611,5611,1,0,1,1,1,1,0,1,0,1,1,0,1
5612,5612,1,0,1,1,1,1,0,1,1,0,0,1,0
5613,5613,1,0,1,1,1,1,0,1,1,0,1,0,0
5614,5614,1,0,1,1,1,1,0,1,1,1,0,1,1
5615,5615,1,0,1,1,1,1,0,1,1,1,1,0,0
5616,5616,1,0,1,1,1,1,1,0,0,0,0,0,0
5617,5617,1,0,1,1,1,1,1,0,0,0,1,0,0
5618,5618,1,0,1,1,1,1,1,0,0,1,0,1,1
5619,5619,1,0,1,1,1,1,1,0,0,1,1,0,0
5620,5620,1,0,1,1,1,1,1,0,1,0,0,0,1
5621,5621,1,0,1,1,1,1,1,0,1,0,1,1,1
5622,5622,1,0,1,1,1,1,1,0,1,1,0,0,0
5623,5623,1,0,1,1,1,1,1,0,1,1,1,1,0
5624,5624,1,0,1,1,1,1,1,1,0,0,0,1,1
5625,5625,1,0,1,1,1,1,1,1,0,0,1,1,1
5626,5626,1,0,1,1,1,1,1,1,0,1,0,1,1
5627,5627,1,0,1,1,1,1,1,1,0,1,1,0,0
5628,5628,1,0,1,1,1,1,1,1,1,0,0,1,0
5629,5629,1,0,1,1,1,1,1,1,1,0,1,1,1
5630,5630,1,0,1,1,1,1,1,1,1,1,0,0,0
5631,5631,1,0,1,1,1,1,1,1,1,1,1,1,1
5632,5632,1,1,0,0,0,0,0,0,0,0,0,1,1
5633,5633,1,1,0,0,0,0,0,0,0,0,1,1,0
5634,5634,1,1,0,0,0,0,0,0,0,1,0,0,1
5635,5635,1,1,0,0,0,0,0,0,0,1,1,0,1
5636,5636,1,1,0,0,0,0,0,0,1,0,0,0,0
5637,5637,1,1,0,0,0,0,0,0,1,0,1,0,1
5638,5638,1,1,0,0,0,0,0,0,1,1,0,1,0
5639,5639,1,1,0,0,0,0,0,0,1,1,1,1,0
5640,5640,1,1,0,0,0,0,0,1,0,0,0,0,0
5641,5641,1,1,0,0,0,0,0,1,0,0,1,0,1
5642,5642,1,1,0,0,0,0,0,1,0,1,0,1,0
5643,5643,1,1,0,0,0,0,0,1,0,1,1,0,1
5644,5644,1,1,0,0,0,0,0,1,1,0,0,0,0
5645,5645,1,1,0,0,0,0,0,1,1,0,1,1,0
5646,5646,1,1,0,0,0,0,0,1,1,1,0,0,1
5647,5647,1,1,0,0,0,0,0,1,1,1,1,0,0
5648,5648,1,1,0,0,0,0,1,0,0,0,0,0,0
5649,5649,1,1,0,0,0,0,1,0,0,0,1,0,1
5650,5650,1,1,0,0,0,0,1,0,0,1,0,0,1
5651,5651,1,1,0,0,0,0,1,0,0,1,1,0,0
5652,5652,1,1,0,0,0,0,1,0,1,0,0,0,0
5653,5653,1,1,0,0,0,0,1,0,1,0,1,0,1
5654,5654,1,1,0,0,0,0,1,0,1,1,0,1,0
5655,5655,1,1,0,0,0,0,1,0,1,1,1,1,0
5656,5656,1,1,0,0,0,0,1,1,0,0,0,0,0
5657,5657,1,1,0,0,0,0,1,1,0,0,1,1,0
5658,5658,1,1,0,0,0,0,1,1,0,1,0,0,1
5659,5659,1,1,0,0,0,0,1,1,0,1,1,1,1
5660,5660,1,1,0,0,0,0,1,1,1,0,0,1,1
5661,5661,1,1,0,0,0,0,1,1,1,0,1,0,1
5662,5662,1,1,0,0,0,0,1,1,1,1,0,0,1
5663,5663,1,1,0,0,0,0,1,1,1,1,1,1,1
5664,5664,1,1,0,0,0,1,0,0,0,0,0,0,0
5665,5665,1,1,0,0,0,1,0,0,0,0,1,1,0
5666,5666,1,1,0,0,0,1,0,0,0,1,0,0,1
5667,5667,1,1,0,0,0,1,0,0,0,1,1,0,1
5668,5668,1,1,0,0,0,1,0,0,1,0,0,0,0
5669,5669,1,1,0,0,0,1,0,0,1,0,1,1,1
5670,5670,1,1,0,0,0,1,0,0,1,1,0,1,0
5671,5671,1,1,0,0,0,1,0,0,1,1,1,0,1
5672,5672,1,1,0,0,0,1,0,1,0,0,0,0,0
5673,5673,1,1,0,0,0,1,0,1,0,0,1,1,0
5674,5674,1,1,0,0,0,1,0,1,0,1,0,0,1
5675,5675,1,1,0,0,0,1,0,1,0,1,1,1,0
5676,5676,1,1,0,0,0,1,0,1,1,0,0,0,0
5677,5677,1,1,0,0,0,1,0,1,1,0,1,0,0
5678,5678,1,1,0,0,0,1,0,1,1,1,0,0,1
5679,5679,1,1,0,0,0,1,0,1,1,1,1,1,1
5680,5680,1,1,0,0,0,1,1,0,0,0,0,1,1
5681,5681,1,1,0,0,0,1,1,0,0,0,1,1,0
5682,5682,1,1,0,0,0,1,1,0,0,1,0,0,1
5683,5683,1,1,0,0,0,1,1,0,0,1,1,1,1
5684,5684,1,1,0,0,0,1,1,0,1,0,0,0,0
