clock,D0,D1,D2,D3,D4,D5,D6,D7,S0,S1,S2,out
13257,0,1,1,1,1,0,0,1,0,0,1,1
13258,0,1,1,1,1,0,0,1,0,1,0,1
13259,0,1,1,1,1,0,0,1,0,1,1,0
13260,0,1,1,1,1,0,0,1,1,0,0,1
13261,0,1,1,1,1,0,0,1,1,0,1,0
13262,0,1,1,1,1,0,0,1,1,1,0,1
13263,0,1,1,1,1,0,0,1,1,1,1,1
13264,0,1,1,1,1,0,1,0,0,0,0,0
13265,0,1,1,1,1,0,1,0,0,0,1,1
13266,0,1,1,1,1,0,1,0,0,1,0,1
13267,0,1,1,1,1,0,1,0,0,1,1,1
13268,0,1,1,1,1,0,1,0,1,0,0,1
13269,0,1,1,1,1,0,1,0,1,0,1,0
13270,0,1,1,1,1,0,1,0,1,1,0,1
13271,0,1,1,1,1,0,1,0,1,1,1,0
13272,0,1,1,1,1,0,1,1,0,0,0,0
13273,0,1,1,1,1,0,1,1,0,0,1,1
13274,0,1,1,1,1,0,1,1,0,1,0,1
13275,0,1,1,1,1,0,1,1,0,1,1,1
13276,0,1,1,1,1,0,1,1,1,0,0,1
13277,0,1,1,1,1,0,1,1,1,0,1,0
13278,0,1,1,1,1,0,1,1,1,1,0,1
13279,0,1,1,1,1,0,1,1,1,1,1,1
13280,0,1,1,1,1,1,0,0,0,0,0,0
13281,0,1,1,1,1,1,0,0,0,0,1,1
13282,0,1,1,1,1,1,0,0,0,1,0,1
13283,0,1,1,1,1,1,0,0,0,1,1,0
13284,0,1,1,1,1,1,0,0,1,0,0,1
13285,0,1,1,1,1,1,0,0,1,0,1,1
13286,0,1,1,1,1,1,0,0,1,1,0,1
13287,0,1,1,1,1,1,0,0,1,1,1,0
13288,0,1,1,1,1,1,0,1,0,0,0,0
13289,0,1,1,1,1,1,0,1,0,0,1,1
13290,0,1,1,1,1,1,0,1,0,1,0,1
13291,0,1,1,1,1,1,0,1,0,1,1,0
13292,0,1,1,1,1,1,0,1,1,0,0,1
13293,0,1,1,1,1,1,0,1,1,0,1,1
13294,0,1,1,1,1,1,0,1,1,1,0,1
13295,0,1,1,1,1,1,0,1,1,1,1,1
13296,0,1,1,1,1,1,1,0,0,0,0,0
13297,0,1,1,1,1,1,1,0,0,0,1,1
13298,0,1,1,1,1,1,1,0,0,1,0,1
13299,0,1,1,1,1,1,1,0,0,1,1,1
13300,0,1,1,1,1,1,1,0,1,0,0,1
13301,0,1,1,1,1,1,1,0,1,0,1,1
13302,0,1,1,1,1,1,1,0,1,1,0,1
13303,0,1,1,1,1,1,1,0,1,1,1,0
13304,0,1,1,1,1,1,1,1,0,0,0,0
13305,0,1,1,1,1,1,1,1,0,0,1,1
13306,0,1,1,1,1,1,1,1,0,1,0,1
13307,0,1,1,1,1,1,1,1,0,1,1,1
13308,0,1,1,1,1,1,1,1,1,0,0,1
13309,0,1,1,1,1,1,1,1,1,0,1,1
13310,0,1,1,1,1,1,1,1,1,1,0,1
13311,0,1,1,1,1,1,1,1,1,1,1,1
13312,1,0,0,0,0,0,0,0,0,0,0,1
13313,1,0,0,0,0,0,0,0,0,0,1,0
13314,1,0,0,0,0,0,0,0,0,1,0,0
13315,1,0,0,0,0,0,0,0,0,1,1,0
13316,1,0,0,0,0,0,0,0,1,0,0,0
13317,1,0,0,0,0,0,0,0,1,0,1,0
13318,1,0,0,0,0,0,0,0,1,1,0,0
13319,1,0,0,0,0,0,0,0,1,1,1,0
13320,1,0,0,0,0,0,0,1,0,0,0,1
13321,1,0,0,0,0,0,0,1,0,0,1,0
13322,1,0,0,0,0,0,0,1,0,1,0,0
13323,1,0,0,0,0,0,0,1,0,1,1,0
13324,1,0,0,0,0,0,0,1,1,0,0,0
13325,1,0,0,0,0,0,0,1,1,0,1,0
13326,1,0,0,0,0,0,0,1,1,1,0,0
13327,1,0,0,0,0,0,0,1,1,1,1,1
13328,1,0,0,0,0,0,1,0,0,0,0,1
13329,1,0,0,0,0,0,1,0,0,0,1,0
13330,1,0,0,0,0,0,1,0,0,1,0,0
13331,1,0,0,0,0,0,1,0,0,1,1,1
13332,1,0,0,0,0,0,1,0,1,0,0,0
13333,1,0,0,0,0,0,1,0,1,0,1,0
13334,1,0,0,0,0,0,1,0,1,1,0,0
13335,1,0,0,0,0,0,1,0,1,1,1,0
13336,1,0,0,0,0,0,1,1,0,0,0,1
13337,1,0,0,0,0,0,1,1,0,0,1,0
13338,1,0,0,0,0,0,1,1,0,1,0,0
13339,1,0,0,0,0,0,1,1,0,1,1,1
13340,1,0,0,0,0,0,1,1,1,0,0,0
13341,1,0,0,0,0,0,1,1,1,0,1,0
13342,1,0,0,0,0,0,1,1,1,1,0,0
13343,1,0,0,0,0,0,1,1,1,1,1,1
13344,1,0,0,0,0,1,0,0,0,0,0,1
13345,1,0,0,0,0,1,0,0,0,0,1,0
13346,1,0,0,0,0,1,0,0,0,1,0,0
13347,1,0,0,0,0,1,0,0,0,1,1,0
13348,1,0,0,0,0,1,0,0,1,0,0,0
13349,1,0,0,0,0,1,0,0,1,0,1,1
13350,1,0,0,0,0,1,0,0,1,1,0,0
13351,1,0,0,0,0,1,0,0,1,1,1,0
13352,1,0,0,0,0,1,0,1,0,0,0,1
13353,1,0,0,0,0,1,0,1,0,0,1,0
13354,1,0,0,0,0,1,0,1,0,1,0,0
13355,1,0,0,0,0,1,0,1,0,1,1,0
13356,1,0,0,0,0,1,0,1,1,0,0,0
13357,1,0,0,0,0,1,0,1,1,0,1,1
13358,1,0,0,0,0,1,0,1,1,1,0,0
13359,1,0,0,0,0,1,0,1,1,1,1,1
13360,1,0,0,0,0,1,1,0,0,0,0,1
13361,1,0,0,0,0,1,1,0,0,0,1,0
13362,1,0,0,0,0,1,1,0,0,1,0,0
13363,1,0,0,0,0,1,1,0,0,1,1,1
13364,1,0,0,0,0,1,1,0,1,0,0,0
13365,1,0,0,0,0,1,1,0,1,0,1,1
13366,1,0,0,0,0,1,1,0,1,1,0,0
13367,1,0,0,0,0,1,1,0,1,1,1,0
13368,1,0,0,0,0,1,1,1,0,0,0,1
13369,1,0,0,0,0,1,1,1,0,0,1,0
13370,1,0,0,0,0,1,1,1,0,1,0,0
13371,1,0,0,0,0,1,1,1,0,1,1,1
13372,1,0,0,0,0,1,1,1,1,0,0,0
13373,1,0,0,0,0,1,1,1,1,0,1,1
13374,1,0,0,0,0,1,1,1,1,1,0,0
13375,1,0,0,0,0,1,1,1,1,1,1,1
13376,1,0,0,0,1,0,0,0,0,0,0,1
13377,1,0,0,0,1,0,0,0,0,0,1,1
13378,1,0,0,0,1,0,0,0,0,1,0,0
13379,1,0,0,0,1,0,0,0,0,1,1,0
13380,1,0,0,0,1,0,0,0,1,0,0,0
13381,1,0,0,0,1,0,0,0,1,0,1,0
13382,1,0,0,0,1,0,0,0,1,1,0,0
13383,1,0,0,0,1,0,0,0,1,1,1,0
13384,1,0,0,0,1,0,0,1,0,0,0,1
13385,1,0,0,0,1,0,0,1,0,0,1,1
13386,1,0,0,0,1,0,0,1,0,1,0,0
13387,1,0,0,0,1,0,0,1,0,1,1,0
13388,1,0,0,0,1,0,0,1,1,0,0,0
13389,1,0,0,0,1,0,0,1,1,0,1,0
13390,1,0,0,0,1,0,0,1,1,1,0,0
13391,1,0,0,0,1,0,0,1,1,1,1,1
13392,1,0,0,0,1,0,1,0,0,0,0,1
13393,1,0,0,0,1,0,1,0,0,0,1,1
13394,1,0,0,0,1,0,1,0,0,1,0,0
13395,1,0,0,0,1,0,1,0,0,1,1,1
13396,1,0,0,0,1,0,1,0,1,0,0,0
13397,1,0,0,0,1,0,1,0,1,0,1,0
13398,1,0,0,0,1,0,1,0,1,1,0,0
13399,1,0,0,0,1,0,1,0,1,1,1,0
13400,1,0,0,0,1,0,1,1,0,0,0,1
13401,1,0,0,0,1,0,1,1,0,0,1,1
13402,1,0,0,0,1,0,1,1,0,1,0,0
13403,1,0,0,0,1,0,1,1,0,1,1,1
13404,1,0,0,0,1,0,1,1,1,0,0,0
13405,1,0,0,0,1,0,1,1,1,0,1,0
13406,1,0,0,0,1,0,1,1,1,1,0,0
13407,1,0,0,0,1,0,1,1,1,1,1,1
13408,1,0,0,0,1,1,0,0,0,0,0,1
13409,1,0,0,0,1,1,0,0,0,0,1,1
13410,1,0,0,0,1,1,0,0,0,1,0,0
13411,1,0,0,0,1,1,0,0,0,1,1,0
13412,1,0,0,0,1,1,0,0,1,0,0,0
13413,1,0,0,0,1,1,0,0,1,0,1,1
13414,1,0,0,0,1,1,0,0,1,1,0,0
13415,1,0,0,0,1,1,0,0,1,1,1,0
13416,1,0,0,0,1,1,0,1,0,0,0,1
13417,1,0,0,0,1,1,0,1,0,0,1,1
13418,1,0,0,0,1,1,0,1,0,1,0,0
13419,1,0,0,0,1,1,0,1,0,1,1,0
13420,1,0,0,0,1,1,0,1,1,0,0,0
13421,1,0,0,0,1,1,0,1,1,0,1,1
13422,1,0,0,0,1,1,0,1,1,1,0,0
13423,1,0,0,0,1,1,0,1,1,1,1,1
13424,1,0,0,0,1,1,1,0,0,0,0,1
13425,1,0,0,0,1,1,1,0,0,0,1,1
13426,1,0,0,0,1,1,1,0,0,1,0,0
13427,1,0,0,0,1,1,1,0,0,1,1,1
13428,1,0,0,0,1,1,1,0,1,0,0,0
13429,1,0,0,0,1,1,1,0,1,0,1,1
13430,1,0,0,0,1,1,1,0,1,1,0,0
13431,1,0,0,0,1,1,1,0,1,1,1,0
13432,1,0,0,0,1,1,1,1,0,0,0,1
13433,1,0,0,0,1,1,1,1,0,0,1,1
13434,1,0,0,0,1,1,1,1,0,1,0,0
13435,1,0,0,0,1,1,1,1,0,1,1,1
13436,1,0,0,0,1,1,1,1,1,0,0,0
13437,1,0,0,0,1,1,1,1,1,0,1,1
13438,1,0,0,0,1,1,1,1,1,1,0,0
13439,1,0,0,0,1,1,1,1,1,1,1,1
13440,1,0,0,1,0,0,0,0,0,0,0,1
13441,1,0,0,1,0,0,0,0,0,0,1,0
13442,1,0,0,1,0,0,0,0,0,1,0,0
13443,1,0,0,1,0,0,0,0,0,1,1,0
13444,1,0,0,1,0,0,0,0,1,0,0,0
13445,1,0,0,1,0,0,0,0,1,0,1,0
13446,1,0,0,1,0,0,0,0,1,1,0,1
13447,1,0,0,1,0,0,0,0,1,1,1,0
13448,1,0,0,1,0,0,0,1,0,0,0,1
13449,1,0,0,1,0,0,0,1,0,0,1,0
13450,1,0,0,1,0,0,0,1,0,1,0,0
13451,1,0,0,1,0,0,0,1,0,1,1,0
13452,1,0,0,1,0,0,0,1,1,0,0,0
13453,1,0,0,1,0,0,0,1,1,0,1,0
13454,1,0,0,1,0,0,0,1,1,1,0,1
13455,1,0,0,1,0,0,0,1,1,1,1,1
13456,1,0,0,1,0,0,1,0,0,0,0,1
13457,1,0,0,1,0,0,1,0,0,0,1,0
13458,1,0,0,1,0,0,1,0,0,1,0,0
13459,1,0,0,1,0,0,1,0,0,1,1,1
13460,1,0,0,1,0,0,1,0,1,0,0,0
13461,1,0,0,1,0,0,1,0,1,0,1,0
13462,1,0,0,1,0,0,1,0,1,1,0,1
13463,1,0,0,1,0,0,1,0,1,1,1,0
13464,1,0,0,1,0,0,1,1,0,0,0,1
13465,1,0,0,1,0,0,1,1,0,0,1,0
13466,1,0,0,1,0,0,1,1,0,1,0,0
13467,1,0,0,1,0,0,1,1,0,1,1,1
13468,1,0,0,1,0,0,1,1,1,0,0,0
13469,1,0,0,1,0,0,1,1,1,0,1,0
13470,1,0,0,1,0,0,1,1,1,1,0,1
13471,1,0,0,1,0,0,1,1,1,1,1,1
13472,1,0,0,1,0,1,0,0,0,0,0,1
13473,1,0,0,1,0,1,0,0,0,0,1,0
13474,1,0,0,1,0,1,0,0,0,1,0,0
13475,1,0,0,1,0,1,0,0,0,1,1,0
13476,1,0,0,1,0,1,0,0,1,0,0,0
13477,1,0,0,1,0,1,0,0,1,0,1,1
13478,1,0,0,1,0,1,0,0,1,1,0,1
13479,1,0,0,1,0,1,0,0,1,1,1,0
13480,1,0,0,1,0,1,0,1,0,0,0,1
13481,1,0,0,1,0,1,0,1,0,0,1,0
13482,1,0,0,1,0,1,0,1,0,1,0,0
13483,1,0,0,1,0,1,0,1,0,1,1,0
13484,1,0,0,1,0,1,0,1,1,0,0,0
13485,1,0,0,1,0,1,0,1,1,0,1,1
13486,1,0,0,1,0,1,0,1,1,1,0,1
13487,1,0,0,1,0,1,0,1,1,1,1,1
13488,1,0,0,1,0,1,1,0,0,0,0,1
13489,1,0,0,1,0,1,1,0,0,0,1,0
13490,1,0,0,1,0,1,1,0,0,1,0,0
13491,1,0,0,1,0,1,1,0,0,1,1,1
13492,1,0,0,1,0,1,1,0,1,0,0,0
13493,1,0,0,1,0,1,1,0,1,0,1,1
13494,1,0,0,1,0,1,1,0,1,1,0,1
13495,1,0,0,1,0,1,1,0,1,1,1,0
13496,1,0,0,1,0,1,1,1,0,0,0,1
13497,1,0,0,1,0,1,1,1,0,0,1,0
13498,1,0,0,1,0,1,1,1,0,1,0,0
13499,1,0,0,1,0,1,1,1,0,1,1,1
13500,1,0,0,1,0,1,1,1,1,0,0,0
13501,1,0,0,1,0,1,1,1,1,0,1,1
13502,1,0,0,1,0,1,1,1,1,1,0,1
13503,1,0,0,1,0,1,1,1,1,1,1,1
13504,1,0,0,1,1,0,0,0,0,0,0,1
13505,1,0,0,1,1,0,0,0,0,0,1,1
13506,1,0,0,1,1,0,0,0,0,1,0,0
13507,1,0,0,1,1,0,0,0,0,1,1,0
13508,1,0,0,1,1,0,0,0,1,0,0,0
13509,1,0,0,1,1,0,0,0,1,0,1,0
13510,1,0,0,1,1,0,0,0,1,1,0,1
13511,1,0,0,1,1,0,0,0,1,1,1,0
13512,1,0,0,1,1,0,0,1,0,0,0,1
13513,1,0,0,1,1,0,0,1,0,0,1,1
13514,1,0,0,1,1,0,0,1,0,1,0,0
13515,1,0,0,1,1,0,0,1,0,1,1,0
13516,1,0,0,1,1,0,0,1,1,0,0,0
13517,1,0,0,1,1,0,0,1,1,0,1,0
13518,1,0,0,1,1,0,0,1,1,1,0,1
13519,1,0,0,1,1,0,0,1,1,1,1,1
13520,1,0,0,1,1,0,1,0,0,0,0,1
13521,1,0,0,1,1,0,1,0,0,0,1,1
13522,1,0,0,1,1,0,1,0,0,1,0,0
13523,1,0,0,1,1,0,1,0,0,1,1,1
13524,1,0,0,1,1,0,1,0,1,0,0,0
13525,1,0,0,1,1,0,1,0,1,0,1,0
13526,1,0,0,1,1,0,1,0,1,1,0,1
13527,1,0,0,1,1,0,1,0,1,1,1,0
13528,1,0,0,1,1,0,1,1,0,0,0,1
13529,1,0,0,1,1,0,1,1,0,0,1,1
13530,1,0,0,1,1,0,1,1,0,1,0,0
13531,1,0,0,1,1,0,1,1,0,1,1,1
13532,1,0,0,1,1,0,1,1,1,0,0,0
13533,1,0,0,1,1,0,1,1,1,0,1,0
13534,1,0,0,1,1,0,1,1,1,1,0,1
13535,1,0,0,1,1,0,1,1,1,1,1,1
13536,1,0,0,1,1,1,0,0,0,0,0,1
13537,1,0,0,1,1,1,0,0,0,0,1,1
13538,1,0,0,1,1,1,0,0,0,1,0,0
13539,1,0,0,1,1,1,0,0,0,1,1,0
13540,1,0,0,1,1,1,0,0,1,0,0,0
13541,1,0,0,1,1,1,0,0,1,0,1,1
13542,1,0,0,1,1,1,0,0,1,1,0,1
13543,1,0,0,1,1,1,0,0,1,1,1,0
13544,1,0,0,1,1,1,0,1,0,0,0,1
13545,1,0,0,1,1,1,0,1,0,0,1,1
13546,1,0,0,1,1,1,0,1,0,1,0,0
13547,1,0,0,1,1,1,0,1,0,1,1,0
13548,1,0,0,1,1,1,0,1,1,0,0,0
13549,1,0,0,1,1,1,0,1,1,0,1,1
13550,1,0,0,1,1,1,0,1,1,1,0,1
13551,1,0,0,1,1,1,0,1,1,1,1,1
13552,1,0,0,1,1,1,1,0,0,0,0,1
13553,1,0,0,1,1,1,1,0,0,0,1,1
13554,1,0,0,1,1,1,1,0,0,1,0,0
13555,1,0,0,1,1,1,1,0,0,1,1,1
13556,1,0,0,1,1,1,1,0,1,0,0,0
13557,1,0,0,1,1,1,1,0,1,0,1,1
13558,1,0,0,1,1,1,1,0,1,1,0,1
13559,1,0,0,1,1,1,1,0,1,1,1,0
13560,1,0,0,1,1,1,1,1,0,0,0,1
13561,1,0,0,1,1,1,1,1,0,0,1,1
13562,1,0,0,1,1,1,1,1,0,1,0,0
13563,1,0,0,1,1,1,1,1,0,1,1,1
13564,1,0,0,1,1,1,1,1,1,0,0,0
13565,1,0,0,1,1,1,1,1,1,0,1,1
13566,1,0,0,1,1,1,1,1,1,1,0,1
13567,1,0,0,1,1,1,1,1,1,1,1,1
13568,1,0,1,0,0,0,0,0,0,0,0,1
13569,1,0,1,0,0,0,0,0,0,0,1,0
13570,1,0,1,0,0,0,0,0,0,1,0,1
13571,1,0,1,0,0,0,0,0,0,1,1,0
13572,1,0,1,0,0,0,0,0,1,0,0,0
13573,1,0,1,0,0,0,0,0,1,0,1,0
13574,1,0,1,0,0,0,0,0,1,1,0,0
13575,1,0,1,0,0,0,0,0,1,1,1,0
13576,1,0,1,0,0,0,0,1,0,0,0,1
13577,1,0,1,0,0,0,0,1,0,0,1,0
13578,1,0,1,0,0,0,0,1,0,1,0,1
13579,1,0,1,0,0,0,0,1,0,1,1,0
13580,1,0,1,0,0,0,0,1,1,0,0,0
13581,1,0,1,0,0,0,0,1,1,0,1,0
13582,1,0,1,0,0,0,0,1,1,1,0,0
13583,1,0,1,0,0,0,0,1,1,1,1,1
13584,1,0,1,0,0,0,1,0,0,0,0,1
13585,1,0,1,0,0,0,1,0,0,0,1,0
13586,1,0,1,0,0,0,1,0,0,1,0,1
13587,1,0,1,0,0,0,1,0,0,1,1,1
13588,1,0,1,0,0,0,1,0,1,0,0,0
13589,1,0,1,0,0,0,1,0,1,0,1,0
13590,1,0,1,0,0,0,1,0,1,1,0,0
13591,1,0,1,0,0,0,1,0,1,1,1,0
13592,1,0,1,0,0,0,1,1,0,0,0,1
13593,1,0,1,0,0,0,1,1,0,0,1,0
13594,1,0,1,0,0,0,1,1,0,1,0,1
13595,1,0,1,0,0,0,1,1,0,1,1,1
13596,1,0,1,0,0,0,1,1,1,0,0,0
13597,1,0,1,0,0,0,1,1,1,0,1,0
13598,1,0,1,0,0,0,1,1,1,1,0,0
13599,1,0,1,0,0,0,1,1,1,1,1,1
13600,1,0,1,0,0,1,0,0,0,0,0,1
13601,1,0,1,0,0,1,0,0,0,0,1,0
13602,1,0,1,0,0,1,0,0,0,1,0,1
13603,1,0,1,0,0,1,0,0,0,1,1,0
13604,1,0,1,0,0,1,0,0,1,0,0,0
13605,1,0,1,0,0,1,0,0,1,0,1,1
13606,1,0,1,0,0,1,0,0,1,1,0,0
13607,1,0,1,0,0,1,0,0,1,1,1,0
13608,1,0,1,0,0,1,0,1,0,0,0,1
13609,1,0,1,0,0,1,0,1,0,0,1,0
13610,1,0,1,0,0,1,0,1,0,1,0,1
13611,1,0,1,0,0,1,0,1,0,1,1,0
13612,1,0,1,0,0,1,0,1,1,0,0,0
13613,1,0,1,0,0,1,0,1,1,0,1,1
13614,1,0,1,0,0,1,0,1,1,1,0,0
13615,1,0,1,0,0,1,0,1,1,1,1,1
13616,1,0,1,0,0,1,1,0,0,0,0,1
13617,1,0,1,0,0,1,1,0,0,0,1,0
13618,1,0,1,0,0,1,1,0,0,1,0,1
13619,1,0,1,0,0,1,1,0,0,1,1,1
13620,1,0,1,0,0,1,1,0,1,0,0,0
13621,1,0,1,0,0,1,1,0,1,0,1,1
13622,1,0,1,0,0,1,1,0,1,1,0,0
13623,1,0,1,0,0,1,1,0,1,1,1,0
13624,1,0,1,0,0,1,1,1,0,0,0,1
13625,1,0,1,0,0,1,1,1,0,0,1,0
13626,1,0,1,0,0,1,1,1,0,1,0,1
13627,1,0,1,0,0,1,1,1,0,1,1,1
13628,1,0,1,0,0,1,1,1,1,0,0,0
13629,1,0,1,0,0,1,1,1,1,0,1,1
13630,1,0,1,0,0,1,1,1,1,1,0,0
13631,1,0,1,0,0,1,1,1,1,1,1,1
13632,1,0,1,0,1,0,0,0,0,0,0,1
13633,1,0,1,0,1,0,0,0,0,0,1,1
13634,1,0,1,0,1,0,0,0,0,1,0,1
13635,1,0,1,0,1,0,0,0,0,1,1,0
13636,1,0,1,0,1,0,0,0,1,0,0,0
13637,1,0,1,0,1,0,0,0,1,0,1,0
13638,1,0,1,0,1,0,0,0,1,1,0,0
13639,1,0,1,0,1,0,0,0,1,1,1,0
13640,1,0,1,0,1,0,0,1,0,0,0,1
13641,1,0,1,0,1,0,0,1,0,0,1,1
13642,1,0,1,0,1,0,0,1,0,1,0,1
13643,1,0,1,0,1,0,0,1,0,1,1,0
13644,1,0,1,0,1,0,0,1,1,0,0,0
13645,1,0,1,0,1,0,0,1,1,0,1,0
13646,1,0,1,0,1,0,0,1,1,1,0,0
13647,1,0,1,0,1,0,0,1,1,1,1,1
13648,1,0,1,0,1,0,1,0,0,0,0,1
13649,1,0,1,0,1,0,1,0,0,0,1,1
13650,1,0,1,0,1,0,1,0,0,1,0,1
13651,1,0,1,0,1,0,1,0,0,1,1,1
13652,1,0,1,0,1,0,1,0,1,0,0,0
13653,1,0,1,0,1,0,1,0,1,0,1,0
13654,1,0,1,0,1,0,1,0,1,1,0,0
13655,1,0,1,0,1,0,1,0,1,1,1,0
13656,1,0,1,0,1,0,1,1,0,0,0,1
13657,1,0,1,0,1,0,1,1,0,0,1,1
13658,1,0,1,0,1,0,1,1,0,1,0,1
13659,1,0,1,0,1,0,1,1,0,1,1,1
13660,1,0,1,0,1,0,1,1,1,0,0,0
13661,1,0,1,0,1,0,1,1,1,0,1,0
13662,1,0,1,0,1,0,1,1,1,1,0,0
13663,1,0,1,0,1,0,1,1,1,1,1,1
13664,1,0,1,0,1,1,0,0,0,0,0,1
13665,1,0,1,0,1,1,0,0,0,0,1,1
13666,1,0,1,0,1,1,0,0,0,1,0,1
13667,1,0,1,0,1,1,0,0,0,1,1,0
13668,1,0,1,0,1,1,0,0,1,0,0,0
13669,1,0,1,0,1,1,0,0,1,0,1,1
13670,1,0,1,0,1,1,0,0,1,1,0,0
13671,1,0,1,0,1,1,0,0,1,1,1,0
13672,1,0,1,0,1,1,0,1,0,0,0,1
13673,1,0,1,0,1,1,0,1,0,0,1,1
13674,1,0,1,0,1,1,0,1,0,1,0,1
13675,1,0,1,0,1,1,0,1,0,1,1,0
13676,1,0,1,0,1,1,0,1,1,0,0,0
13677,1,0,1,0,1,1,0,1,1,0,1,1
13678,1,0,1,0,1,1,0,1,1,1,0,0
13679,1,0,1,0,1,1,0,1,1,1,1,1
13680,1,0,1,0,1,1,1,0,0,0,0,1
13681,1,0,1,0,1,1,1,0,0,0,1,1
13682,1,0,1,0,1,1,1,0,0,1,0,1
13683,1,0,1,0,1,1,1,0,0,1,1,1
13684,1,0,1,0,1,1,1,0,1,0,0,0
13685,1,0,1,0,1,1,1,0,1,0,1,1
13686,1,0,1,0,1,1,1,0,1,1,0,0
13687,1,0,1,0,1,1,1,0,1,1,1,0
13688,1,0,1,0,1,1,1,1,0,0,0,1
13689,1,0,1,0,1,1,1,1,0,0,1,1
13690,1,0,1,0,1,1,1,1,0,1,0,1
13691,1,0,1,0,1,1,1,1,0,1,1,1
13692,1,0,1,0,1,1,1,1,1,0,0,0
13693,1,0,1,0,1,1,1,1,1,0,1,1
13694,1,0,1,0,1,1,1,1,1,1,0,0
13695,1,0,1,0,1,1,1,1,1,1,1,1
13696,1,0,1,1,0,0,0,0,0,0,0,1
13697,1,0,1,1,0,0,0,0,0,0,1,0
13698,1,0,1,1,0,0,0,0,0,1,0,1
13699,1,0,1,1,0,0,0,0,0,1,1,0
13700,1,0,1,1,0,0,0,0,1,0,0,0
13701,1,0,1,1,0,0,0,0,1,0,1,0
13702,1,0,1,1,0,0,0,0,1,1,0,1
13703,1,0,1,1,0,0,0,0,1,1,1,0
13704,1,0,1,1,0,0,0,1,0,0,0,1
13705,1,0,1,1,0,0,0,1,0,0,1,0
13706,1,0,1,1,0,0,0,1,0,1,0,1
13707,1,0,1,1,0,0,0,1,0,1,1,0
13708,1,0,1,1,0,0,0,1,1,0,0,0
13709,1,0,1,1,0,0,0,1,1,0,1,0
13710,1,0,1,1,0,0,0,1,1,1,0,1
13711,1,0,1,1,0,0,0,1,1,1,1,1
13712,1,0,1,1,0,0,1,0,0,0,0,1
13713,1,0,1,1,0,0,1,0,0,0,1,0
13714,1,0,1,1,0,0,1,0,0,1,0,1
13715,1,0,1,1,0,0,1,0,0,1,1,1
13716,1,0,1,1,0,0,1,0,1,0,0,0
13717,1,0,1,1,0,0,1,0,1,0,1,0
13718,1,0,1,1,0,0,1,0,1,1,0,1
13719,1,0,1,1,0,0,1,0,1,1,1,0
13720,1,0,1,1,0,0,1,1,0,0,0,1
13721,1,0,1,1,0,0,1,1,0,0,1,0
13722,1,0,1,1,0,0,1,1,0,1,0,1
13723,1,0,1,1,0,0,1,1,0,1,1,1
13724,1,0,1,1,0,0,1,1,1,0,0,0
13725,1,0,1,1,0,0,1,1,1,0,1,0
13726,1,0,1,1,0,0,1,1,1,1,0,1
13727,1,0,1,1,0,0,1,1,1,1,1,1
13728,1,0,1,1,0,1,0,0,0,0,0,1
13729,1,0,1,1,0,1,0,0,0,0,1,0
13730,1,0,1,1,0,1,0,0,0,1,0,1
13731,1,0,1,1,0,1,0,0,0,1,1,0
13732,1,0,1,1,0,1,0,0,1,0,0,0
13733,1,0,1,1,0,1,0,0,1,0,1,1
13734,1,0,1,1,0,1,0,0,1,1,0,1
13735,1,0,1,1,0,1,0,0,1,1,1,0
13736,1,0,1,1,0,1,0,1,0,0,0,1
13737,1,0,1,1,0,1,0,1,0,0,1,0
13738,1,0,1,1,0,1,0,1,0,1,0,1
13739,1,0,1,1,0,1,0,1,0,1,1,0
13740,1,0,1,1,0,1,0,1,1,0,0,0
13741,1,0,1,1,0,1,0,1,1,0,1,1
13742,1,0,1,1,0,1,0,1,1,1,0,1
13743,1,0,1,1,0,1,0,1,1,1,1,1
13744,1,0,1,1,0,1,1,0,0,0,0,1
13745,1,0,1,1,0,1,1,0,0,0,1,0
13746,1,0,1,1,0,1,1,0,0,1,0,1
13747,1,0,1,1,0,1,1,0,0,1,1,1
13748,1,0,1,1,0,1,1,0,1,0,0,0
13749,1,0,1,1,0,1,1,0,1,0,1,1
13750,1,0,1,1,0,1,1,0,1,1,0,1
13751,1,0,1,1,0,1,1,0,1,1,1,0
13752,1,0,1,1,0,1,1,1,0,0,0,1
13753,1,0,1,1,0,1,1,1,0,0,1,0
13754,1,0,1,1,0,1,1,1,0,1,0,1
13755,1,0,1,1,0,1,1,1,0,1,1,1
13756,1,0,1,1,0,1,1,1,1,0,0,0
13757,1,0,1,1,0,1,1,1,1,0,1,1
13758,1,0,1,1,0,1,1,1,1,1,0,1
13759,1,0,1,1,0,1,1,1,1,1,1,1
13760,1,0,1,1,1,0,0,0,0,0,0,1
13761,1,0,1,1,1,0,0,0,0,0,1,1
13762,1,0,1,1,1,0,0,0,0,1,0,1
13763,1,0,1,1,1,0,0,0,0,1,1,0
13764,1,0,1,1,1,0,0,0,1,0,0,0
13765,1,0,1,1,1,0,0,0,1,0,1,0
13766,1,0,1,1,1,0,0,0,1,1,0,1
13767,1,0,1,1,1,0,0,0,1,1,1,0
13768,1,0,1,1,1,0,0,1,0,0,0,1
13769,1,0,1,1,1,0,0,1,0,0,1,1
13770,1,0,1,1,1,0,0,1,0,1,0,1
13771,1,0,1,1,1,0,0,1,0,1,1,0
13772,1,0,1,1,1,0,0,1,1,0,0,0
13773,1,0,1,1,1,0,0,1,1,0,1,0
